Time	Relaxation Modulus
185.4	12161.0
185.8	12158.0
186.3	12143.0
186.8	12113.0
187.3	12080.0
187.7	12056.0
188.2	12024.0
188.7	11950.0
189.2	11882.0
189.6	11826.0
190.1	11808.0
190.6	11800.0
191.1	11809.0
191.6	11852.0
192.1	11856.0
192.6	11852.0
193.0	11861.0
193.5	11827.0
194.0	11794.0
194.5	11777.0
195.0	11763.0
195.5	11714.0
196.0	11663.0
196.5	11666.0
197.0	11654.0
197.5	11633.0
198.0	11619.0
198.5	11584.0
199.0	11535.0
199.5	11431.0
200.0	11389.0
200.5	11367.0
201.0	11314.0
201.5	11312.0
202.0	11353.0
202.5	11403.0
203.0	11420.0
203.5	11405.0
204.0	11401.0
204.5	11395.0
205.0	11363.0
205.5	11348.0
206.1	11313.0
206.6	11288.0
207.1	11248.0
207.6	11203.0
208.1	11168.0
208.6	11150.0
209.2	11135.0
209.7	11092.0
210.2	11073.0
210.7	11074.0
211.3	11064.0
211.8	11047.0
212.3	11014.0
212.8	11038.0
213.4	11025.0
213.9	10998.0
214.4	10978.0
215.0	10982.0
215.5	10954.0
216.0	10979.0
216.6	10958.0
217.1	10907.0
217.6	10857.0
218.2	10816.0
218.7	10770.0
219.2	10740.0
219.8	10681.0
220.3	10624.0
220.9	10586.0
221.4	10588.0
222.0	10608.0
222.5	10622.0
223.1	10646.0
223.6	10652.0
224.2	10643.0
224.7	10638.0
225.3	10622.0
225.8	10595.0
226.4	10567.0
226.9	10501.0
227.5	10445.0
228.0	10415.0
228.6	10424.0
229.2	10451.0
229.7	10453.0
230.3	10446.0
230.8	10418.0
231.4	10397.0
232.0	10376.0
232.5	10298.0
233.1	10246.0
233.7	10235.0
234.2	10245.0
234.8	10224.0
235.4	10175.0
236.0	10151.0
236.5	10136.0
237.1	10094.0
237.7	10047.0
238.3	10011.0
238.8	9988.0
239.4	10011.0
240.0	10024.0
240.6	10034.0
241.2	10017.0
241.8	9961.3
242.3	9891.1
242.9	9791.3
243.5	9784.6
244.1	9856.3
244.7	9880.4
245.3	9887.8
245.9	9890.3
246.5	9860.4
247.1	9836.8
247.7	9875.1
248.3	9886.2
248.9	9840.3
249.5	9762.7
250.1	9704.4
250.7	9693.7
251.3	9675.9
251.9	9690.0
252.5	9699.3
253.1	9662.0
253.7	9655.5
254.3	9651.7
254.9	9529.2
255.6	9458.2
256.2	9414.9
256.8	9420.4
257.4	9442.9
258.0	9407.8
258.6	9381.4
259.3	9364.5
259.9	9319.0
260.5	9316.9
261.1	9314.8
261.8	9342.8
262.4	9346.1
263.0	9356.2
263.6	9359.7
264.3	9362.0
264.9	9366.2
265.5	9352.4
266.2	9337.2
266.8	9268.5
267.4	9221.9
268.1	9225.2
268.7	9197.1
269.4	9189.9
270.0	9167.2
270.6	9139.6
271.3	9074.5
271.9	9014.6
272.6	8957.2
273.2	8925.9
273.9	8967.3
274.5	8958.2
275.2	8940.8
275.8	8950.7
276.5	8946.2
277.1	8939.3
277.8	8880.6
278.5	8891.3
279.1	8885.6
279.8	8896.6
280.4	8938.8
281.1	8981.9
281.8	8877.5
282.4	8832.9
283.1	8796.7
