Time	Relaxation Modulus
28.26	245.89
28.47	244.69
28.68	250.55
28.9	227.68
29.12	235.99
29.33	235.88
29.55	237.24
29.77	225.58
29.99	213.6
30.21	203.62
30.43	213.98
30.66	196.92
30.88	191.51
31.1	187.17
31.33	196.07
31.56	192.76
31.78	182.27
32.01	185.2
32.24	188.71
32.47	165.24
32.7	172.3
32.93	173.36
33.17	174.43
33.4	167.38
33.63	176.26
33.87	170.47
34.11	169.53
34.34	172.35
34.58	181.11
34.82	178.09
35.06	176.82
35.3	180.43
35.55	170.9
35.79	172.49
36.03	171.69
36.28	181.41
36.52	172.77
36.77	172.89
37.02	171.51
37.27	169.43
37.52	163.34
37.77	170.96
38.02	179.74
38.28	173.7
38.53	169.53
38.79	174.23
39.04	164.5
39.3	149.7
39.56	156.18
39.82	155.84
40.08	140.6
40.34	136.21
40.6	137.84
40.87	135.69
41.13	123.54
41.4	125.87
41.66	126.3
41.93	125.1
42.2	126.72
42.47	121.84
42.74	121.1
43.01	114.93
43.29	116.33
43.56	114.28
43.84	111.2
44.11	113.16
44.39	117.55
44.67	121.5
44.95	118.42
45.23	117.09
45.51	119.71
45.8	109.02
46.08	103.11
46.37	99.955
46.65	92.829
46.94	96.75
47.23	89.077
47.52	96.003
47.81	103.88
48.11	108.28
48.4	103.26
48.69	113.46
48.99	101.14
49.29	100.97
49.59	95.247
49.89	98.369
50.19	94.258
50.49	98.064
50.79	90.396
51.1	101.45
51.4	90.454
51.71	99.883
52.02	97.913
52.33	97.444
52.64	98.448
52.95	93.715
53.27	96.484
53.58	92.916
53.9	95.527
54.21	100.28
54.53	105.38
54.85	104.85
55.17	102.98
55.5	102.65
55.82	101.59
56.14	98.367
56.47	106.21
56.8	104.81
57.13	97.445
57.46	100.71
57.79	87.489
58.12	85.155
58.46	84.068
58.79	78.869
59.13	79.151
59.47	77.429
59.81	75.877
60.15	75.627
60.49	72.485
60.83	78.409
61.18	87.423
61.53	86.702
61.87	90.579
62.22	90.807
62.57	87.623
62.93	89.936
63.28	84.888
63.64	85.794
63.99	92.97
64.35	93.04
64.71	88.833
65.07	86.816
65.43	86.148
65.8	77.418
66.16	78.16
66.53	76.695
66.9	72.629
67.27	65.891
67.64	63.892
68.01	58.574
68.38	61.832
68.76	54.03
69.14	45.981
69.52	46.086
69.9	39.312
70.28	36.367
70.66	32.9
71.05	38.157
71.43	39.534
71.82	36.691
72.21	40.947
72.6	42.419
72.99	45.484
73.39	47.314
73.78	47.024
74.18	47.759
74.58	42.148
74.98	33.943
75.38	36.053
75.79	38.035
76.19	48.706
76.6	47.078
77.01	49.106
77.42	43.36
77.83	40.719
78.24	31.104
78.66	35.909
79.08	34.927
79.49	35.482
79.91	35.938
80.34	37.258
80.76	37.906
81.18	33.914
81.61	41.321
82.04	56.255
82.47	63.154
82.91	72.034
83.34	77.254
83.78	79.403
84.21	80.661
84.65	72.001
85.09	63.878
85.54	55.127
85.98	49.729
86.43	44.714
86.88	43.482
87.33	41.791
87.78	31.471
88.23	22.908
88.69	24.484
89.15	25.7
89.6	25.747
90.07	27.749
90.53	27.192
90.99	35.234
91.46	34.192
91.93	37.694
92.4	37.698
92.87	37.219
93.35	37.193
93.82	33.832
94.3	36.907
94.78	34.239
95.26	29.202
95.75	30.851
96.23	26.088
96.72	23.665
97.21	21.877
97.7	22.191
98.2	22.593
98.69	23.796
99.19	23.256
99.69	26.206
100.2	27.549
