Time	Creep Compliance
824.5	0.0001163202739
825.0	0.0001162016054
825.5	0.0001163300716
826.1	0.0001163506173
826.6	0.0001163785747
827.1	0.0001164331975
827.6	0.0001164675706
828.1	0.0001166433891
828.6	0.0001168092299
829.2	0.0001168137863
829.7	0.0001169558863
830.2	0.0001169551594
830.7	0.0001171070302
831.2	0.0001172321219
831.7	0.0001171433994
832.3	0.0001172669973
832.8	0.0001172948886
833.3	0.0001174368573
833.8	0.0001174469143
834.3	0.0001172652011
834.9	0.0001171101985
835.4	0.0001170318094
835.9	0.0001170474167
836.4	0.0001170635136
836.9	0.0001171201615
837.5	0.0001170767755
838.0	0.0001171994927
838.5	0.0001172131506
839.0	0.0001173014458
839.5	0.0001172350793
840.1	0.000117248496
840.6	0.0001173349914
841.1	0.0001175295068
841.6	0.0001175890099
842.1	0.0001175757217
842.7	0.0001174908769
843.2	0.0001175765958
843.7	0.0001176171589
844.2	0.0001176724641
844.8	0.0001176669786
845.3	0.0001176931719
845.8	0.0001177418928
846.3	0.0001179433399
846.9	0.0001179818063
847.4	0.0001181855688
847.9	0.000118287486
848.4	0.0001183871102
849.0	0.0001185696196
849.5	0.0001185861105
850.0	0.0001185879864
850.6	0.0001185058065
851.1	0.0001185380116
851.6	0.0001186820482
852.1	0.0001187878036
852.7	0.0001187596893
853.2	0.000118797261
853.7	0.0001190150526
854.2	0.0001192006758
854.8	0.0001192720687
855.3	0.0001194934307
855.8	0.0001196860373
856.4	0.0001196470861
856.9	0.0001196773384
857.4	0.0001197151677
858.0	0.0001197100393
858.5	0.0001197502786
859.0	0.0001197142464
859.6	0.0001198725083
860.1	0.000119894405
860.6	0.0001200781405
861.1	0.0001200774147
861.7	0.0001201143451
862.2	0.0001201596767
862.7	0.0001202711258
863.3	0.0001201593122
863.8	0.0001202430656
864.3	0.0001202530712
864.9	0.0001203214581
865.4	0.0001204733829
866.0	0.0001203116633
866.5	0.0001201951737
867.0	0.0001200348646
867.6	0.0001197457099
868.1	0.0001194498103
868.6	0.0001193645076
869.2	0.0001192921829
869.7	0.0001191352368
870.2	0.0001190303587
870.8	0.0001190365419
871.3	0.0001190417078
871.9	0.0001190469544
872.4	0.0001191177289
872.9	0.0001192723836
873.5	0.0001194748087
874.0	0.000119746115
874.5	0.0001201197637
875.1	0.0001202587596
875.6	0.0001204433618
876.2	0.0001206159355
876.7	0.0001207763795
877.2	0.000120949478
877.8	0.0001209971191
878.3	0.000120960693
878.9	0.0001210363992
879.4	0.0001209617478
880.0	0.0001208923866
880.5	0.000120772625
881.0	0.0001206507498
881.6	0.0001206036605
882.1	0.0001205149141
882.7	0.000120478964
883.2	0.0001204365386
883.8	0.0001205000021
884.3	0.0001205248118
884.8	0.0001205983945
885.4	0.0001207929827
885.9	0.0001210547463
886.5	0.0001212516456
887.0	0.0001214598476
887.6	0.0001216949554
888.1	0.0001220049813
888.7	0.0001221920201
889.2	0.0001222514968
889.8	0.0001223721346
890.3	0.0001226321506
890.8	0.0001227334292
891.4	0.0001227341823
891.9	0.0001225911516
892.5	0.0001224934103
893.0	0.0001224310734
893.6	0.0001222574768
894.1	0.0001221839864
894.7	0.0001220093535
895.2	0.0001219491824
895.8	0.0001218552387
896.3	0.0001217405049
896.9	0.0001217949139
897.4	0.0001217377161
898.0	0.0001219495216
898.5	0.0001218168275
899.1	0.0001218154582
899.6	0.0001219601079
900.2	0.0001219793756
900.7	0.0001220641697
901.3	0.0001220850838
901.9	0.0001221414923
902.4	0.0001223433723
903.0	0.0001223595724
903.5	0.0001223690049
904.1	0.0001225615046
904.6	0.0001226827086
905.2	0.0001228573843
905.7	0.000123083515
906.3	0.0001231436924
906.8	0.0001231865679
907.4	0.0001233684903
908.0	0.0001234752899
908.5	0.0001236059505
909.1	0.0001236780893
909.6	0.0001237051719
910.2	0.0001237861018
910.7	0.000123982763
911.3	0.0001240278534
911.9	0.0001241869879
912.4	0.0001243376758
913.0	0.0001243526925
913.5	0.0001243562755
914.1	0.0001241815267
914.6	0.0001241660799
915.2	0.0001241096128
915.8	0.0001241184585
916.3	0.0001242333492
916.9	0.0001242859388
917.4	0.0001244555447
918.0	0.000124495402
918.6	0.0001244843762
919.1	0.0001243284957
919.7	0.0001244046974
920.3	0.0001243246951
920.8	0.0001243796578
921.4	0.0001245639825
921.9	0.0001245192777
922.5	0.0001242955614
923.1	0.0001243236534
923.6	0.0001244138433
924.2	0.0001245695994
924.8	0.0001247103323
925.3	0.0001246921476
925.9	0.0001247076809
926.5	0.0001247918958
927.0	0.0001248347218
927.6	0.0001249346997
928.2	0.0001248885018
928.7	0.0001250300221
929.3	0.0001248665474
929.9	0.0001250739794
930.4	0.0001249199064
931.0	0.0001250526814
931.6	0.0001250786874
932.1	0.0001251055455
932.7	0.0001252121662
933.3	0.0001252584094
933.8	0.0001252779892
934.4	0.0001254466677
935.0	0.0001254452226
935.5	0.0001255975075
936.1	0.0001257780764
936.7	0.0001259404207
937.2	0.0001259025145
937.8	0.0001260924469
938.4	0.0001262978187
939.0	0.0001265174752
939.5	0.0001266346095
940.1	0.000126788546
940.7	0.0001269712398
941.3	0.0001269390925
941.8	0.0001268685398
942.4	0.0001269070306
943.0	0.0001268593257
943.5	0.000126725261
944.1	0.0001265816642
944.7	0.000126495429
945.3	0.0001263764741
945.8	0.0001262836473
946.4	0.000126224238
947.0	0.00012620468
947.6	0.0001262813632
948.1	0.0001262123677
948.7	0.0001262567749
949.3	0.0001262905986
949.9	0.0001263101484
950.5	0.0001263745251
951.0	0.0001265244364
951.6	0.0001267699948
952.2	0.0001268660026
952.8	0.0001269704124
953.3	0.0001271970692
953.9	0.0001274473167
954.5	0.0001276609768
955.1	0.0001278749657
955.7	0.0001282261925
956.2	0.0001285073253
956.8	0.0001286048286
957.4	0.0001286640737
958.0	0.0001284514891
958.6	0.0001282763258
959.1	0.0001283875844
959.7	0.0001285618605
960.3	0.0001287452964
960.9	0.0001288762973
961.5	0.0001289443009
962.1	0.000128734279
962.6	0.000128751317
963.2	0.0001286561104
963.8	0.0001285959094
964.4	0.0001284406488
965.0	0.0001284279673
965.6	0.0001283892402
966.2	0.0001283417461
966.7	0.0001284942898
967.3	0.0001285131591
967.9	0.0001285798638
968.5	0.0001289390635
969.1	0.0001290731672
969.7	0.0001291588194
970.3	0.000129236172
970.8	0.0001295218475
971.4	0.0001296016319
972.0	0.0001296526372
972.6	0.0001296149182
973.2	0.0001297523858
973.8	0.000129753668
974.4	0.0001298006
975.0	0.0001299386926
975.6	0.0001300196271
976.1	0.000130120956
976.7	0.0001301724736
977.3	0.000130365502
977.9	0.0001305623476
978.5	0.0001306010725
979.1	0.0001307896967
979.7	0.0001309704147
980.3	0.0001309436354
980.9	0.000131000252
981.5	0.000130986342
982.1	0.0001310746725
982.7	0.0001311453899
983.2	0.0001310559388
983.8	0.0001309295319
984.4	0.0001309162739
985.0	0.0001307698712
985.6	0.0001307346267
986.2	0.0001307920424
986.8	0.0001308233899
987.4	0.0001307842254
988.0	0.0001308226478
988.6	0.0001309438003
989.2	0.0001311473064
989.8	0.000131319967
990.4	0.000131502543
991.0	0.0001314478997
991.6	0.0001314196437
992.2	0.0001314338449
992.8	0.0001313938801
993.4	0.0001315684445
994.0	0.0001316514294
994.6	0.0001317748515
995.2	0.0001318780499
995.8	0.000131856257
996.4	0.0001318108986
997.0	0.0001318386688
997.6	0.0001317817473
998.2	0.0001317631853
998.8	0.000131494902
999.4	0.0001314948069
1000.0	0.0001313181266
1001.0	0.0001312182195
1001.0	0.0001313151482
1002.0	0.000131141659
1002.0	0.0001310341945
1003.0	0.0001310871162
1004.0	0.0001311544615
1004.0	0.0001312482947
1005.0	0.0001314058483
1005.0	0.00013168365
1006.0	0.000131933498
1007.0	0.000132149944
1007.0	0.0001320245829
1008.0	0.0001319835386
1008.0	0.000131851412
1009.0	0.0001318838909
1010.0	0.0001322032972
1010.0	0.0001323850853
1011.0	0.0001323432358
1011.0	0.0001322904098
1012.0	0.000132419867
1013.0	0.0001324385739
1013.0	0.0001325166158
1014.0	0.0001326125229
1015.0	0.0001327331608
1015.0	0.0001328033598
1016.0	0.0001328758599
1016.0	0.0001331223167
1017.0	0.0001333964311
1018.0	0.0001334529834
1018.0	0.0001336089764
1019.0	0.0001337418299
1019.0	0.0001337633792
1020.0	0.0001337456087
1021.0	0.0001338243984
1021.0	0.0001338171977
1022.0	0.0001338197883
1022.0	0.0001338545857
1023.0	0.0001338511732
1024.0	0.0001339284194
1024.0	0.0001340744589
1025.0	0.0001342503957
1026.0	0.0001343781568
1026.0	0.0001342772603
1027.0	0.0001343302153
1027.0	0.0001342477779
1028.0	0.0001342522872
1029.0	0.0001342137439
1029.0	0.0001341047
1030.0	0.0001340648129
1030.0	0.0001340295062
1031.0	0.0001341393412
1032.0	0.0001343603613
1032.0	0.0001344157046
1033.0	0.0001346050556
1034.0	0.0001346900875
1034.0	0.0001347440966
1035.0	0.0001347382025
1035.0	0.0001346891089
1036.0	0.0001346246838
1037.0	0.0001346027269
1037.0	0.000134468703
1038.0	0.0001343195162
1039.0	0.0001342087362
1039.0	0.0001341682452
1040.0	0.0001342686009
1040.0	0.0001344194164
1041.0	0.0001345681665
1042.0	0.0001347780898
1042.0	0.000135072226
1043.0	0.0001352680958
1044.0	0.0001354470789
1044.0	0.0001355410447
1045.0	0.0001355136853
1045.0	0.0001355038408
1046.0	0.000135456854
1047.0	0.0001353786096
1047.0	0.0001353226295
1048.0	0.0001353647788
1049.0	0.0001355223548
1049.0	0.0001355637437
1050.0	0.0001357439691
1050.0	0.0001359838267
1051.0	0.0001362444631
1052.0	0.0001364098712
1052.0	0.0001365727851
1053.0	0.0001367347578
1054.0	0.0001368356441
1054.0	0.0001368688411
1055.0	0.0001367931476
1055.0	0.0001367551425
1056.0	0.0001366428799
1057.0	0.0001366367678
1057.0	0.0001367613139
1058.0	0.0001367198915
1059.0	0.0001367593166
1059.0	0.0001368889391
1060.0	0.0001369439383
1060.0	0.0001370710813
1061.0	0.0001371445417
1062.0	0.0001373693705
1062.0	0.0001374966775
1063.0	0.0001375840263
1064.0	0.0001374960169
1064.0	0.0001375852425
1065.0	0.0001374987339
1066.0	0.0001374649095
1066.0	0.0001374178395
1067.0	0.000137488632
1067.0	0.0001376382292
1068.0	0.0001376017455
1069.0	0.0001375474979
1069.0	0.0001377614713
1070.0	0.0001379783796
1071.0	0.0001381518137
1071.0	0.0001381979088
1072.0	0.000138321941
1073.0	0.0001384236359
1073.0	0.0001384544432
1074.0	0.0001385147016
1074.0	0.0001385943246
1075.0	0.0001386026033
1076.0	0.0001385764382
1076.0	0.0001386779755
1077.0	0.0001385716442
1078.0	0.0001383051635
1078.0	0.0001381159357
1079.0	0.000137817374
1080.0	0.0001378321215
1080.0	0.0001380508672
1081.0	0.0001381114143
1082.0	0.0001379577686
1082.0	0.0001378937315
1083.0	0.0001380944232
1083.0	0.000138276797
1084.0	0.0001383487327
1085.0	0.0001386234124
1085.0	0.0001386211028
1086.0	0.0001386012992
1087.0	0.000138689054
1087.0	0.0001390010282
1088.0	0.0001392677398
1089.0	0.0001395503244
1089.0	0.0001396773803
1090.0	0.0001397401234
1091.0	0.0001397785623
1091.0	0.000139942879
1092.0	0.0001399360165
1093.0	0.0001399543653
1093.0	0.0001397169344
1094.0	0.0001396344492
1094.0	0.0001395337046
1095.0	0.0001394547714
1096.0	0.0001395456817
1096.0	0.0001396136408
1097.0	0.0001397187164
1098.0	0.0001397873324
1098.0	0.0001399247914
1099.0	0.0001399548455
1100.0	0.0001398852106
1100.0	0.0001401091411
1101.0	0.0001402156923
1102.0	0.0001404018102
1102.0	0.0001405957289
1103.0	0.0001406537275
1104.0	0.000140696568
1104.0	0.0001409303916
1105.0	0.000141214976
1106.0	0.0001413589653
1106.0	0.0001413946566
1107.0	0.0001414325121
1108.0	0.000141497665
1108.0	0.0001417532421
1109.0	0.0001417318099
1110.0	0.0001414504038
1110.0	0.0001415198042
1111.0	0.0001413640727
1111.0	0.0001412697299
1112.0	0.0001413081916
1113.0	0.0001413839066
1113.0	0.0001415265897
1114.0	0.0001417085277
1115.0	0.0001418947447
1115.0	0.0001421229878
1116.0	0.0001421582165
1117.0	0.0001422259569
1117.0	0.0001422264588
1118.0	0.0001423617711
1119.0	0.0001424311255
1119.0	0.0001425312234
1120.0	0.0001425611532
1121.0	0.0001426513069
1121.0	0.0001426696032
1122.0	0.0001428841369
1123.0	0.0001429419049
1123.0	0.0001429876316
1124.0	0.0001430940611
1125.0	0.0001432923672
1125.0	0.0001432464003
1126.0	0.0001434386659
1127.0	0.000143398388
1127.0	0.0001433951122
1128.0	0.0001435361845
1129.0	0.0001436698478
1129.0	0.0001438423494
1130.0	0.0001439389844
1131.0	0.0001439595034
1131.0	0.000143998711
1132.0	0.0001438869314
1133.0	0.0001439272086
1133.0	0.0001439180691
1134.0	0.0001437123375
1135.0	0.0001436134761
1135.0	0.0001433664083
1136.0	0.0001432029873
1137.0	0.0001431234562
1137.0	0.0001431437644
1138.0	0.0001433097751
1139.0	0.0001435439466
1139.0	0.0001438064941
1140.0	0.000144047099
1141.0	0.0001442094169
1141.0	0.0001443249551
1142.0	0.0001444439101
1143.0	0.0001446892997
1143.0	0.000144742607
1144.0	0.0001449103145
1145.0	0.0001450508909
1145.0	0.0001452125291
1146.0	0.0001452430985
1147.0	0.0001452424745
1148.0	0.0001452199723
1148.0	0.0001452205529
1149.0	0.0001451241405
1150.0	0.000144814211
1150.0	0.0001446277697
1151.0	0.0001445787995
1152.0	0.0001445597777
1152.0	0.0001446818724
1153.0	0.0001449049154
1154.0	0.0001449660609
1154.0	0.0001449271751
1155.0	0.000145087309
1156.0	0.0001452955702
1156.0	0.0001453224244
1157.0	0.0001454763883
1158.0	0.000145512838
1158.0	0.000145348579
1159.0	0.0001453532918
1160.0	0.0001454400657
1160.0	0.0001454762168
1161.0	0.0001458125142
1162.0	0.0001459655523
1162.0	0.0001461284016
1163.0	0.0001461956376
1164.0	0.0001464905909
1165.0	0.000146660012
1165.0	0.0001467820702
1166.0	0.0001466284764
1167.0	0.0001466284385
1167.0	0.0001465372551
1168.0	0.0001464641271
1169.0	0.0001466940159
1169.0	0.0001466099876
1170.0	0.0001465626993
1171.0	0.000146502537
1171.0	0.0001465953724
1172.0	0.0001465448077
1173.0	0.0001465919803
1173.0	0.000146783941
1174.0	0.0001469297507
1175.0	0.0001470974706
1176.0	0.0001472406273
1176.0	0.0001474219416
1177.0	0.0001476034703
1178.0	0.0001477984843
1178.0	0.0001480235456
1179.0	0.000148052603
1180.0	0.0001480908073
1180.0	0.000148034649
1181.0	0.0001478306757
1182.0	0.0001478322085
1182.0	0.0001478014185
1183.0	0.0001477619479
1184.0	0.0001477258047
1185.0	0.00014767836
1185.0	0.0001477159416
1186.0	0.0001476535192
1187.0	0.0001474930797
1187.0	0.000147500933
1188.0	0.0001476339196
1189.0	0.0001478264951
1189.0	0.000147930112
1190.0	0.0001482439125
1191.0	0.0001486525234
1192.0	0.0001489455685
1192.0	0.0001490743485
1193.0	0.0001491557033
1194.0	0.0001490728133
1194.0	0.0001490551055
1195.0	0.0001490694473
1196.0	0.000149050513
1196.0	0.0001491056798
1197.0	0.0001490570245
1198.0	0.0001489800479
1199.0	0.0001489556425
1199.0	0.0001489240255
1200.0	0.0001490430853
1201.0	0.0001490533629
1201.0	0.0001493207771
1202.0	0.0001495419246
1203.0	0.0001496710225
1203.0	0.0001497640405
1204.0	0.0001498060971
1205.0	0.0001498915061
1206.0	0.0001499547824
1206.0	0.0001501203742
1207.0	0.0001500955901
1208.0	0.0001500608924
1208.0	0.0001499261356
1209.0	0.000149879539
1210.0	0.0001500595709
1211.0	0.0001499793552
1211.0	0.0001500632309
1212.0	0.0001500352942
1213.0	0.0001500077988
1213.0	0.0001501229413
1214.0	0.0001500866588
1215.0	0.000150215464
1215.0	0.0001502339844
1216.0	0.0001502442142
1217.0	0.0001502124767
1218.0	0.0001499508551
1218.0	0.000149786689
1219.0	0.000149806998
1220.0	0.0001500530246
1220.0	0.0001502722787
1221.0	0.0001503206957
1222.0	0.000150311599
1223.0	0.0001502809636
1223.0	0.0001502861512
1224.0	0.0001503091728
1225.0	0.0001501165855
1225.0	0.0001500645331
1226.0	0.0001500982006
1227.0	0.0001500782918
1228.0	0.0001501891512
1228.0	0.0001502023186
1229.0	0.0001502339974
1230.0	0.0001503958767
1230.0	0.0001504031699
1231.0	0.0001506041165
1232.0	0.0001506836667
1233.0	0.0001508960951
1233.0	0.0001509478768
1234.0	0.0001510896799
1235.0	0.0001512989393
1236.0	0.0001514117501
1236.0	0.0001515068739
1237.0	0.0001515634573
1238.0	0.0001515814379
1238.0	0.0001517055972
1239.0	0.0001517910616
1240.0	0.0001517167152
1241.0	0.000151658235
1241.0	0.0001517168742
1242.0	0.0001517877143
1243.0	0.0001517847728
1243.0	0.0001517855182
1244.0	0.0001518333577
1245.0	0.000151950652
1246.0	0.000152034177
1246.0	0.0001522473713
1247.0	0.000152351945
1248.0	0.0001527298854
1249.0	0.0001530731566
1249.0	0.0001531999955
1250.0	0.0001532869375
1251.0	0.0001535029654
1251.0	0.0001535972575
1252.0	0.0001537451766
1253.0	0.000153993536
1254.0	0.0001541157617
1254.0	0.0001542452799
1255.0	0.0001542159206
1256.0	0.0001541115118
1257.0	0.0001539331692
1257.0	0.0001537390678
1258.0	0.0001535719992
1259.0	0.0001534481521
1259.0	0.000153542967
1260.0	0.0001535800766
1261.0	0.0001537346421
1262.0	0.0001539159866
1262.0	0.0001540302415
1263.0	0.0001539964921
1264.0	0.0001539057461
1265.0	0.0001537773745
1265.0	0.000153902336
1266.0	0.0001541428265
1267.0	0.0001544401181
1268.0	0.0001546070839
1268.0	0.0001545739831
1269.0	0.0001547493519
1270.0	0.0001547468722
1271.0	0.000154563332
1271.0	0.0001544222543
1272.0	0.0001543860281
1273.0	0.0001544256506
1273.0	0.000154469294
1274.0	0.0001548433026
1275.0	0.0001552293351
1276.0	0.000155483513
1276.0	0.0001555937455
1277.0	0.0001557445164
1278.0	0.0001557564332
1279.0	0.0001556020985
1279.0	0.0001554682467
1280.0	0.0001552024635
1281.0	0.0001550380164
1282.0	0.0001549932873
1282.0	0.0001550029674
1283.0	0.0001550716991
1284.0	0.0001550823481
1285.0	0.0001551928544
1285.0	0.000155153953
1286.0	0.0001551584767
1287.0	0.0001550827368
1288.0	0.0001551796504
1288.0	0.0001552648963
1289.0	0.0001555765232
1290.0	0.0001557178578
1291.0	0.0001558509315
1291.0	0.000156107785
1292.0	0.0001562409989
1293.0	0.0001563622056
1294.0	0.0001566333698
1294.0	0.0001568465674
1295.0	0.0001567773026
1296.0	0.0001568741241
1297.0	0.0001567713862
1297.0	0.0001567493042
1298.0	0.0001565695388
1299.0	0.0001565949518
1300.0	0.000156601918
1300.0	0.0001568711046
1301.0	0.000156897741
1302.0	0.0001571019984
1303.0	0.0001571895176
1303.0	0.0001573628823
1304.0	0.0001575616169
1305.0	0.0001576507994
1306.0	0.0001576258154
1306.0	0.0001577264152
1307.0	0.0001576605874
1308.0	0.0001577020943
1309.0	0.0001577983745
1309.0	0.0001579506753
1310.0	0.000158070673
1311.0	0.0001581358544
1312.0	0.000158367636
1312.0	0.0001586376992
1313.0	0.000158900137
1314.0	0.0001590043841
1315.0	0.000158898931
1315.0	0.0001588315479
1316.0	0.0001588946048
1317.0	0.0001587379993
1318.0	0.0001586487247
1319.0	0.0001585088099
1319.0	0.0001585500025
1320.0	0.000158459003
1321.0	0.0001584504359
1322.0	0.0001584160355
1322.0	0.0001583488181
1323.0	0.0001583653285
1324.0	0.0001585661345
1325.0	0.0001587800958
1325.0	0.0001587849556
1326.0	0.0001589796469
1327.0	0.0001590553032
1328.0	0.0001589510511
1328.0	0.0001591770256
1329.0	0.0001594463795
1330.0	0.0001595705924
1331.0	0.0001596886245
1332.0	0.0001598836945
1332.0	0.0001600102254
1333.0	0.0001602417934
1334.0	0.0001604701863
1335.0	0.0001605985189
1335.0	0.0001607890098
1336.0	0.0001607116626
1337.0	0.0001608207601
1338.0	0.0001608059361
1338.0	0.0001607079143
1339.0	0.0001606498831
1340.0	0.0001605641896
1341.0	0.0001603970097
1342.0	0.0001602725786
1342.0	0.0001604506241
1343.0	0.0001605151008
1344.0	0.000160578636
1345.0	0.0001606455621
1345.0	0.0001607919154
1346.0	0.0001609714256
1347.0	0.0001612341187
1348.0	0.0001615774687
1349.0	0.0001618719345
1349.0	0.0001620912709
1350.0	0.0001623102418
1351.0	0.0001622429676
1352.0	0.0001622271684
1352.0	0.0001622274842
1353.0	0.0001622617892
1354.0	0.0001622530056
1355.0	0.0001622952567
1356.0	0.0001623875056
1356.0	0.0001625689085
1357.0	0.0001626425139
1358.0	0.0001624929161
1359.0	0.000162290993
1359.0	0.0001621993376
1360.0	0.0001621677947
1361.0	0.0001620725905
1362.0	0.000162131824
1363.0	0.0001621829245
1363.0	0.0001623626452
1364.0	0.0001622993292
1365.0	0.0001624714478
1366.0	0.0001626184096
1367.0	0.0001628763647
1367.0	0.0001629584202
1368.0	0.0001632138497
1369.0	0.0001634239469
1370.0	0.0001637325044
1370.0	0.0001640148472
1371.0	0.0001641443615
1372.0	0.0001643727372
1373.0	0.0001645139918
1374.0	0.0001643817331
1374.0	0.000164225276
1375.0	0.0001641494671
1376.0	0.0001639363136
1377.0	0.0001637368918
1378.0	0.0001636841113
1378.0	0.0001637586963
1379.0	0.0001638156458
1380.0	0.0001640091669
1381.0	0.0001642603382
1382.0	0.0001645160104
1382.0	0.0001646570938
1383.0	0.0001647011498
1384.0	0.0001648465531
1385.0	0.0001648261018
1386.0	0.0001647792966
1386.0	0.0001649349098
1387.0	0.0001650715391
1388.0	0.0001650662993
1389.0	0.0001649554741
1390.0	0.0001649497559
1390.0	0.0001650284544
1391.0	0.0001652458504
1392.0	0.0001653397715
1393.0	0.0001654966794
1394.0	0.0001656613349
1394.0	0.0001657038918
1395.0	0.0001657848196
1396.0	0.0001657041414
1397.0	0.000165609151
1398.0	0.0001659414107
1398.0	0.0001661760333
1399.0	0.0001663689228
1400.0	0.0001662536713
1401.0	0.0001662246795
1402.0	0.000166177705
1402.0	0.0001663272576
1403.0	0.0001665363735
1404.0	0.0001665674105
1405.0	0.000166597047
1406.0	0.0001666677337
1406.0	0.0001666914034
1407.0	0.0001666798473
1408.0	0.0001667251581
1409.0	0.000166613331
1410.0	0.0001665758455
1410.0	0.0001665568932
1411.0	0.0001665662085
1412.0	0.0001667521362
1413.0	0.0001668798095
1414.0	0.0001670754782
1414.0	0.0001672660948
1415.0	0.0001674097812
1416.0	0.0001674183363
1417.0	0.000167536033
1418.0	0.0001673394157
1418.0	0.0001671082391
1419.0	0.0001670092896
1420.0	0.0001669709766
1421.0	0.0001669181167
1422.0	0.000167067658
1423.0	0.0001673164112
1423.0	0.0001676207498
1424.0	0.000167865761
1425.0	0.0001680293676
1426.0	0.000168433436
1427.0	0.0001686418832
1427.0	0.0001687884579
1428.0	0.0001687053947
1429.0	0.0001688727891
1430.0	0.0001688619561
1431.0	0.0001687209189
1432.0	0.0001688402826
1432.0	0.0001687951614
1433.0	0.0001687865242
1434.0	0.0001687033719
1435.0	0.0001689360296
1436.0	0.0001691922471
1436.0	0.0001692213135
1437.0	0.0001694532869
1438.0	0.0001693868523
1439.0	0.0001695446631
1440.0	0.0001695978554
1441.0	0.0001695017855
1441.0	0.0001693810804
1442.0	0.0001693606915
1443.0	0.0001692072892
1444.0	0.0001690176015
1445.0	0.0001688405799
1446.0	0.0001689511283
1446.0	0.0001692401786
1447.0	0.0001694766719
1448.0	0.0001698620609
1449.0	0.0001700596612
1450.0	0.0001700796708
1450.0	0.0001701224052
1451.0	0.0001700603791
1452.0	0.0001699264384
1453.0	0.0001698983063
1454.0	0.0001698395158
1455.0	0.000169782003
1455.0	0.0001696813495
1456.0	0.000169641979
1457.0	0.0001699411814
1458.0	0.0001700406665
1459.0	0.0001702367911
1460.0	0.0001703627451
1460.0	0.0001705806288
1461.0	0.0001705768621
1462.0	0.000170830948
1463.0	0.0001710578971
1464.0	0.0001710958819
1465.0	0.0001712252036
1465.0	0.0001712722269
1466.0	0.0001714077517
1467.0	0.0001712462567
1468.0	0.0001715913212
1469.0	0.0001717773871
1470.0	0.0001718249788
1471.0	0.0001716673674
1471.0	0.0001717314114
1472.0	0.0001719505352
1473.0	0.0001718721133
1474.0	0.0001717445103
1475.0	0.0001716253393
1476.0	0.0001718018887
1476.0	0.0001717285343
1477.0	0.0001716955746
1478.0	0.0001716042079
1479.0	0.0001716575682
1480.0	0.0001719416487
1481.0	0.0001721034788
1481.0	0.000172123656
1482.0	0.0001720749147
1483.0	0.0001720643337
1484.0	0.0001720762008
1485.0	0.0001720752987
1486.0	0.0001721399022
1487.0	0.0001722569437
1487.0	0.0001724854567
1488.0	0.0001725984905
1489.0	0.0001727800974
1490.0	0.0001726648871
1491.0	0.0001725442934
1492.0	0.0001726333618
1492.0	0.0001725784317
1493.0	0.0001726565696
1494.0	0.0001728141185
1495.0	0.0001729169803
1496.0	0.0001730432546
1497.0	0.0001732344056
1498.0	0.0001736564318
1498.0	0.0001737500594
1499.0	0.000173896762
1500.0	0.0001739136839
1501.0	0.0001739596337
1502.0	0.000173808207
1503.0	0.0001739137146
1504.0	0.0001738901625
1504.0	0.0001743269463
1505.0	0.0001745414507
1506.0	0.0001745903889
1507.0	0.0001747216933
1508.0	0.0001747133181
1509.0	0.0001745768465
1510.0	0.0001746428418
1510.0	0.0001746009253
1511.0	0.000174369946
1512.0	0.0001742261853
1513.0	0.0001741187189
1514.0	0.0001741701778
1515.0	0.0001743403266
1516.0	0.0001746868739
1516.0	0.0001750391415
1517.0	0.0001752710721
1518.0	0.0001755273696
1519.0	0.0001757157318
1520.0	0.0001758778245
1521.0	0.000176003535
1522.0	0.0001760170001
1522.0	0.0001761240219
1523.0	0.0001761615965
1524.0	0.0001762783717
1525.0	0.0001765080883
1526.0	0.000176450856
1527.0	0.000176686586
1528.0	0.0001768622506
1529.0	0.0001770138779
1529.0	0.0001769700801
1530.0	0.0001767923041
1531.0	0.0001766123256
1532.0	0.0001766163229
1533.0	0.0001765461198
1534.0	0.0001768009911
1535.0	0.0001768112819
1535.0	0.0001770469879
1536.0	0.0001770920916
1537.0	0.0001771994697
1538.0	0.0001769124172
1539.0	0.0001768361812
1540.0	0.0001771278351
1541.0	0.0001773157077
1542.0	0.0001775310842
1542.0	0.0001778400178
1543.0	0.0001778988083
1544.0	0.00017763657
1545.0	0.0001776102294
1546.0	0.000177791058
1547.0	0.000177901074
1548.0	0.0001778625272
1549.0	0.0001777315562
1549.0	0.0001778275657
1550.0	0.000178013417
1551.0	0.0001779752743
1552.0	0.000178301344
1553.0	0.0001787458262
1554.0	0.0001791675678
1555.0	0.000179107277
1556.0	0.0001790311539
1557.0	0.0001792526392
1557.0	0.0001794753994
1558.0	0.0001796996772
1559.0	0.0001796061745
1560.0	0.0001797435511
1561.0	0.0001797550856
1562.0	0.0001795023568
1563.0	0.0001792257512
1564.0	0.0001791391086
1564.0	0.0001790303139
1565.0	0.0001790141929
1566.0	0.0001790859377
1567.0	0.000179237086
1568.0	0.0001793490841
1569.0	0.0001795165737
1570.0	0.000179633678
1571.0	0.0001798530245
1572.0	0.0001800139508
1572.0	0.0001803361259
1573.0	0.000180585804
1574.0	0.0001806933824
1575.0	0.0001809060261
1576.0	0.0001811407947
1577.0	0.0001810685141
1578.0	0.0001808965467
1579.0	0.0001808709657
1580.0	0.0001808605892
1580.0	0.0001810031777
1581.0	0.0001810162768
1582.0	0.0001808982913
1583.0	0.0001808194422
1584.0	0.0001808990475
1585.0	0.0001808435401
1586.0	0.0001808092718
1587.0	0.0001805801435
