Angular Frequency,Storage Modulus,Loss Modulus
2.04342953554248e-05,43.4738763672181,2226.35373156023
2.92432800915839e-05,91.092179112166,3207.53641949644
2.99987346742194e-05,85.7828253782999,3279.98505404341
3.48412848016623e-05,105.410398519161,3825.44704461958
4.2908736592147e-05,177.011200103794,4690.98410675145
4.40287331614513e-05,177.891769276466,4791.96548943913
5.1141197051753e-05,236.409071584274,5610.0630365727
6.29885910419539e-05,363.53922730175,6862.19424689388
6.46245899918557e-05,352.942674814547,7030.35824720776
7.50646618712382e-05,471.72981071221,8198.21731231942
9.24709170198451e-05,703.246250296469,10035.926753844
9.48559731900458e-05,745.172416450169,10279.076477789
0.00011017925604588,985.813200526776,11989.1035705392
0.000135718301950927,1452.85470043873,14622.1990048452
0.000139227216678454,1534.41286552503,14978.6272840313
0.000161721522473367,2070.98866195276,17432.427428496
0.000199204905256021,3033.87885293286,21344.6287901033
0.000204362340931245,3244.30103391492,21749.0638215168
0.000237374850686409,4347.18199315389,25132.1718600502
0.000292392959934788,6259.52132585118,30353.9512341646
0.000299961496906197,6671.35275343934,31025.1768209372
0.000348412848016623,8789.73846416087,35690.6582627931
0.000387756283300388,10341.5821198212,38435.8810796661
0.000429167047883572,12839.2433008874,42314.6495783744
0.000440280869155514,13190.9618096332,43049.4790404472
0.00051141197051753,17228.8843355168,48921.7900945725
0.00056922622388497,20069.5276042603,52209.45880883
0.000629945671891116,24100.6733750107,56481.9674381379
0.000646245899918557,25046.3712154284,57336.0788467441
0.000750646618712382,31478.5624203266,63460.5824502261
0.000762176458327168,32300.553812997,64373.9239369511
0.000835227034229036,35987.9838515244,66835.0985533774
0.000924629488236348,41905.2565478008,70225.6214863056
0.000948559731900458,43264.2760548129,71096.9456380411
0.0011017925604588,51983.2443706059,76867.8413665426
0.00111872260553261,53558.32474887,76508.4762023098
0.00122608536779582,58330.626732053,78394.4549248392
0.00135716309901874,65633.997692421,80384.6337264659
0.00139227216678453,67129.2636912302,80992.3322877495
0.00161721522473367,77616.3814758251,84258.5326120223
0.00164203296182005,79366.2078697448,84307.2231634239
0.0017999646670804,84128.0628678208,85481.6730929283
0.00199204905256021,91350.8370181929,85347.297826927
0.00204362340931245,93098.9156216336,85507.4001743955
0.00237374850686409,103607.58826706,86800.7443039252
0.002410230614168,105074.755612414,86456.7303751379
0.00264178355812554,110074.633603828,86206.448252056
0.00292392959934788,116458.49237908,85126.9926448972
0.00299961496906197,117861.200463223,85535.1159181846
0.00348412848016623,127725.367814753,85612.7172714346
0.00353771824897138,129237.166588763,85193.8833911057
0.00387756283300388,133632.201030261,85093.1632107746
0.00429167047883572,138934.972489005,83100.5417397484
0.00440280869155514,140388.903461816,83471.1591228888
0.0051141197051753,149516.940585542,83552.3626976048
0.00519263199293716,151100.147514071,82851.2240551041
0.00569148672628309,155384.954823216,82007.8817994419
0.00629945671891116,159707.878114408,80610.290451379
0.00646245899918557,161426.885231743,81422.7924334743
0.00750646618712382,170112.178442493,81465.4229034676
0.00762176458327168,171776.622533041,80392.67344453
0.00835382136742356,176339.791009792,80363.6015891534
0.00924629488236348,179838.598593812,79031.585300801
0.00948559731900458,181200.336191292,79165.691548648
0.011017925604588,190150.788249257,79402.575965234
0.0111872260553261,191680.48905486,78138.3122224884
0.0122620169468081,195195.343970061,77640.2328064284
0.0134776433209312,199446.800935727,77920.6363237957
0.0135716309901874,199469.841737441,76378.1119544905
0.0139227216678453,200679.307373081,76669.5423736406
0.0161721522473367,209774.003988717,77209.2952898668
0.0164203296182005,210545.013193609,75099.3854670313
0.0179980956456708,214155.38614069,74838.0221649778
0.0197809530257442,218106.248909761,74118.982600176
0.0199204905256021,217843.47230349,73592.6338837249
0.0204362340931245,219092.954652976,73955.1317162938
0.02410230614168,228995.639923169,72729.1329704172
0.0264174478249721,232716.469508129,71421.2249862328
0.0290341303768446,235586.584847521,71763.706307719
0.0292392959934788,235646.271628652,70684.0703266429
0.0299961496906197,236683.790789132,71331.6633432552
0.0353771824897138,246140.190383739,69593.6301528164
0.0387756283300388,249729.212758427,68824.1931578511
0.0426162965671325,252634.579705314,68918.1159268447
0.0429167047883572,252111.185232986,68108.1943521405
0.0440280869155514,253209.303023394,68934.2515054965
0.0519263199293716,262668.493590628,66976.8787547306
0.0569148672628309,265222.112948955,65958.3390882727
0.062551130483874,269250.23348314,66155.0633885095
0.0629945671891116,267425.517117407,65920.3052366784
0.0646245899918557,268894.681774047,66546.3669546653
0.0762176458327168,278074.67493261,64637.8985068107
0.0835382136742356,280525.032757013,63012.6932580563
0.0918146304906957,284352.693481082,64886.5353561516
0.0924629488236348,282516.868048356,63947.3697603628
0.111872260553261,292395.525290499,63192.0168907155
0.122620169468081,295229.514360286,61524.1969613943
0.134764819557162,298217.085840935,63005.8516582947
0.135716309901875,296832.245261224,63079.5278894519
0.164203296182005,306477.23492308,62480.1133469129
0.179980956456708,308243.170559565,61068.2440434633
0.197806626844405,311717.918656271,61990.8327137356
0.199204905256021,310398.406470429,63211.532613907
0.2410230614168,319832.324659532,63106.4780928167
0.254871153137614,321437.628992273,63491.313489706
0.264174478249721,322491.699244907,62559.5900458625
0.290341303768446,325523.355414311,63408.714937355
0.353771824897138,333003.459991901,65149.2917501624
0.374095337057998,334653.531508332,65409.5538857194
0.387756283300388,335723.832884028,64874.5010062743
0.426162965671325,338228.287605162,64910.117596877
0.519263199293716,346119.409003044,68796.187811115
0.54909713573373,348215.613289064,68854.0375692191
0.560169557285047,348871.713191863,69464.2298392395
0.56914867262831,348813.481236295,69282.9957815191
0.62551130483874,351768.424155041,69508.6545383452
0.762176458327168,360219.514076034,75673.3232077714
0.805950994157751,361462.061034358,74203.5253827301
0.822361506931432,362925.319975314,75076.3380536497
0.835382136742356,362558.561908088,75930.4093641874
0.918146304906957,365249.605103105,76817.1839765161
1.18300168437851,375421.230795157,84138.8702788549
1.20696875198704,376118.07852037,85540.3113996458
1.22620169468082,376645.60726833,85011.471646312
1.34764819557162,380302.935432868,87191.4047089991
1.7364009164884,390133.849543774,96963.7938606942
1.77156722734044,392256.390073914,98277.753828249
1.79980956456708,393382.878964045,100015.172351977
1.97806626844405,396594.333400719,102572.921222191
2.54867412184244,408949.710753077,115063.87853157
2.6003063762903,409587.443162584,116816.068783778
2.64174478249721,410538.107501196,119070.204713841
2.90341303768446,415921.944861975,121664.710276193
3.74095337057998,429730.648376556,137891.346513854
3.81666443458224,430424.119197975,141417.659403961
3.87756283300388,433506.735741968,144299.59950602
4.26162965671325,438786.892432053,148322.468229618
5.4909713573373,454563.919745329,169067.843820611
5.60222704301867,456809.636288087,173860.229159413
6.2551130483874,466348.636279955,182644.454418824
8.05950994157751,485129.512467369,211912.618695476
8.22290644242339,487457.907908088,218074.639283292
9.18146304906957,499609.421636514,227961.660346283
11.830016843785,524797.583501702,263544.237847197
12.0695103631476,526216.821966951,272743.688254196
13.4764819557161,541851.110336026,282593.851360306
17.364009164884,572010.326157298,329654.295656726
17.7156722734044,574258.376668759,342825.032192045
19.7806626844405,592837.879971235,353841.696152155
25.4867412184244,631512.432708798,418204.91521155
26.003063762903,633781.365104354,433286.69888228
29.0341303768446,658877.979936208,444761.060082507
37.4095337057998,704658.074985659,527139.384409786
38.1666443458224,710344.999993979,551782.977480759
54.909713573373,793687.236465178,669266.336044349
56.0222704301867,797269.928740924,704350.177321776
80.5950994157751,904322.056757546,855775.50575865
82.2290644242339,909315.031384195,905093.763516398
118.30016843785,1037315.98485058,1092602.84976753
120.695103631476,1043804.41821889,1168056.97118255
173.64009164884,1207656.54655602,1419233.1677299
177.156722734044,1210373.36651575,1521108.46558012
254.867412184244,1409255.05951285,1845950.02015518
260.03063762903,1416147.21048895,1995612.16325018
374.095337057998,1670416.76947964,2432622.05634571
381.666443458224,1665170.89969241,2641040.90873668
560.222704301867,1972898.21575515,3523980.79469629
822.290644242339,2349389.67423435,4740162.29390483
1206.95103631477,2836028.22056613,6449412.77206932
1771.56722734044,3463410.26804289,8906978.91770692
