Angular Frequency,Storage Modulus,Loss Modulus
0.0360292745119198,353192.455840049,20716.0252158475
0.0396520991454144,354075.937830748,20724.0100218737
0.0435741991446295,355422.720595389,21202.8129036954
0.0438256264165612,354185.603829402,20888.9523159553
0.0528834549125858,357644.152418867,20957.0054851967
0.0582013511256393,358682.962105675,20762.9560002803
0.063959659281035,359998.289760623,21704.0740870993
0.0643261544841527,358371.451558174,21218.1210927485
0.0776225321266799,362049.860396663,21608.2040756518
0.0854264823988809,362910.02561566,21682.4610514411
0.0944200697759172,362753.817959659,21894.1453268788
0.11393435265554,366354.393452214,23081.6788523595
0.125391833127544,367080.095010903,23519.5713499378
0.13858906361569,367666.784777467,23992.9647514463
0.167229983213719,370842.880911848,25474.925649484
0.184049183393356,371905.596725673,25740.4420210264
0.20341981892178,371882.110307146,26482.8563347113
0.2454657333442,375607.299977607,29186.2057518657
0.270145786267794,376617.110210959,29359.5683071033
0.298580368010363,376785.251191318,30571.427320491
0.396520991454145,381832.071709794,34579.2793155003
0.438256264165612,382277.948093627,36268.503642421
0.582013511256393,387958.939044491,42129.0997149068
0.643261544841527,388389.67881498,44062.4342021913
0.854264823988809,395168.694559274,52017.5786225341
0.944200697759172,395926.169913497,55303.3022813356
1.25391833127544,403983.784305939,65383.6484312972
1.3858906361569,405722.625748206,69129.3735000104
2.03419818921781,417562.875779123,88103.2513503842
2.98580368010363,433421.932667007,112300.595521451
3.87824223288951,445400.350974564,135987.36055815
4.38256264165612,453771.441226367,143979.405562676
5.69248394943523,470406.711975674,173690.355178308
6.43261544841527,480743.629056132,183253.662304232
8.35528506653716,501919.206804026,221534.365904779
9.44200697759172,514652.926032641,233277.490443151
12.2641654130665,541902.911873797,281321.561262481
18.00124914818,592770.90029462,357694.816095266
26.422076508453,655907.88912519,454339.921397599
38.7824223288951,735040.396332284,578333.188609126
56.9248394943523,833161.854381018,739611.998974587
83.5528506653716,951931.887393209,946199.566039941
122.641654130665,1099220.98276864,1220689.17769666
