Data calculated via Fourier domain filtering

Frequency:	6.2831853

Number of harmonics used:	39

Number of cycles in input:	3

Time	Strain	Rate	Stress	G'_t	G"_t	|G*_t|	tan(delta_t)	delta_t	displacement stress	est. elastic stress	dG'_{t}/dt	dG"_{t}/dt	Speed	norm. PAV
[s]	[-]	[1/s]	[Pa]	[Pa]	[Pa]	[Pa]	[]	[rad]	[Pa]	[Pa]	[Pa/s]	[Pa/s]	[Pa/s]	[]

0.7057292	-0.9615618	-0.2745886	-43.0413977	1.8344063	3.5834166	4.0256578	1.9534476	1.0976619	-41.1208997	21.4549005	-828.2714124	-236.5255183	861.3813635	24.2117680
0.7070312	-0.9637761	-0.2667128	-43.0172492	0.7957860	3.2913950	3.3862304	4.1360305	1.3335711	-42.1105744	51.9531840	-806.6854829	-223.2399384	837.0051006	33.6516554
0.7083333	-0.9659258	-0.2588190	-42.9929905	-0.2211432	3.0144284	3.0225292	-13.6311168	1.6440267	-43.0824270	-195.7828242	-784.4565395	-210.1944962	812.1291699	41.3637037
0.7096354	-0.9680109	-0.2509080	-42.9686936	-1.2155920	2.7523036	3.0087937	-2.2641672	1.9866960	-44.0354916	-37.1935627	-761.6077056	-197.4083829	786.7759318	40.7095212
0.7109375	-0.9700313	-0.2429802	-42.9444292	-2.1867871	2.5047869	3.3250557	-1.1454187	2.2885170	-44.9688172	-21.5339061	-738.1627140	-184.9001344	760.9679704	32.3748012
0.7122396	-0.9719866	-0.2350361	-42.9202659	-3.1339716	2.2716240	3.8706658	-0.7248387	2.5143902	-45.8814694	-15.6120267	-714.1458719	-172.6876108	734.7280703	23.1075191
0.7135417	-0.9738770	-0.2270763	-42.8962706	-4.0564055	2.0525409	4.5461357	-0.5059999	2.6731566	-46.7725311	-12.5044132	-689.5820247	-160.7879769	708.0791921	16.1337178
0.7148438	-0.9757021	-0.2191012	-42.8725083	-4.9533671	1.8472440	5.2866015	-0.3729269	2.7846407	-47.6411038	-10.5936252	-664.4965202	-149.2176835	681.0444497	11.4420105
0.7161458	-0.9774620	-0.2111116	-42.8490423	-5.8241530	1.6554207	6.0548473	-0.2842337	2.8646624	-48.4863091	-9.3025024	-638.9151718	-137.9924511	653.6470862	8.3287696
0.7174479	-0.9791564	-0.2031077	-42.8259337	-6.6680791	1.4767397	6.8296442	-0.2214640	2.9236463	-49.3072896	-8.3736831	-612.8642212	-127.1272536	625.9104507	6.2224064
0.7187500	-0.9807853	-0.1950903	-42.8032419	-7.4844815	1.3108519	7.5984075	-0.1751426	2.9682086	-50.1032098	-7.6750646	-586.3703014	-116.6363048	597.8579747	4.7559518
0.7200521	-0.9823485	-0.1870599	-42.7810242	-8.2727167	1.1573904	8.3532864	-0.1399045	3.0025904	-50.8732579	-7.1318711	-559.4603987	-106.5330453	569.5131495	3.7048067
0.7213542	-0.9838460	-0.1790169	-42.7593357	-9.0321624	1.0159713	9.0891229	-0.1124837	3.0295798	-51.6166461	-6.6986067	-532.1618152	-96.8301312	540.8995025	2.9308529
0.7226562	-0.9852776	-0.1709619	-42.7382297	-9.7622181	0.8861945	9.8023591	-0.0907780	3.0510628	-52.3326121	-6.3460073	-504.5021307	-87.5394238	512.0405751	2.3472735
0.7239583	-0.9866433	-0.1628955	-42.7177571	-10.4623060	0.7676438	10.4904301	-0.0733723	3.0683516	-53.0204199	-6.0543999	-476.5091647	-78.6719815	482.9598997	1.8980135
0.7252604	-0.9879430	-0.1548182	-42.6979669	-11.1318709	0.6598877	11.1514125	-0.0592791	3.0823828	-53.6793610	-5.8100759	-448.2109388	-70.2380520	453.6809778	1.5458846
0.7265625	-0.9891765	-0.1467305	-42.6789058	-11.7703814	0.5624802	11.7838135	-0.0477878	3.0938412	-54.3087550	-5.6031948	-419.6356383	-62.2470668	424.2272578	1.2655736
0.7278646	-0.9903438	-0.1386330	-42.6606183	-12.3773300	0.4749612	12.3864396	-0.0383735	3.1032380	-54.9079510	-5.4265147	-390.8115749	-54.7076368	394.6221136	1.0394395
0.7291667	-0.9914449	-0.1305262	-42.6431466	-12.9522338	0.3968570	12.9583122	-0.0306400	3.1109622	-55.4763279	-5.2745924	-361.7671487	-47.6275487	364.8888232	0.8549232
0.7304688	-0.9924795	-0.1224107	-42.6265307	-13.4946348	0.3276815	13.4986127	-0.0242824	3.1173151	-56.0132957	-5.1432621	-332.5308116	-41.0137638	335.0505476	0.7029100
0.7317708	-0.9934478	-0.1142870	-42.6108085	-14.0041008	0.2669363	14.0066446	-0.0190613	3.1225337	-56.5182959	-5.0292868	-303.1310296	-34.8724171	305.1303108	0.5766707
0.7330729	-0.9943495	-0.1061556	-42.5960151	-14.4802249	0.2141117	14.4818078	-0.0147865	3.1268072	-56.9908025	-4.9301173	-273.5962468	-29.2088187	275.1509792	0.4711605
0.7343750	-0.9951847	-0.0980171	-42.5821838	-14.9226271	0.1686873	14.9235805	-0.0113041	3.1302890	-57.4303229	-4.8437244	-243.9548491	-24.0274554	245.1352423	0.3825465
0.7356771	-0.9959533	-0.0898721	-42.5693452	-15.3309536	0.1301327	15.3315059	-0.0084882	3.1331046	-57.8363979	-4.7684778	-214.2351282	-19.3319946	215.1055931	0.3078819
0.7369792	-0.9966552	-0.0817211	-42.5575276	-15.7048779	0.0979083	15.7051831	-0.0062343	3.1353585	-58.2086029	-4.7030580	-184.4652471	-15.1252886	185.0843098	0.2448788
0.7382812	-0.9972905	-0.0735646	-42.5467569	-16.0441005	0.0714661	16.0442597	-0.0044544	3.1371383	-58.5465484	-4.6463918	-154.6732050	-11.4093810	155.0934374	0.1917459
0.7395833	-0.9978589	-0.0654031	-42.5370566	-16.3483499	0.0502501	16.3484271	-0.0030737	3.1385190	-58.8498803	-4.5976033	-124.8868041	-8.1855136	125.1547700	0.1470727
0.7408854	-0.9983606	-0.0572373	-42.5284477	-16.6173821	0.0336975	16.6174163	-0.0020278	3.1395648	-59.1182803	-4.5559776	-95.1336157	-5.4541344	95.2898337	0.1097444
0.7421875	-0.9987955	-0.0490677	-42.5209490	-16.8509815	0.0212391	16.8509949	-0.0012604	3.1403322	-59.3514669	-4.5209325	-65.4409484	-3.2149076	65.5198700	0.0788795
0.7434896	-0.9991635	-0.0408947	-42.5145765	-17.0489607	0.0123002	17.0489652	-0.0007215	3.1408712	-59.5491950	-4.4919978	-35.8358163	-1.4667236	35.8658195	0.0537836
0.7447917	-0.9994646	-0.0327191	-42.5093439	-17.2111609	0.0063015	17.2111621	-0.0003661	3.1412265	-59.7112570	-4.4687981	-6.3449082	-0.2077108	6.3483071	0.0339153
0.7460938	-0.9996988	-0.0245412	-42.5052625	-17.3374519	0.0026597	17.3374521	-0.0001534	3.1414392	-59.8374823	-4.4510412	23.0054425	0.5647519	23.0123734	0.0188607
0.7473958	-0.9998661	-0.0163617	-42.5023410	-17.4277322	0.0007883	17.4277322	-0.0000452	3.1415474	-59.9277382	-4.4385085	52.1892861	0.8540214	52.1962732	0.0083149
0.7486979	-0.9999665	-0.0081811	-42.5005856	-17.4819294	0.0000986	17.4819294	-0.0000056	3.1415870	-59.9819298	-4.4310483	81.1810856	0.6641760	81.1838025	0.0020687
0.7500000	-1.0000000	-0.0000000	-42.5000000	-17.5000000	0.0000000	17.5000000	-0.0000000	3.1415927	-60.0000000	-4.4285714	109.9557428	0.0000000	109.9557428	0.0000000
0.7513021	-0.9999665	0.0081811	-42.5005856	-17.4819294	-0.0000986	17.4819294	0.0000056	3.1415983	-59.9819298	-4.4310483	138.4886249	-1.1330327	138.4932598	0.0020687
0.7526042	-0.9998661	0.0163617	-42.5023410	-17.4277322	-0.0007883	17.4277322	0.0000452	3.1416379	-59.9277382	-4.4385085	166.7555892	-2.7287755	166.7779144	0.0083149
0.7539062	-0.9996988	0.0245412	-42.5052625	-17.3374519	-0.0026597	17.3374521	0.0001534	3.1417461	-59.8374823	-4.4510412	194.7330070	-4.7804270	194.7916746	0.0188607
0.7552083	-0.9994646	0.0327191	-42.5093439	-17.2111609	-0.0063015	17.2111621	0.0003661	3.1419588	-59.7112570	-4.4687981	222.3977866	-7.2805497	222.5169250	0.0339153
0.7565104	-0.9991635	0.0408947	-42.5145765	-17.0489607	-0.0123002	17.0489652	0.0007215	3.1423141	-59.5491950	-4.4919978	249.7273946	-10.2210890	249.9364765	0.0537836
0.7578125	-0.9987955	0.0490677	-42.5209490	-16.8509815	-0.0212391	16.8509949	0.0012604	3.1428531	-59.3514669	-4.5209325	276.6998769	-13.5933933	277.0335759	0.0788795
0.7591146	-0.9983606	0.0572373	-42.5284477	-16.6173821	-0.0336975	16.6174163	0.0020278	3.1436205	-59.1182803	-4.5559776	303.2938774	-17.3882341	303.7919136	0.1097444
0.7604167	-0.9978589	0.0654031	-42.5370566	-16.3483499	-0.0502501	16.3484271	0.0030737	3.1446664	-58.8498803	-4.5976033	329.4886571	-21.5958275	330.1956313	0.1470727
0.7617188	-0.9972905	0.0735646	-42.5467569	-16.0441005	-0.0714661	16.0442597	0.0044544	3.1460470	-58.5465484	-4.6463918	355.2641103	-26.2058551	356.2293291	0.1917459
0.7630208	-0.9966552	0.0817211	-42.5575276	-15.7048779	-0.0979083	15.7051831	0.0062343	3.1478268	-58.2086029	-4.7030580	380.6007809	-31.2074862	381.8780716	0.2448788
0.7643229	-0.9959533	0.0898721	-42.5693452	-15.3309536	-0.1301327	15.3315059	0.0084882	3.1500807	-57.8363979	-4.7684778	405.4798767	-36.5893999	407.1273936	0.3078819
0.7656250	-0.9951847	0.0980171	-42.5821838	-14.9226271	-0.1686873	14.9235805	0.0113041	3.1528963	-57.4303229	-4.8437244	429.8832833	-42.3398079	431.9633047	0.3825465
0.7669271	-0.9943495	0.1061556	-42.5960151	-14.4802249	-0.2141117	14.4818078	0.0147865	3.1563781	-56.9908025	-4.9301173	453.7935759	-48.4464771	456.3722939	0.4711605
0.7682292	-0.9934478	0.1142870	-42.6108085	-14.0041008	-0.2669363	14.0066446	0.0190613	3.1606516	-56.5182959	-5.0292868	477.1940304	-54.8967531	480.3413330	0.5766707
0.7695312	-0.9924795	0.1224107	-42.6265307	-13.4946348	-0.3276815	13.4986127	0.0242824	3.1658702	-56.0132957	-5.1432621	500.0686334	-61.6775832	503.8578791	0.7029100
0.7708333	-0.9914449	0.1305262	-42.6431466	-12.9522338	-0.3968570	12.9583122	0.0306400	3.1722231	-55.4763279	-5.2745924	522.4020905	-68.7755400	526.9098776	0.8549232
0.7721354	-0.9903438	0.1386330	-42.6606183	-12.3773300	-0.4749612	12.3864396	0.0383735	3.1799473	-54.9079510	-5.4265147	544.1798341	-76.1768448	549.4857628	1.0394395
0.7734375	-0.9891765	0.1467305	-42.6789058	-11.7703814	-0.5624802	11.7838135	0.0477878	3.1893441	-54.3087550	-5.6031948	565.3880292	-83.8673917	571.5744597	1.2655736
0.7747396	-0.9879430	0.1548182	-42.6979669	-11.1318709	-0.6598877	11.1514125	0.0592791	3.2008025	-53.6793610	-5.8100759	586.0135790	-91.8327704	593.1653837	1.5458846
0.7760417	-0.9866433	0.1628955	-42.7177571	-10.4623060	-0.7676438	10.4904301	0.0733723	3.2148337	-53.0204199	-6.0543999	606.0441282	-100.0582905	614.2484406	1.8980135
0.7773438	-0.9852776	0.1709619	-42.7382297	-9.7622181	-0.8861945	9.8023591	0.0907780	3.2321225	-52.3326121	-6.3460073	625.4680663	-108.5290048	634.8140254	2.3472735
0.7786458	-0.9838460	0.1790169	-42.7593357	-9.0321624	-1.0159713	9.0891229	0.1124837	3.2536055	-51.6166461	-6.6986067	644.2745291	-117.2297324	654.8530209	2.9308529
0.7799479	-0.9823485	0.1870599	-42.7810242	-8.2727167	-1.1573904	8.3532864	0.1399045	3.2805949	-50.8732579	-7.1318711	662.4533991	-126.1450822	674.3567955	3.7048067
0.7812500	-0.9807853	0.1950903	-42.8032419	-7.4844815	-1.3108519	7.5984075	0.1751426	3.3149767	-50.1032098	-7.6750646	679.9953051	-135.2594759	693.3172007	4.7559518
0.7825521	-0.9791564	0.2031077	-42.8259337	-6.6680791	-1.4767397	6.8296442	0.2214640	3.3595390	-49.3072896	-8.3736831	696.8916209	-144.5571706	711.7265675	6.2224064
0.7838542	-0.9774620	0.2111116	-42.8490423	-5.8241530	-1.6554207	6.0548473	0.2842337	3.4185230	-48.4863091	-9.3025024	713.1344623	-154.0222814	729.5777029	8.3287696
0.7851562	-0.9757021	0.2191012	-42.8725083	-4.9533671	-1.8472440	5.2866015	0.3729269	3.4985446	-47.6411038	-10.5936252	728.7166838	-163.6388035	746.8638854	11.4420105
0.7864583	-0.9738770	0.2270763	-42.8962706	-4.0564055	-2.0525409	4.5461357	0.5059999	3.6100287	-46.7725311	-12.5044132	743.6318741	-173.3906342	763.5788605	16.1337178
0.7877604	-0.9719866	0.2350361	-42.9202659	-3.1339716	-2.2716240	3.8706658	0.7248387	3.7687951	-45.8814694	-15.6120267	757.8743503	-183.2615940	779.7168349	23.1075191
0.7890625	-0.9700313	0.2429802	-42.9444292	-2.1867871	-2.5047869	3.3250557	1.1454187	3.9946683	-44.9688172	-21.5339061	771.4391520	-193.2354481	795.2724713	32.3748012
0.7903646	-0.9680109	0.2509080	-42.9686936	-1.2155920	-2.7523036	3.0087937	2.2641672	4.2964893	-44.0354916	-37.1935627	784.3220338	-203.2959268	810.2408818	40.7095212
0.7916667	-0.9659258	0.2588190	-42.9929905	-0.2211432	-3.0144284	3.0225292	13.6311168	4.6391586	-43.0824270	-195.7828242	796.5194572	-213.4267453	824.6176213	41.3637037
0.7929688	-0.9637761	0.2667128	-43.0172492	0.7957860	-3.2913950	3.3862304	-4.1360305	-1.3335711	-42.1105744	51.9531840	808.0285820	-223.6116240	838.3986806	33.6516554
0.7942708	-0.9615618	0.2745886	-43.0413977	1.8344063	-3.5834166	4.0256578	-1.9534476	-1.0976619	-41.1208997	21.4549005	818.8472562	-233.8343070	851.5804790	24.2117680
0.7955729	-0.9592832	0.2824461	-43.0653622	2.8939138	-3.8906851	4.8489347	-1.3444371	-0.9312714	-40.1143826	12.9023539	828.9740063	-244.0785812	864.1598561	16.8973381
0.7968750	-0.9569403	0.2902847	-43.0890672	3.9734902	-4.2133710	5.7914696	-1.0603703	-0.8146905	-39.0920153	8.8812657	838.4080255	-254.3282940	876.1340642	11.9411664
0.7981771	-0.9545335	0.2981038	-43.1124356	5.0723041	-4.5516232	6.8150967	-0.8973483	-0.7313481	-38.0548013	6.5479350	847.1491627	-264.5673711	887.5007592	8.6542879
0.7994792	-0.9520627	0.3059030	-43.1353891	6.1895112	-4.9055684	7.8977624	-0.7925615	-0.6701888	-37.0037541	5.0263987	855.1979097	-274.7798327	898.2579926	6.4368133
0.8007812	-0.9495282	0.3136817	-43.1578476	7.3242559	-5.2753112	9.0262745	-0.7202522	-0.6241891	-35.9398956	3.9574407	862.5553886	-284.9498109	908.4042014	4.8978927
0.8020833	-0.9469301	0.3214395	-43.1797297	8.4756712	-5.6609332	10.1923092	-0.6679038	-0.5888586	-34.8642555	3.1665206	869.2233383	-295.0615641	917.9381997	3.7978205
0.8033854	-0.9442687	0.3291757	-43.2009528	9.6428804	-6.0624938	11.3903017	-0.6287015	-0.5612567	-33.7778690	2.5586130	875.2041007	-305.0994930	926.8591687	2.9894785
0.8046875	-0.9415441	0.3368899	-43.2214327	10.8249974	-6.4800290	12.6163126	-0.5986171	-0.5394021	-32.6817765	2.0775584	880.5006063	-315.0481546	935.1666468	2.3806911
0.8059896	-0.9387564	0.3445815	-43.2410842	12.0211277	-6.9135519	13.8673974	-0.5751168	-0.5219220	-31.5770215	1.6880372	885.1163594	-324.8922758	942.8605202	1.9121490
0.8072917	-0.9359059	0.3522500	-43.2598208	13.2303693	-7.3630523	15.1412421	-0.5565266	-0.5078402	-30.4646498	1.3667244	889.0554230	-334.6167669	949.9410118	1.5446339
0.8085938	-0.9329928	0.3598950	-43.2775550	14.4518137	-7.8284966	16.4359447	-0.5416965	-0.4964458	-29.3457078	1.0975972	892.3224038	-344.2067340	956.4086721	1.2515281
0.8098958	-0.9300172	0.3675159	-43.2941980	15.6845463	-8.3098278	17.7498798	-0.5298099	-0.4872102	-28.2212415	0.8692852	894.9224358	-353.6474904	962.2643678	1.0143273
0.8111979	-0.9269794	0.3751122	-43.3096602	16.9276478	-8.8069654	19.0816116	-0.5202711	-0.4797326	-27.0922950	0.6734967	896.8611650	-362.9245684	967.5092721	0.8198819
0.8125000	-0.9238795	0.3826834	-43.3238509	18.1801948	-9.3198051	20.4298373	-0.5126351	-0.4737045	-25.9599093	0.5040430	898.1447328	-372.0237293	972.1448535	0.6586609
0.8138021	-0.9207178	0.3902290	-43.3366786	19.4412608	-9.8482196	21.7933487	-0.5065628	-0.4688841	-24.8251211	0.3562118	898.7797601	-380.9309738	976.1728658	0.5236304
0.8151042	-0.9174945	0.3977485	-43.3480509	20.7099168	-10.3920575	23.1710059	-0.5017914	-0.4650797	-23.6889612	0.2263518	898.7733304	-389.6325509	979.5953369	0.4095149
0.8164062	-0.9142098	0.4052413	-43.3578747	21.9852327	-10.9511443	24.5617185	-0.4981136	-0.4621374	-22.5524538	0.1115903	898.1329738	-398.1149667	982.4145588	0.3122985
0.8177083	-0.9108638	0.4127070	-43.3660562	23.2662776	-11.5252820	25.9644334	-0.4953642	-0.4599321	-21.4166147	0.0096364	896.8666502	-406.3649924	984.6330765	0.2288831
0.8190104	-0.9074569	0.4201451	-43.3725007	24.5521213	-12.1142492	27.3781244	-0.4934095	-0.4583613	-20.2824504	-0.0813592	894.9827325	-414.3696719	986.2536776	0.1568492
0.8203125	-0.9039893	0.4275551	-43.3771133	25.8418345	-12.7178016	28.8017862	-0.4921400	-0.4573399	-19.1509570	-0.1629058	892.4899905	-422.1163284	987.2793819	0.0942861
0.8216146	-0.9004612	0.4349364	-43.3797983	27.1344901	-13.3356717	30.2344289	-0.4914657	-0.4567969	-18.0231184	-0.2362468	889.3975741	-429.5925707	987.7134309	0.0396693
0.8229167	-0.8968727	0.4422887	-43.3804597	28.4291642	-13.9675692	31.6750749	-0.4913113	-0.4566725	-16.8999060	-0.3024161	885.7149966	-436.7862994	987.5592775	-0.0082288
0.8242188	-0.8932243	0.4496113	-43.3790009	29.7249366	-14.6131814	33.1227554	-0.4916135	-0.4569160	-15.7822771	-0.3622803	881.4521192	-443.6857112	986.8205758	-0.0504059
0.8255208	-0.8895161	0.4569039	-43.3753252	31.0208916	-15.2721729	34.5765091	-0.4923190	-0.4574839	-14.6711738	-0.4165711	876.6191339	-450.2793044	985.5011709	-0.0876788
0.8268229	-0.8857483	0.4641658	-43.3693356	32.3161195	-15.9441865	36.0353807	-0.4933818	-0.4583391	-13.5675218	-0.4659107	871.2265481	-456.5558826	983.6050895	-0.1207214
0.8281250	-0.8819213	0.4713967	-43.3609347	33.6097168	-16.6288431	37.4984197	-0.4947630	-0.4594492	-12.4722298	-0.5108313	865.2851685	-462.5045583	981.1365294	-0.1500936
0.8294271	-0.8780352	0.4785961	-43.3500251	34.9007871	-17.3257420	38.9646798	-0.4964284	-0.4607863	-11.3861881	-0.5517907	858.8060857	-468.1147563	978.0998507	-0.1762634
0.8307292	-0.8740903	0.4857634	-43.3365095	36.1884423	-18.0344615	40.4332185	-0.4983487	-0.4623257	-10.3102678	-0.5891854	851.8006587	-473.3762164	974.4995661	-0.1996246
0.8320312	-0.8700870	0.4928982	-43.3202903	37.4718031	-18.7545590	41.9030967	-0.5004979	-0.4640459	-9.2453196	-0.6233596	844.2805001	-478.2789956	970.3403323	-0.2205100
0.8333333	-0.8660254	0.5000000	-43.3012702	38.7500000	-19.4855716	43.3733789	-0.5028535	-0.4659278	-8.1921733	-0.6546145	836.2574609	-482.8134702	965.6269404	-0.2392027
0.8346354	-0.8619059	0.5070683	-43.2793518	40.0221739	-20.2270163	44.8431332	-0.5053952	-0.4679545	-7.1516365	-0.6832140	827.7436167	-486.9703371	960.3643081	-0.2559442
0.8359375	-0.8577286	0.5141027	-43.2544381	41.2874771	-20.9783906	46.3114309	-0.5081054	-0.4701109	-6.1244940	-0.7093908	818.7512530	-490.7406154	954.5574712	-0.2709419
0.8372396	-0.8534940	0.5211027	-43.2264322	42.5450738	-21.7391730	47.7773476	-0.5109680	-0.4723835	-5.1115070	-0.7333506	809.2928516	-494.1156470	948.2115757	-0.2843745
0.8385417	-0.8492022	0.5280679	-43.1952376	43.7941411	-22.5088232	49.2399626	-0.5139688	-0.4747601	-4.1134122	-0.7552761	799.3810774	-497.0870972	941.3318698	-0.2963965
0.8398438	-0.8448536	0.5349976	-43.1607583	45.0338697	-23.2867830	50.6983597	-0.5170949	-0.4772298	-3.1309213	-0.7753299	789.0287653	-499.6469552	933.9236972	-0.3071420
0.8411458	-0.8404484	0.5418916	-43.1228986	46.2634645	-24.0724764	52.1516277	-0.5203345	-0.4797826	-2.1647198	-0.7936573	778.2489074	-501.7875338	925.9924897	-0.3167277
0.8424479	-0.8359870	0.5487493	-43.0815634	47.4821454	-24.8653107	53.5988602	-0.5236771	-0.4824094	-1.2154671	-0.8103886	767.0546410	-503.5014700	917.5437605	-0.3252557
0.8437500	-0.8314696	0.5555702	-43.0366580	48.6891481	-25.6646764	55.0391566	-0.5271129	-0.4851019	-0.2837954	-0.8256409	755.4592365	-504.7817237	908.5830984	-0.3328152
0.8450521	-0.8268966	0.5623540	-42.9880887	49.8837245	-26.4699483	56.4716223	-0.5306330	-0.4878526	0.6296908	-0.8395198	743.4760864	-505.6215780	899.1161611	-0.3394847
0.8463542	-0.8222682	0.5691001	-42.9357623	51.0651435	-27.2804859	57.8953693	-0.5342291	-0.4906545	1.5244151	-0.8521206	731.1186938	-506.0146381	889.1486706	-0.3453333
0.8476562	-0.8175848	0.5758082	-42.8795863	52.2326918	-28.0956340	59.3095165	-0.5378937	-0.4935010	2.3998296	-0.8635298	718.4006619	-505.9548309	878.6864070	-0.3504220
0.8489583	-0.8128467	0.5824777	-42.8194693	53.3856742	-28.9147237	60.7131901	-0.5416195	-0.4963863	3.2554155	-0.8738259	705.3356842	-505.4364035	867.7352047	-0.3548045
0.8502604	-0.8080542	0.5891082	-42.7553206	54.5234145	-29.7370723	62.1055247	-0.5454000	-0.4993047	4.0906834	-0.8830803	691.9375343	-504.4539231	856.3009471	-0.3585284
0.8515625	-0.8032075	0.5956993	-42.6870505	55.6452558	-30.5619849	63.4856631	-0.5492289	-0.5022510	4.9051737	-0.8913583	678.2200566	-503.0022755	844.3895631	-0.3616359
0.8528646	-0.7983072	0.6022505	-42.6145704	56.7505613	-31.3887543	64.8527571	-0.5531003	-0.5052204	5.6984567	-0.8987195	664.1971574	-501.0766639	832.0070234	-0.3641646
0.8541667	-0.7933533	0.6087614	-42.5377928	57.8387146	-32.2166622	66.2059682	-0.5570086	-0.5082082	6.4701330	-0.9052184	649.8827964	-498.6726087	819.1593371	-0.3661475
0.8554688	-0.7883464	0.6152316	-42.4566312	58.9091204	-33.0449798	67.5444680	-0.5609485	-0.5112101	7.2198336	-0.9109053	635.2909782	-495.7859455	805.8525490	-0.3676142
0.8567708	-0.7832867	0.6216606	-42.3710007	59.9612049	-33.8729685	68.8674385	-0.5649147	-0.5142219	7.9472200	-0.9158261	620.4357451	-492.4128251	792.0927371	-0.3685907
0.8580729	-0.7781746	0.6280479	-42.2808172	60.9944162	-34.6998807	70.1740731	-0.5689026	-0.5172398	8.6519847	-0.9200234	605.3311690	-488.5497119	777.8860104	-0.3691004
0.8593750	-0.7730105	0.6343933	-42.1859982	62.0082250	-35.5249604	71.4635766	-0.5729072	-0.5202601	9.3338505	-0.9235365	589.9913448	-484.1933835	763.2385077	-0.3691637
0.8606771	-0.7677945	0.6406962	-42.0864626	63.0021246	-36.3474442	72.7351662	-0.5769241	-0.5232791	9.9925711	-0.9264014	574.4303836	-479.3409298	748.1563958	-0.3687987
0.8619792	-0.7625272	0.6469562	-41.9821308	63.9756316	-37.1665620	73.9880718	-0.5809487	-0.5262934	10.6279310	-0.9286519	558.6624060	-473.9897526	732.6458691	-0.3680216
0.8632812	-0.7572088	0.6531728	-41.8729245	64.9282862	-37.9815377	75.2215365	-0.5849767	-0.5292997	11.2397451	-0.9303190	542.7015368	-468.1375651	716.7131489	-0.3668464
0.8645833	-0.7518398	0.6593458	-41.7587671	65.8596524	-38.7915902	76.4348173	-0.5890039	-0.5322949	11.8278588	-0.9314317	526.5618985	-461.7823913	700.3644835	-0.3652854
0.8658854	-0.7464204	0.6654747	-41.6395837	66.7693186	-39.5959341	77.6271853	-0.5930259	-0.5352757	12.3921480	-0.9320169	510.2576062	-454.9225662	683.6061483	-0.3633493
0.8671875	-0.7409511	0.6715590	-41.5153011	67.6568975	-40.3937804	78.7979268	-0.5970386	-0.5382392	12.9325184	-0.9320997	493.8027626	-447.5567359	666.4444464	-0.3610474
0.8684896	-0.7354322	0.6775983	-41.3858475	68.5220266	-41.1843376	79.9463432	-0.6010379	-0.5411823	13.4489055	-0.9317035	477.2114526	-439.6838574	648.8857102	-0.3583876
0.8697917	-0.7298641	0.6835923	-41.2511533	69.3643685	-41.9668122	81.0717519	-0.6050197	-0.5441023	13.9412745	-0.9308502	460.4977392	-431.3031993	630.9363022	-0.3553765
0.8710938	-0.7242471	0.6895405	-41.1111505	70.1836110	-42.7404099	82.1734865	-0.6089799	-0.5469962	14.4096195	-0.9295603	443.6756584	-422.4143423	612.6026171	-0.3520197
0.8723958	-0.7185816	0.6954426	-40.9657731	70.9794670	-43.5043360	83.2508979	-0.6129144	-0.5498613	14.8539634	-0.9278529	426.7592156	-413.0171801	593.8910836	-0.3483215
0.8736979	-0.7128681	0.7012982	-40.8149569	71.7516753	-44.2577968	84.3033540	-0.6168190	-0.5526947	15.2743576	-0.9257461	409.7623808	-403.1119201	574.8081670	-0.3442855
0.8750000	-0.7071068	0.7071068	-40.6586399	72.5000000	-45.0000000	85.3302408	-0.6206897	-0.5554937	15.6708810	-0.9232569	392.6990850	-392.6990850	555.3603720	-0.3399142
0.8763021	-0.7012982	0.7128681	-40.4967620	73.2242311	-45.7301556	86.3309629	-0.6245222	-0.5582556	16.0436401	-0.9204011	375.5832164	-381.7795140	535.5542454	-0.3352091
0.8776042	-0.6954426	0.7185816	-40.3292652	73.9241845	-46.4474769	87.3049435	-0.6283123	-0.5609777	16.3927681	-0.9171937	358.4286164	-370.3543643	515.3963797	-0.3301710
0.8789062	-0.6895405	0.7242471	-40.1560936	74.5997017	-47.1511812	88.2516254	-0.6320559	-0.5636571	16.7184243	-0.9136490	341.2490759	-358.4251132	494.8934164	-0.3248000
0.8802083	-0.6835923	0.7298641	-39.9771935	75.2506502	-47.8404909	89.1704711	-0.6357485	-0.5662913	17.0207937	-0.9097803	324.0583321	-345.9935599	474.0520500	-0.3190953
0.8815104	-0.6775983	0.7354322	-39.7925135	75.8769233	-48.5146339	90.0609638	-0.6393859	-0.5688774	17.3000861	-0.9056003	306.8700643	-333.0618277	452.8790318	-0.3130554
0.8828125	-0.6715590	0.7409511	-39.6020042	76.4784401	-49.1728450	90.9226071	-0.6429635	-0.5714127	17.5565357	-0.9011209	289.6978909	-319.6323669	431.3811748	-0.3066781
0.8841146	-0.6654747	0.7464204	-39.4056189	77.0551455	-49.8143660	91.7549263	-0.6464768	-0.5738945	17.7904000	-0.8963535	272.5553651	-305.7079566	409.5653571	-0.2999605
0.8854167	-0.6593458	0.7518398	-39.2033128	77.6070098	-50.4384473	92.5574682	-0.6499213	-0.5763199	18.0019595	-0.8913089	255.4559719	-291.2917082	387.4385278	-0.2928990
0.8867188	-0.6531728	0.7572088	-38.9950439	78.1340289	-51.0443482	93.3298021	-0.6532922	-0.5786861	18.1915165	-0.8859973	238.4131243	-276.3870678	365.0077110	-0.2854896
