Time	Creep Compliance
236.4	0.0002474123103
236.7	0.0002477162734
237.1	0.0002480113259
237.4	0.0002484160376
237.7	0.0002486234327
238.1	0.000248913747
238.4	0.0002492818089
238.8	0.0002496229043
239.1	0.0002499489425
239.4	0.0002502327007
239.8	0.0002505976246
240.1	0.000250787281
240.5	0.0002510079986
240.8	0.0002512462279
241.1	0.0002517693158
241.5	0.0002519606014
241.8	0.000252099229
242.2	0.0002524795738
242.5	0.0002528660738
242.9	0.0002529692164
243.2	0.0002533480202
243.6	0.0002535880884
243.9	0.0002536382361
244.2	0.0002539850294
244.6	0.0002540059178
244.9	0.0002543367837
245.3	0.0002542412609
245.6	0.0002544987631
246.0	0.0002546706473
246.3	0.0002551314909
246.7	0.0002553397895
247.0	0.0002557251649
247.4	0.0002558896727
247.7	0.0002559367751
248.1	0.0002561962915
248.4	0.0002565125162
248.8	0.0002567681167
249.1	0.0002571715332
249.5	0.0002575414929
249.8	0.0002576667629
250.2	0.0002576954328
250.5	0.000258097226
250.9	0.0002583394711
251.2	0.000258589102
251.6	0.0002587760756
251.9	0.0002590633241
252.3	0.000259150894
252.6	0.0002594165031
253.0	0.0002597623537
253.3	0.0002600959556
253.7	0.0002604445638
254.0	0.0002607258442
254.4	0.0002610916975
254.8	0.0002614362166
255.1	0.000261686199
255.5	0.0002621520059
255.8	0.0002624426798
256.2	0.0002627317219
256.5	0.0002632302595
256.9	0.0002636782896
257.3	0.0002640700256
257.6	0.0002643509796
258.0	0.0002644414749
258.3	0.0002645909538
258.7	0.0002651000588
259.1	0.0002654313395
259.4	0.0002655619136
259.8	0.0002657899991
260.1	0.0002658473926
260.5	0.000265996978
260.9	0.0002663583601
261.2	0.0002663791989
261.6	0.0002666158525
262.0	0.0002669393048
262.3	0.0002677425176
262.7	0.0002678890845
263.0	0.0002684460363
263.4	0.0002686420954
263.8	0.0002686116099
264.1	0.0002688194932
264.5	0.0002689306834
264.9	0.0002693758143
265.2	0.0002698529009
265.6	0.0002699908336
266.0	0.0002702534931
266.3	0.0002706166394
266.7	0.0002707989782
267.1	0.0002709708267
267.4	0.0002712451944
267.8	0.0002716808917
268.2	0.0002720711027
268.5	0.000272498256
268.9	0.0002727447929
269.3	0.000273133044
269.7	0.0002734527908
270.0	0.0002736079894
270.4	0.0002740330556
270.8	0.0002741188829
271.1	0.0002744662979
271.5	0.000274797554
271.9	0.0002749874841
272.3	0.0002753286774
272.6	0.0002756780137
273.0	0.0002759779661
273.4	0.0002763794622
273.8	0.0002768815021
274.1	0.0002773598592
274.5	0.0002776977898
274.9	0.0002778008659
275.3	0.000278101023
275.6	0.0002784778956
276.0	0.000278569277
276.4	0.0002786358746
276.8	0.0002790173432
277.2	0.0002791740541
277.5	0.0002796318084
277.9	0.0002797263568
278.3	0.000279842949
278.7	0.0002799498442
279.0	0.0002800713148
279.4	0.000280373084
279.8	0.0002806118264
280.2	0.0002807921797
280.6	0.0002812442514
281.0	0.0002813737346
281.3	0.0002817798723
281.7	0.0002821733197
282.1	0.0002825483133
282.5	0.0002830798629
282.9	0.000283629107
283.3	0.0002839481659
283.6	0.0002840840828
284.0	0.0002843285395
284.4	0.0002848317145
284.8	0.0002851274527
285.2	0.0002853305621
285.6	0.000285662456
286.0	0.0002858624373
286.3	0.0002861237562
286.7	0.0002864057614
287.1	0.000286564957
287.5	0.0002870261697
287.9	0.0002872513058
288.3	0.0002876206189
288.7	0.0002879831853
289.1	0.0002884958819
289.5	0.0002889310367
289.8	0.0002889977733
290.2	0.0002891232547
290.6	0.0002891181322
291.0	0.0002893636723
291.4	0.0002897002216
291.8	0.0002898268971
292.2	0.0002899559301
292.6	0.0002901150439
293.0	0.0002905655649
293.4	0.000290602578
293.8	0.000291338772
294.2	0.0002913371589
294.6	0.0002919159471
295.0	0.0002922785124
295.4	0.0002925720427
295.8	0.0002930392613
296.2	0.0002933337938
296.6	0.0002936487702
297.0	0.0002940690488
297.4	0.0002943034931
297.8	0.0002947725518
298.2	0.0002950539746
298.6	0.0002952006489
299.0	0.0002956620428
299.4	0.0002961643986
299.8	0.0002964072975
300.2	0.0002968056452
300.6	0.0002971521388
301.0	0.0002973391601
301.4	0.0002973318761
301.8	0.000297505385
302.2	0.0002977530712
302.6	0.0002979306891
303.0	0.0002980064159
303.4	0.0002982393541
303.8	0.0002985148533
304.2	0.0002988481897
304.6	0.0002993363663
305.0	0.0002997611571
305.4	0.0003000164268
305.8	0.0003000408421
306.2	0.0003001410587
306.6	0.0003005211728
307.0	0.0003011379727
307.4	0.0003014514675
307.9	0.0003017009535
308.3	0.0003019297835
308.7	0.0003022667588
309.1	0.0003027507493
309.5	0.0003028169381
309.9	0.0003029551076
310.3	0.0003031407231
310.7	0.0003031160283
311.1	0.0003034922074
311.6	0.0003036472325
312.0	0.0003038583568
312.4	0.000304298127
312.8	0.0003046044782
313.2	0.0003051014235
313.6	0.0003057692014
314.0	0.0003061946971
314.5	0.0003070231157
314.9	0.0003071297575
315.3	0.0003074783572
315.7	0.0003078006141
316.1	0.0003078003299
316.5	0.0003078647318
317.0	0.0003083842108
317.4	0.0003089752121
317.8	0.0003094177344
318.2	0.0003098157049
318.6	0.0003102820862
319.1	0.0003104218657
319.5	0.0003104957201
319.9	0.0003107691434
320.3	0.0003110606847
320.7	0.0003114064282
321.2	0.0003115512776
321.6	0.0003120180043
322.0	0.0003122818933
322.4	0.0003127803481
322.9	0.0003131297954
323.3	0.0003138388588
323.7	0.0003144601424
324.1	0.0003150764445
324.6	0.000315552832
325.0	0.0003157076461
325.4	0.0003160079328
325.8	0.0003163945856
326.3	0.0003166593074
326.7	0.0003168437699
327.1	0.0003175124099
327.6	0.0003177228234
328.0	0.0003181817835
328.4	0.0003187853103
328.8	0.0003190762484
329.3	0.0003196996796
329.7	0.0003199724007
330.1	0.0003206165242
330.6	0.0003208241359
331.0	0.0003211576359
331.4	0.0003212912409
331.9	0.0003212406139
332.3	0.0003213578747
332.7	0.0003217611808
333.2	0.0003218809548
333.6	0.0003222755275
334.0	0.0003227118295
334.5	0.0003231661863
334.9	0.0003235274122
335.3	0.0003237509998
335.8	0.0003239513029
336.2	0.0003241227936
336.7	0.0003245886212
337.1	0.0003249931507
337.5	0.0003253356937
338.0	0.0003256630811
338.4	0.0003258596541
338.9	0.0003260342839
339.3	0.0003264532521
339.7	0.0003267462722
340.2	0.0003273136508
340.6	0.0003280270459
341.1	0.0003285308057
341.5	0.0003284821438
342.0	0.0003286203655
342.4	0.0003289187755
342.8	0.0003291886336
343.3	0.000328910449
343.7	0.0003291500133
344.2	0.0003293896681
344.6	0.0003295760551
345.1	0.0003301239863
345.5	0.0003303615892
346.0	0.0003307939927
346.4	0.0003307756121
346.9	0.0003309759182
347.3	0.0003309445479
347.8	0.0003313718934
348.2	0.0003316512676
348.7	0.0003321367812
349.1	0.0003328803912
349.6	0.0003335925106
350.0	0.0003338815575
350.5	0.0003345716693
350.9	0.0003348294509
351.4	0.0003353047614
351.8	0.0003356774035
352.3	0.0003361288879
352.7	0.0003365903062
353.2	0.0003369755639
353.6	0.0003375256415
354.1	0.0003379196679
354.5	0.0003380266893
355.0	0.0003380447624
355.5	0.0003380153036
355.9	0.0003383136592
356.4	0.00033869534
356.8	0.0003389031925
357.3	0.0003392788778
357.8	0.0003401156457
358.2	0.0003405708413
358.7	0.0003410300414
359.1	0.000341411384
359.6	0.0003420138126
360.1	0.0003423483052
360.5	0.0003426920668
361.0	0.0003430874655
361.4	0.0003432838223
361.9	0.0003435060847
362.4	0.0003438974997
362.8	0.0003439212599
363.3	0.0003443561036
363.8	0.0003445012089
364.2	0.0003448202924
364.7	0.0003449156471
365.2	0.0003450971651
365.6	0.0003455047384
366.1	0.0003457897259
366.6	0.000345935633
367.0	0.0003465467193
367.5	0.0003469114484
368.0	0.0003471327753
368.4	0.0003475354655
368.9	0.000348003332
369.4	0.0003485766037
369.9	0.0003492682441
370.3	0.0003497161669
370.8	0.0003499851671
371.3	0.000350373492
371.7	0.0003508870012
372.2	0.0003512975098
372.7	0.0003517043671
373.2	0.0003520022201
373.6	0.0003522298431
374.1	0.0003525248185
374.6	0.0003527664533
375.1	0.0003529872354
375.5	0.0003528656014
376.0	0.0003530151626
376.5	0.0003530780432
377.0	0.0003536987412
377.5	0.0003538160378
377.9	0.0003541184384
378.4	0.000354681586
378.9	0.00035496348
379.4	0.0003555264211
379.9	0.0003557289431
380.3	0.0003563429863
380.8	0.0003564320832
381.3	0.0003572146065
381.8	0.0003577150571
382.3	0.0003580445346
382.8	0.0003589373529
383.2	0.0003594626082
383.7	0.0003600004108
384.2	0.0003605933923
384.7	0.0003610572433
385.2	0.0003612505385
385.7	0.0003614188635
386.2	0.0003614289672
386.7	0.0003612922422
387.1	0.0003612578359
387.6	0.0003612429175
388.1	0.0003614127137
388.6	0.0003616618177
389.1	0.0003619876247
389.6	0.0003625202404
390.1	0.000363069022
390.6	0.0003635795813
391.1	0.0003639133125
391.6	0.0003642647363
392.1	0.0003646545682
392.6	0.0003650094747
393.0	0.000365295179
393.5	0.0003656632089
394.0	0.0003659826438
394.5	0.0003660958158
395.0	0.0003666353793
395.5	0.0003670217218
396.0	0.0003674644242
396.5	0.0003677672015
397.0	0.0003682111331
397.5	0.0003686554295
398.0	0.0003691696497
398.5	0.0003695186026
399.0	0.0003700620484
399.5	0.0003704090535
400.0	0.0003706734982
400.5	0.0003712787701
401.0	0.0003716494624
401.5	0.0003718130825
402.0	0.0003722042001
402.5	0.0003726347675
403.0	0.0003729514214
403.5	0.0003732873077
404.1	0.0003739050379
404.6	0.0003742840614
405.1	0.0003747172769
405.6	0.0003750184911
406.1	0.000375355431
406.6	0.0003757518492
407.1	0.0003760125972
407.6	0.0003763254129
408.1	0.000376695343
408.6	0.0003769195012
409.1	0.0003775863258
409.7	0.00037789909
410.2	0.0003780484219
410.7	0.0003786912491
411.2	0.0003791463127
411.7	0.0003796362682
412.2	0.0003802831258
412.7	0.0003809250096
413.2	0.0003813998049
413.8	0.0003820957967
414.3	0.0003826569568
414.8	0.0003830905397
415.3	0.0003835900522
415.8	0.0003839018409
416.3	0.0003843262462
416.9	0.0003849453249
417.4	0.0003851919884
417.9	0.0003853466442
418.4	0.0003857471446
418.9	0.0003862180186
419.5	0.0003866392275
420.0	0.0003870600576
420.5	0.0003874137048
421.0	0.0003878708494
421.6	0.0003881014377
422.1	0.0003885533438
422.6	0.0003888969537
423.1	0.0003892175567
423.7	0.000389288085
424.2	0.0003895069585
424.7	0.000389820791
425.2	0.0003900647366
425.8	0.0003903644695
426.3	0.0003908489369
426.8	0.000391122847
427.3	0.0003914243697
427.9	0.0003918505252
428.4	0.0003924945845
428.9	0.0003929691188
429.5	0.0003935478252
430.0	0.000393842493
430.5	0.0003942727513
431.1	0.000394776919
431.6	0.0003952395852
432.1	0.0003952913145
432.7	0.0003956287789
433.2	0.0003960110743
433.7	0.0003962487241
434.3	0.0003966524394
434.8	0.0003967810191
435.3	0.000396545183
435.9	0.0003966474333
436.4	0.0003969842858
437.0	0.0003972907559
437.5	0.0003977683574
438.0	0.0003983737395
438.6	0.0003987848974
439.1	0.0003990642347
439.7	0.0003992623539
440.2	0.0003996018072
440.7	0.0003999574053
441.3	0.0004003352756
441.8	0.0004009974075
442.4	0.0004018095748
442.9	0.0004025743769
443.5	0.0004033128461
444.0	0.0004038459601
444.6	0.0004045972613
445.1	0.0004049204497
445.7	0.0004053004524
446.2	0.0004054627003
446.7	0.0004056179954
447.3	0.0004059964973
447.8	0.0004062974309
448.4	0.0004067989239
448.9	0.0004073819002
449.5	0.0004075345927
450.1	0.0004081780512
450.6	0.0004085698871
451.2	0.0004090342244
451.7	0.000409668111
452.3	0.0004100637584
452.8	0.0004106446737
453.4	0.000410862786
453.9	0.0004112148256
454.5	0.0004115277461
455.0	0.0004118171795
455.6	0.000411881568
456.2	0.0004120641363
456.7	0.0004121951735
457.3	0.0004123555521
457.8	0.0004125261463
458.4	0.0004127642609
459.0	0.0004131872753
459.5	0.000413605891
460.1	0.0004138728938
460.6	0.0004142664277
461.2	0.0004146403342
461.8	0.0004148804877
462.3	0.0004156428614
462.9	0.0004161516961
463.5	0.0004168855126
464.0	0.0004175988529
464.6	0.0004180507066
465.2	0.0004189027512
465.7	0.0004196467853
466.3	0.0004200839272
466.9	0.0004206920093
467.4	0.0004209694631
468.0	0.0004215527869
468.6	0.0004221755243
469.2	0.0004226169209
469.7	0.0004230477549
470.3	0.0004231845009
470.9	0.0004232502081
471.4	0.0004235940069
472.0	0.000423968478
472.6	0.0004243308528
473.2	0.0004244771241
473.7	0.0004246578935
474.3	0.0004248995402
474.9	0.0004254126032
475.5	0.0004261647241
476.0	0.0004270245925
476.6	0.0004274603374
477.2	0.0004278232413
477.8	0.0004286359535
478.4	0.0004293997788
478.9	0.0004297982765
479.5	0.0004302987626
480.1	0.0004301680583
480.7	0.0004302385826
481.3	0.0004303179434
481.9	0.0004305150268
482.4	0.0004312645046
483.0	0.0004320291641
483.6	0.00043253814
484.2	0.0004330539767
484.8	0.0004336639549
485.4	0.0004340594671
486.0	0.0004345712518
486.6	0.0004350520147
487.1	0.000435603365
487.7	0.0004358470463
488.3	0.000436106235
488.9	0.000436382891
489.5	0.000436541243
490.1	0.000436693435
490.7	0.0004369949669
491.3	0.0004372746018
491.9	0.0004377441243
492.5	0.0004383377289
493.1	0.0004388722732
493.7	0.0004395288796
494.3	0.0004399935146
494.9	0.0004403928728
495.5	0.000441080334
496.0	0.0004413848744
496.6	0.0004413089585
497.2	0.000441401433
497.8	0.0004414588677
498.4	0.0004419847719
499.0	0.0004422845537
499.7	0.0004429755481
500.3	0.0004437124018
500.9	0.0004441672825
501.5	0.0004445196349
502.1	0.000444757807
502.7	0.0004450979243
503.3	0.0004454477652
503.9	0.0004462676949
504.5	0.0004469111475
505.1	0.0004477058698
505.7	0.0004480315025
506.3	0.0004484718105
506.9	0.0004488089929
507.5	0.0004494384004
508.1	0.0004499898546
508.7	0.0004506757625
509.4	0.0004514654114
510.0	0.0004520673691
510.6	0.0004524800486
511.2	0.000452820603
511.8	0.0004533480566
512.4	0.0004539435878
513.0	0.0004543293321
513.7	0.0004551138416
514.3	0.0004552606733
514.9	0.0004559352096
515.5	0.0004561291811
516.1	0.0004566831449
516.7	0.0004567530357
517.4	0.0004567538281
518.0	0.0004569576156
518.6	0.0004571546645
519.2	0.0004575603434
519.9	0.0004582219602
520.5	0.0004592832439
521.1	0.0004599958568
521.7	0.0004603358633
522.3	0.0004606053606
523.0	0.0004610097455
523.6	0.000461129038
524.2	0.000461262817
524.8	0.000461510841
525.5	0.0004613180678
526.1	0.0004612182047
526.7	0.0004613831544
527.4	0.0004617734368
528.0	0.0004622712849
528.6	0.0004627785203
529.3	0.0004639296961
529.9	0.0004646785492
530.5	0.000465407635
531.2	0.0004660385621
531.8	0.0004663169314
532.4	0.0004671565364
533.1	0.0004678031479
533.7	0.0004685517481
534.3	0.0004696000306
535.0	0.000470044869
535.6	0.0004704295105
536.2	0.000470512341
536.9	0.0004708910864
537.5	0.0004710460509
538.2	0.000471582307
538.8	0.0004718750263
539.4	0.0004724317597
540.1	0.0004731667089
540.7	0.0004738971422
541.4	0.0004743342217
542.0	0.0004745327968
542.7	0.000474724299
543.3	0.0004748528697
544.0	0.0004757537707
544.6	0.0004765095314
545.2	0.0004767700178
545.9	0.0004769827979
546.5	0.0004774502821
547.2	0.0004777226763
547.8	0.0004787010542
548.5	0.000479166261
549.1	0.0004801356362
549.8	0.0004805090299
550.5	0.0004811500592
551.1	0.0004814624377
551.8	0.0004818203943
552.4	0.0004825104539
553.1	0.0004834010928
553.7	0.0004836875442
554.4	0.0004838939367
555.0	0.0004842414312
555.7	0.0004845919596
556.4	0.0004852113872
557.0	0.0004856835696
557.7	0.0004861907133
558.3	0.0004865669534
559.0	0.0004871402224
559.7	0.0004876337276
560.3	0.0004878341071
561.0	0.0004879708126
561.6	0.0004883266031
562.3	0.0004884359942
563.0	0.0004884114174
563.6	0.0004888766809
564.3	0.0004890762479
565.0	0.0004895506013
565.6	0.0004899437587
566.3	0.0004908064982
567.0	0.0004917195076
567.7	0.0004927483122
568.3	0.0004931703526
569.0	0.0004935013581
569.7	0.0004934876245
570.3	0.0004938766553
571.0	0.000494414925
571.7	0.0004949548141
572.4	0.000495724943
573.0	0.0004963650129
573.7	0.0004968566689
574.4	0.0004973929055
575.1	0.0004978438461
575.7	0.0004987893774
576.4	0.0004995864643
577.1	0.0005004226898
577.8	0.0005007895209
578.5	0.0005011130748
579.1	0.0005014733745
579.8	0.0005018363582
580.5	0.0005018972478
581.2	0.0005025391369
581.9	0.0005027094041
582.6	0.00050307137
583.3	0.0005032121264
583.9	0.0005038228096
584.6	0.0005047674995
585.3	0.0005053398598
586.0	0.0005054206799
586.7	0.0005057268608
587.4	0.0005061776669
588.1	0.0005065084582
588.8	0.0005069285307
589.5	0.0005077210413
590.1	0.0005083740828
590.8	0.0005091593239
591.5	0.0005095885032
592.2	0.0005100467751
592.9	0.0005106894212
593.6	0.0005108988599
594.3	0.0005116654898
595.0	0.0005123428527
595.7	0.0005129251469
596.4	0.0005135599076
597.1	0.0005142968542
597.8	0.0005147293583
598.5	0.0005148607217
599.2	0.0005149711225
599.9	0.0005153171273
600.6	0.0005161574598
601.3	0.0005165171891
602.0	0.000517224865
602.7	0.0005178409459
603.4	0.000518279187
604.1	0.0005184996838
604.9	0.0005185548236
605.6	0.0005186264907
606.3	0.0005193001582
607.0	0.0005199544973
607.7	0.0005200084976
608.4	0.0005204523763
609.1	0.0005216275982
609.8	0.0005225374987
610.5	0.0005228449643
611.3	0.0005232943275
612.0	0.0005238799848
612.7	0.0005245601549
613.4	0.0005249473091
614.1	0.0005258679145
614.8	0.0005265384202
615.5	0.0005272136196
616.3	0.0005277042709
617.0	0.0005283595974
617.7	0.0005287502121
618.4	0.0005291214472
619.2	0.0005295789804
619.9	0.0005300464283
620.6	0.0005305350641
621.3	0.0005308479098
622.0	0.0005312776222
622.8	0.0005319446792
623.5	0.0005326797239
624.2	0.0005331578621
625.0	0.0005338079504
625.7	0.0005344724411
626.4	0.0005348169688
627.1	0.0005348699388
627.9	0.0005351692409
628.6	0.0005358987563
629.3	0.0005363409849
630.1	0.0005367282942
630.8	0.0005375009025
631.5	0.0005377794771
632.3	0.0005381364992
633.0	0.0005381333121
633.7	0.0005383923178
634.5	0.0005386152154
635.2	0.0005391829998
636.0	0.0005399344742
636.7	0.0005406097762
637.4	0.0005412961965
638.2	0.0005417847879
638.9	0.0005420658635
639.7	0.0005426526907
640.4	0.0005431519312
641.1	0.0005436466985
641.9	0.0005446160522
642.6	0.0005455905914
643.4	0.0005460658523
644.1	0.0005459705829
644.9	0.0005463073238
645.6	0.0005465445977
646.4	0.0005471117874
647.1	0.0005479579706
647.9	0.0005490143086
648.6	0.0005497743053
649.4	0.0005506678118
650.1	0.0005510725862
650.9	0.0005516670275
651.6	0.0005519595753
652.4	0.0005524416321
653.1	0.0005533662994
653.9	0.0005537868066
654.7	0.0005542714559
655.4	0.0005549207502
656.2	0.0005554475153
656.9	0.0005560159128
657.7	0.0005566299994
658.5	0.0005571202363
659.2	0.0005577291918
660.0	0.0005582416083
660.7	0.0005585709143
661.5	0.0005587506511
662.3	0.000559369172
663.0	0.0005602816044
663.8	0.000560241075
664.6	0.0005609249268
665.3	0.0005617206818
666.1	0.0005624332005
666.9	0.0005629883391
667.7	0.0005635363721
668.4	0.0005637364587
669.2	0.0005643426446
670.0	0.0005648415567
670.7	0.0005653811861
671.5	0.0005659474397
672.3	0.0005669182814
673.1	0.0005679494482
673.8	0.0005682953902
674.6	0.000568430493
675.4	0.0005686186913
676.2	0.0005689517774
677.0	0.0005696447679
677.7	0.0005705551811
678.5	0.0005707774203
679.3	0.0005712365624
680.1	0.0005719297092
680.9	0.0005726966468
681.7	0.0005728814278
682.4	0.0005733701118
683.2	0.0005732198358
684.0	0.000573740053
684.8	0.0005744113839
685.6	0.0005751928683
686.4	0.0005763018496
687.2	0.0005768296058
688.0	0.0005775999792
688.7	0.0005786451966
689.5	0.000579409138
690.3	0.00058006338
691.1	0.0005806626311
691.9	0.0005809148548
692.7	0.0005813231702
693.5	0.0005819341447
694.3	0.0005825172827
695.1	0.000582928597
695.9	0.0005830745662
696.7	0.0005835594295
697.5	0.0005839515291
698.3	0.0005845351012
699.1	0.0005854579145
699.9	0.0005863652173
700.7	0.0005869546141
701.5	0.0005875833324
702.3	0.0005881571914
703.1	0.0005888535622
703.9	0.0005894517649
704.7	0.0005900648945
705.6	0.0005903559213
706.4	0.0005908915162
707.2	0.0005911847224
708.0	0.0005917527543
708.8	0.0005922179847
709.6	0.0005923795637
710.4	0.0005929582283
711.2	0.0005935450539
712.1	0.0005940349523
712.9	0.0005946261477
713.7	0.0005947332654
714.5	0.0005951755637
715.3	0.0005964066694
716.1	0.0005969667668
717.0	0.0005981790389
717.8	0.0005986389942
718.6	0.0005993467383
719.4	0.0005998436982
720.3	0.0006003045867
721.1	0.0006008484281
721.9	0.0006014993289
722.7	0.0006021850066
723.6	0.000602949213
724.4	0.000603299391
725.2	0.0006040947506
726.0	0.0006050310911
726.9	0.0006053032522
727.7	0.000605538368
728.5	0.0006053773177
729.4	0.000605850694
730.2	0.0006062706141
731.0	0.0006069824737
731.9	0.0006078574249
732.7	0.0006081961485
733.5	0.0006089436264
734.4	0.0006094387719
735.2	0.0006101842953
736.1	0.0006105773179
736.9	0.0006110754821
737.7	0.0006117806837
738.6	0.0006126482813
739.4	0.0006134537288
740.3	0.0006138204926
741.1	0.0006144522048
741.9	0.0006150704249
742.8	0.0006158485506
743.6	0.0006166642355
744.5	0.0006175421836
745.3	0.0006187328468
746.2	0.0006196902042
747.0	0.0006203093882
747.9	0.0006206291431
748.7	0.0006213006722
749.6	0.0006216220957
750.4	0.0006224670649
751.3	0.0006231540822
752.2	0.0006237234727
753.0	0.0006242010422
753.9	0.0006244381291
754.7	0.0006246692751
755.6	0.0006258329233
756.4	0.0006264999452
757.3	0.0006271097072
758.2	0.0006273624861
759.0	0.0006279638669
759.9	0.0006284057474
760.8	0.0006290381482
761.6	0.0006295733572
762.5	0.0006300267804
763.4	0.0006305691301
764.2	0.0006308031463
765.1	0.0006314894823
766.0	0.0006319996185
766.8	0.0006327521242
767.7	0.0006333649529
768.6	0.0006343535466
769.4	0.000635018391
770.3	0.0006358272118
771.2	0.0006367466951
772.1	0.0006373807522
772.9	0.0006374840572
773.8	0.0006379399944
774.7	0.0006385744981
775.6	0.000639431112
776.5	0.0006400424044
777.3	0.0006405630838
778.2	0.0006404396543
779.1	0.0006403522736
780.0	0.0006412353168
780.9	0.000642271386
781.8	0.000643071919
782.6	0.0006437361759
783.5	0.0006444429589
784.4	0.0006452042378
785.3	0.0006457504606
786.2	0.0006467386483
787.1	0.0006476524731
788.0	0.0006477766047
788.9	0.0006481525125
789.8	0.0006489145793
790.7	0.0006494439864
791.5	0.0006497567325
792.4	0.0006500869765
793.3	0.0006507875589
794.2	0.0006512078679
795.1	0.0006519829948
796.0	0.0006528549821
796.9	0.0006537886189
797.8	0.00065413804
798.7	0.0006545995777
799.6	0.0006548305106
800.5	0.000655712691
801.4	0.0006561692227
802.4	0.0006573350597
803.3	0.0006581430172
804.2	0.0006588815285
805.1	0.0006597363105
806.0	0.0006603332264
806.9	0.0006609858664
807.8	0.0006616397384
808.7	0.0006622584642
809.6	0.000663115297
810.5	0.0006642336718
811.5	0.0006650319099
812.4	0.0006657259594
813.3	0.000666353581
814.2	0.0006670804304
815.1	0.0006675112536
816.1	0.0006676729709
817.0	0.0006676327309
817.9	0.000667761244
818.8	0.0006680143351
819.7	0.0006692800496
820.7	0.0006700658126
821.6	0.0006709749441
822.5	0.0006716903938
823.4	0.0006724919456
824.4	0.0006732970269
825.3	0.0006738110533
826.2	0.0006741946585
827.2	0.0006752162278
828.1	0.0006758060616
829.0	0.0006765313049
830.0	0.0006776062595
830.9	0.0006779300893
831.8	0.0006782277723
832.8	0.0006787806791
833.7	0.0006796483419
834.6	0.0006804284929
835.6	0.0006805431853
836.5	0.0006812344662
837.5	0.0006818890509
838.4	0.0006822471596
839.3	0.0006826976058
840.3	0.0006833543588
841.2	0.000684080669
842.2	0.0006846313868
843.1	0.0006853254045
844.1	0.0006860807028
845.0	0.0006871491523
846.0	0.0006881781472
846.9	0.0006890644843
847.9	0.0006892110369
848.8	0.0006893774043
849.8	0.0006896665013
850.7	0.0006898622878
851.7	0.0006901395925
852.6	0.0006909029892
853.6	0.0006916315101
854.6	0.0006925569427
855.5	0.0006935311914
856.5	0.0006945121864
857.4	0.0006952995608
858.4	0.0006964168914
859.4	0.0006975681764
860.3	0.0006983487147
861.3	0.0006986033943
862.3	0.0006988808047
863.2	0.0006993055025
864.2	0.0007001350437
865.2	0.0007013161474
866.1	0.0007015338851
867.1	0.0007021576575
868.1	0.0007030643562
869.0	0.0007039509241
870.0	0.000704398243
871.0	0.0007048893488
872.0	0.0007056700848
872.9	0.0007062006708
873.9	0.0007060805841
874.9	0.0007060714601
875.9	0.0007074516778
876.9	0.0007086127519
877.8	0.0007087851512
878.8	0.0007096184727
879.8	0.000710666084
880.8	0.0007115836679
881.8	0.0007124847786
882.8	0.0007133104538
883.8	0.0007136762064
884.7	0.0007143002234
885.7	0.0007146228333
886.7	0.0007153270365
887.7	0.0007160545051
888.7	0.0007167761549
889.7	0.0007177379014
890.7	0.0007189027252
891.7	0.0007196887015
892.7	0.0007202504311
893.7	0.0007208337694
894.7	0.0007215812413
895.7	0.0007223152661
896.7	0.0007227321186
897.7	0.0007236379523
898.7	0.0007242564515
899.7	0.0007245710727
900.7	0.0007255840159
901.7	0.0007264584667
902.7	0.0007272470722
903.7	0.0007276512188
904.7	0.0007282427225
905.7	0.0007288590578
906.7	0.0007288742803
907.8	0.0007289650832
908.8	0.0007298203376
909.8	0.0007308729902
910.8	0.0007319888275
911.8	0.0007325807336
912.8	0.0007331994845
913.8	0.0007339688839
914.9	0.0007346922003
915.9	0.0007354842645
916.9	0.0007361746367
917.9	0.0007366906122
918.9	0.0007370150567
920.0	0.0007379102709
921.0	0.0007386285008
922.0	0.0007400819805
923.0	0.0007406298827
924.1	0.0007414047281
925.1	0.0007421418353
926.1	0.000742671357
927.2	0.0007433175126
928.2	0.0007439832766
929.2	0.0007446195512
930.3	0.0007447675476
931.3	0.0007455026634
932.3	0.0007464527922
933.4	0.000747160885
934.4	0.000748372722
935.5	0.0007492953181
936.5	0.0007503256506
937.5	0.0007508048993
938.6	0.0007515215679
939.6	0.0007520033507
940.7	0.0007521506444
941.7	0.0007527710818
942.8	0.0007534764283
943.8	0.0007544547566
944.9	0.0007554548344
945.9	0.0007565864742
947.0	0.0007569022732
948.0	0.0007575321723
949.1	0.0007579512124
950.1	0.0007583543199
951.2	0.0007591243929
952.2	0.0007596300794
953.3	0.0007612744049
954.3	0.0007623971045
955.4	0.0007632378581
956.5	0.0007632835385
957.5	0.0007633712294
958.6	0.0007643140003
959.6	0.0007655863253
960.7	0.0007667160495
961.8	0.000767739331
962.8	0.000768482561
963.9	0.00076853293
965.0	0.0007689048002
966.1	0.0007698297933
967.1	0.0007710491785
968.2	0.0007717906001
969.3	0.0007725968283
970.3	0.0007728505977
971.4	0.0007738656107
972.5	0.0007746941704
973.6	0.0007751006601
974.7	0.0007751191476
975.7	0.0007758487882
976.8	0.0007769219227
977.9	0.0007773491863
979.0	0.000777859096
980.1	0.0007783573805
981.1	0.0007790809052
982.2	0.0007796969898
983.3	0.0007805824908
984.4	0.0007813283374
985.5	0.0007820171707
986.6	0.0007828350842
987.7	0.0007840070492
988.8	0.0007846783965
989.9	0.0007855720757
991.0	0.0007866974242
992.1	0.0007872621003
