Time	Relaxation Modulus
0.290448069811686	299.325342247307
0.591896964471019	331.353201946133
0.959111562886094	347.234241052271
1.42055860417649	342.25184809304
1.99919987376419	330.342951634285
2.74470803902221	329.294272446644
3.62671791898573	324.041343031548
4.73317803864981	324.053423953624
6.17574641145766	319.913253989592
7.9580944504777	319.409318218068
10.1235413036186	315.327362653146
12.8801185234518	313.81673012625
16.3848786514264	309.806246164633
20.5825128583008	307.329104048578
26.183142252196	303.401530008058
32.8890492491879	300.006831181596
41.3112243995309	296.172307802742
51.8901366974156	292.386795206358
65.1780799434997	288.649666963407
80.8325121451679	284.042582331749
101.522991362163	279.059327524224
127.498277335159	272.84086624109
160.12422259811	267.191333603282
201.098926185872	261.658782044831
249.36197827124	255.415558968299
309.207997211646	249.321300257032
388.286428045974	242.589525412499
481.431248163607	235.658909691056
604.519279778086	228.557976605704
749.469222223457	220.957113161082
953.06714727391	213.954391614756
1181.55608150729	206.506030258926
1483.33955520208	198.036278254786
