Angular Frequency	Storage Modulus	Loss Modulus
0.3	28.2789	7.29255
0.475468	30.7413	7.3618
0.753566	33.0509	7.47238
1.19432	35.3433	7.48943
1.89287	37.5846	7.52099
3.0	39.8378	7.48368
4.75468	42.03	7.39349
7.53566	44.2534	7.33549
11.9432	46.4615	7.22583
18.9287	48.6959	7.12824
30.0	50.739	6.93538
