Angular Frequency	Storage Modulus	Loss Modulus
0.3	4.6804	2.21003
0.475468	5.2966	2.44584
0.753566	5.98314	2.69968
1.19432	6.74678	2.97483
1.89287	7.59537	3.26833
3.0	8.53326	3.57954
4.75468	9.55506	3.90155
7.53566	10.6725	4.23459
11.9432	11.8992	4.58058
18.9287	13.2325	4.92613
30.0	14.688	5.25707
