Angular Frequency	Storage Modulus	Loss Modulus
0.3	0.509356	0.18771
0.475468	0.554968	0.212408
0.753566	0.610387	0.243777
1.19432	0.674816	0.281199
1.89287	0.749152	0.325889
3.0	0.834463	0.378265
4.75468	0.928249	0.43821
7.53566	1.03086	0.506096
11.9432	1.14943	0.584417
18.9287	1.28218	0.671663
30.0	1.43084	0.768666
