Angular Frequency	Storage Modulus	Loss Modulus
0.3	0.262922	0.0494308
0.475468	0.282589	0.0565327
0.753566	0.3003	0.0624495
1.19432	0.317148	0.0698104
1.89287	0.33591	0.078911
3.0	0.356776	0.089688
4.75468	0.380122	0.101779
7.53566	0.407653	0.11705
11.9432	0.438308	0.136282
18.9287	0.473446	0.158794
30.0	0.514126	0.187126
