Angular Frequency	Storage Modulus	Loss Modulus
0.3	0.789572	0.357401
0.475468	0.873519	0.405143
0.753566	0.968018	0.460106
1.19432	1.07673	0.524165
1.89287	1.20032	0.597253
3.0	1.3401	0.679601
4.75468	1.50206	0.773997
7.53566	1.67029	0.873346
11.9432	1.86733	0.984194
18.9287	2.0764	1.09946
30.0	2.31212	1.2233
