Angular Frequency	Storage Modulus	Loss Modulus
0.3	65.2175	6.13761
0.475468	67.3114	5.73345
0.753566	69.0371	5.36397
1.19432	70.5468	5.00444
1.89287	71.9984	4.61062
3.0	73.2707	4.29924
4.75468	74.6864	4.0095
7.53566	75.7801	3.80171
11.9432	76.849	3.60468
18.9287	77.8967	3.35029
30.0	78.9182	3.10213
