Angular Frequency	Storage Modulus	Loss Modulus
0.3	18.4127	6.19209
0.475468	20.3929	6.49432
0.753566	22.399	6.76412
1.19432	24.4442	7.00893
1.89287	26.5703	7.23928
3.0	28.739	7.43153
4.75468	31.0327	7.60903
7.53566	33.3103	7.74335
11.9432	35.6553	7.85837
18.9287	38.0936	7.95368
30.0	40.4156	7.95285
