Angular Frequency	Storage Modulus	Loss Modulus
0.3	83.4306	3.0038
0.475468	84.7864	2.72477
0.753566	85.7509	2.47533
1.19432	86.6031	2.3637
1.89287	87.2955	2.16921
3.0	87.9707	2.00791
4.75468	88.5875	1.90173
7.53566	89.2994	1.87914
11.9432	89.857	1.86634
18.9287	90.3515	1.69969
30.0	90.5715	1.5888
