Angular Frequency	Storage Modulus	Loss Modulus
0.3	0.301138	0.0700146
0.475468	0.324838	0.0799162
0.753566	0.348018	0.089853
1.19432	0.37275	0.101943
1.89287	0.400045	0.116608
3.0	0.430876	0.134154
4.75468	0.466592	0.154801
7.53566	0.507136	0.180166
11.9432	0.554204	0.211146
18.9287	0.608808	0.248502
30.0	0.673053	0.294596
