Angular Frequency	Storage Modulus	Loss Modulus
0.3	41.4437	7.87926
0.475468	44.1094	7.6982
0.753566	46.4867	7.55905
1.19432	48.8232	7.41276
1.89287	51.0232	7.19031
3.0	53.1437	6.94398
4.75468	55.1638	6.6966
7.53566	57.1437	6.48573
11.9432	59.0446	6.2572
18.9287	60.8636	5.97239
30.0	62.6193	5.71446
