0.000000000000000000e+00,0.000000000000000000e+00,9.999828951132366806e-01,6.619896294112963264e-02,7.615518024941822262e+01,5.347150302722880610e+01,9.305274372533202154e+01,7.021387494862806333e-01,6.121599249279301436e-01,-5.340438944028333168e+01,7.012574753992695253e-01,-1.224772260237095553e-13,3.159970386095563299e+04,3.159970386095563299e+04,4.423203843451363326e+01
1.302083333333332177e-03,8.181403156441349744e-03,9.999494296030713159e-01,6.870219419169052433e-01,7.630718327662511058e+01,9.169137082191680577e+01,1.192899564205415857e+02,1.201608641345359052e+00,8.767168085761765095e-01,-9.162401184110102292e+01,1.208907310034042615e+00,2.186302045835298600e+02,2.672410948037415801e+04,2.672500377334641598e+04,2.258367042271964209e+01
2.604166666666664354e-03,1.636225871385508374e-02,9.998490353124943608e-01,1.301709699256310859e+00,7.667501197161470827e+01,1.221672660790168834e+02,1.442355655241402985e+02,1.593312644336378092e+00,1.010312880125371127e+00,-1.221016898193810363e+02,1.608819653628686064e+00,3.237394316291860150e+02,1.978470661875737278e+04,1.978735513427434853e+04,1.130303928413598591e+01
3.906249999999996531e-03,2.454201910986557322e-02,9.996817189611130194e-01,1.908194266549620099e+00,7.708460479277080424e+01,1.425584856453895952e+02,1.620646726636141750e+02,1.849376876597272235e+00,1.075103718121815044e+00,-1.424967295598272301e+02,1.873117748892824119e+00,2.783476620745730656e+02,1.133918592459071260e+04,1.134260176738205519e+04,5.056235326893880000e+00
5.208333333333328707e-03,3.272013685539870709e-02,9.994474917477729203e-01,2.505078529442314128e+00,7.732784197528260961e+01,1.513389765957280417e+02,1.699502308959790753e+02,1.957108497145215287e+00,1.098420895271403186e+00,-1.512804596049969064e+02,1.989071895040410709e+00,6.784524490056696777e+01,2.072560054250311623e+03,2.073670213830943794e+03,8.265657968909319031e-01
6.510416666666660884e-03,4.089606457132655137e-02,9.991463693498086052e-01,3.091737909817195540e+00,7.719388401853537118e+01,1.479273640144575950e+02,1.668574264278726389e+02,1.916309379884785891e+00,1.089832587704775868e+00,-1.478662768380491457e+02,1.956414097095046989e+00,-2.970994540239600497e+02,-7.259258947140821874e+03,7.265336093204869940e+03,-2.952197499551388660e+00
7.812499999999993061e-03,4.906925502510457032e-02,9.987783719219942569e-01,3.668359376019787010e+00,7.650232385806815216e+01,1.327387424936583500e+02,1.532063292246194521e+02,1.735094253344819704e+00,1.047957411112240722e+00,-1.326621377821738292e+02,1.783162170010234249e+00,-7.807024129765089810e+02,-1.589234646992268972e+04,1.591151069439013190e+04,-7.541355326115305679e+00
9.114583333333325238e-03,5.723916116739910520e-02,9.983435240951944456e-01,4.235914293257015295e+00,7.513407406969007241e+01,1.071532823085149744e+02,1.308699927248335371e+02,1.426160948082300317e+00,9.592767555107458710e-01,-1.070404825598313749e+02,1.481898796428848364e+00,-1.325361439945153734e+03,-2.311872684665515408e+04,2.315668616095030302e+04,-1.482192137748492478e+01
1.041666666666665741e-02,6.540523616870259904e-02,9.978418549747156696e-01,4.796067117669796431e+00,7.305605927660033672e+01,7.340385822515924019e+01,1.035630928437608134e+02,1.004760713238611602e+00,7.877728629106134361e-01,-7.322762374656493023e+01,1.067753630972137380e+00,-1.857796021702328972e+03,-2.834588789023665595e+04,2.840670284183150579e+04,-2.870596091236269487e+01
1.171874999999998959e-02,7.356693345593406930e-02,9.972733981383585800e-01,5.351027293510403737e+00,7.033638646534829775e+01,3.439191738538761456e+01,7.829438832027591388e+01,4.889633817388532866e-01,4.547793958202509534e-01,-3.412154928853593816e+01,5.586863858939143945e-01,-2.297404263367928706e+03,-3.114668580491007742e+04,3.123130005265755972e+04,-5.482577168936983725e+01
