1.379179156854597535e-02,-5.894199165356051892e-20,9.999048887195870483e-01,9.225641433601364112e-15,-1.000000000000000222e+00,-1.273091742685982613e-16,9.999048887195870483e-01,9.226519792628259640e-15,-1.379179156854597361e-02
1.379293727396954661e-02,-1.128401565721148895e-04,9.999048665490409826e-01,2.029946573111527861e-02,-9.997938674371809054e-01,-3.928435266261940209e-04,9.996987979248488365e-01,2.030295303900888845e-02,-1.378780350556903060e-02
1.379637522545279667e-02,-2.257516757815637655e-04,9.999048000018899707e-01,4.055021191934209818e-02,-9.991771934708674197e-01,-7.850866051829697616e-04,9.990822490385539156e-01,4.055718288863358056e-02,-1.377586919954484034e-02
1.380210793003178345e-02,-3.388060218409322559e-04,9.999046889714875430e-01,6.070404689399791498e-02,-9.981551158977020055e-01,-1.176136869832880138e-03,9.980603791892448395e-01,6.071449429687150040e-02,-1.375607774389566579e-02
1.381013957076586245e-02,-4.520748623752357379e-04,9.999045332797300567e-01,8.071382120968696727e-02,-9.967360877045106093e-01,-1.565417911182898818e-03,9.966416402653295314e-01,8.072773436573563166e-02,-1.372857579680326554e-02
1.382047601375139059e-02,-5.656301707840316823e-04,9.999043326765132411e-01,1.005339155825379360e-01,-9.949317162713691154e-01,-1.952376744127545414e-03,9.948376381402125324e-01,1.005512805478765287e-01,-1.369356490420842176e-02
1.383312481797097614e-02,-6.795443293936509433e-04,9.999040868389701409e-01,1.201206907097248505e-01,-9.927565464275095453e-01,-2.336490689609506746e-03,9.926629157580074692e-01,1.201414905219191920e-01,-1.365129788637489683e-02
1.384809524800822457e-02,-7.938902336680038951e-04,9.999037953704841275e-01,1.394328889625967849e-01,-9.902277949543623059e-01,-2.717273516871850092e-03,9.901346876731197399e-01,1.394571039356483355e-01,-1.360207441295364743e-02
1.386539828966712462e-02,-9.087413977508255677e-04,9.999034577994722062e-01,1.584319800100213171e-01,-9.873650455312360519e-01,-3.094280724896120594e-03,9.872725350380071596e-01,1.584595880727078798e-01,-1.354623591462316562e-02
1.388504666854392493e-02,-1.024172061617762818e-03,9.999030735779346202e-01,1.770824447347986719e-01,-9.841899140349423813e-01,-3.467113877546148994e-03,9.840980709491098377e-01,1.771134218050148534e-01,-1.348415999458505397e-02
1.390705487160892768e-02,-1.140257300123450170e-03,9.999026420797615389e-01,1.953519942085336358e-01,-9.807256945149939176e-01,-3.835423944224111356e-03,9.806345864712028293e-01,1.953863145959112146e-01,-1.341625451012683733e-02
1.393143917186513529e-02,-1.257073134236690601e-03,9.999021625987893902e-01,2.132117228502534156e-01,-9.769969960872537662e-01,-4.198913634426009421e-03,9.769066875816888595e-01,2.132493596792680302e-01,-1.334295149338516305e-02
1.395821765616028776e-02,-1.374696644766058157e-03,9.999016343465980672e-01,2.306361970881199708e-01,-9.730293804691928505e-01,-4.557338748538629705e-03,9.729399327566905509e-01,2.306771227340802533e-01,-1.326470107212915535e-02
1.398741025623964108e-02,-1.493206088888876472e-03,9.999010564500367959e-01,2.476034827722773668e-01,-9.688490089917817238e-01,-4.910508597002801422e-03,9.687604800327903609e-01,2.476476693030216780e-01,-1.318196553701360234e-02
1.401903878313706144e-02,-1.612681019808426524e-03,9.999004279484658975e-01,2.640951161793848589e-01,-9.644823067548308204e-01,-5.258285564481656425e-03,9.643947512102054587e-01,2.641425357961280640e-01,-1.309521368275887512e-02
1.405312696501350399e-02,-1.733202409877743818e-03,9.998997477907031195e-01,2.800960246651962859e-01,-9.599556502394123170e-01,-5.600583914297024499e-03,9.598691195101857199e-01,2.801466501367341211e-01,-1.300491552864966108e-02
1.408970048856362373e-02,-1.854852777543348867e-03,9.998990148316559967e-01,2.955944038491236103e-01,-9.552950832465404440e-01,-5.937367940964058226e-03,9.552096255551572046e-01,2.956482089344679154e-01,-1.291153750013539214e-02
1.412878704412365120e-02,-1.977716318478935521e-03,9.998982278286252523e-01,3.105815586678555840e-01,-9.505260645809883169e-01,-6.268649585391403156e-03,9.504417250900274450e-01,3.106385185232872215e-01,-1.281553812955766973e-02
1.417041637462677917e-02,-2.101879041297485904e-03,9.998973854372584791e-01,3.250517157477309516e-01,-9.456732495152585516e-01,-6.594485628763285985e-03,9.455900704793943623e-01,3.251118073151871291e-01,-1.271736431130959279e-02
1.421462032856616632e-02,-2.227428908250617557e-03,9.998964862071340054e-01,3.390018143657284599e-01,-9.407603058076637881e-01,-6.914974578040725475e-03,9.406783267545069105e-01,3.390650167403436166e-01,-1.261744812597410600e-02
1.426143291714017554e-02,-2.354455981346303788e-03,9.998955285769518531e-01,3.524312828530246633e-01,-9.358097639494239450e-01,-7.230253349299459002e-03,9.357290218849264596e-01,3.524975776284932083e-01,-1.251620422984263403e-02
1.431089037577047869e-02,-2.483052574340697746e-03,9.998945108693044759e-01,3.653418067021609872e-01,-9.308429004016542940e-01,-7.540493845690440095e-03,9.307634300359322044e-01,3.654111782933701091e-01,-1.241402779106622750e-02
1.436303123019985230e-02,-2.613313411086591771e-03,9.998934312850022987e-01,3.777370939264950711e-01,-9.258796518623559901e-01,-7.845899515564637786e-03,9.258014858520406953e-01,3.778095298695595128e-01,-1.231129294168260314e-02
1.441789636739463157e-02,-2.745335790750533852e-03,9.998922878969189743e-01,3.896226424412571054e-01,-9.209385580722532216e-01,-8.146701964068168295e-03,9.208617272758333749e-01,3.896981336716857647e-01,-1.220835170584281051e-02
1.447552911149564692e-02,-2.879219760442704168e-03,9.998910786433257147e-01,4.010055134344973626e-01,-9.160367303135518169e-01,-8.443157678990438272e-03,9.159612640565524266e-01,4.010840545447154071e-01,-1.210553335852602649e-02
1.453597530508198878e-02,-3.015068295838798859e-03,9.998898013206762858e-01,4.118941139103786675e-01,-9.111898425580395866e-01,-8.735544919410276679e-03,9.111157689053098752e-01,4.119757033882294750e-01,-1.200314416557141106e-02
1.459928339603367570e-02,-3.152987490411456994e-03,9.998884535758014724e-01,4.222979908448710740e-01,-9.064121421572891579e-01,-9.024160804167988964e-03,9.063394881901082334e-01,4.223826312950375028e-01,-1.190146745460045515e-02
1.466550453030311674e-02,-3.293086753930607805e-03,9.998870328974681643e-01,4.322276387149791566e-01,-9.017164770134676877e-01,-9.309318626702573971e-03,9.016452691096121796e-01,4.323153370654934102e-01,-1.180076396695497673e-02
1.473469265093041436e-02,-3.435479020937699454e-03,9.998855366072555428e-01,4.416943215596100258e-01,-8.971143363000921855e-01,-9.591345413520510621e-03,8.970446004154301045e-01,4.417850892557854126e-01,-1.170127244273993367e-02
1.480690460366495403e-02,-3.580280969948532004e-03,9.998839618496908610e-01,4.507099102094004328e-01,-8.926159019952071283e-01,-9.870579735598870863e-03,8.925476639457929906e-01,4.508037633976216818e-01,-1.160321039406745150e-02
1.488220024958543559e-02,-3.727613254193701958e-03,9.998823055815911909e-01,4.592867348853699738e-01,-8.882301087246354809e-01,-1.014736977538228946e-02,8.881633944686457838e-01,4.593836945892285084e-01,-1.150677502531701445e-02
1.496064258514224685e-02,-3.877600744764862772e-03,9.998805645605397530e-01,4.674374530094146940e-01,-8.839647096726559461e-01,-1.042207164666283069e-02,8.838995455918680078e-01,4.675375453006968551e-01,-1.141214426337134290e-02
1.504229787008073103e-02,-4.030372787099614600e-03,9.998787353324325444e-01,4.751749317879885859e-01,-8.798263465874411882e-01,-1.069504796044505601e-02,8.797627597682617928e-01,4.752781879550048161e-01,-1.131947786512295558e-02
1.512723576374149989e-02,-4.186063471808413802e-03,9.998768142180105567e-01,4.825121449165474807e-01,-8.758206221773552347e-01,-1.096666662677860289e-02,8.757586406917038380e-01,4.826186016322622785e-01,-1.122891857388453457e-02
1.521552947027434918e-02,-4.344811920923814276e-03,9.998747972982973131e-01,4.894620825983130308e-01,-8.719521734532925672e-01,-1.123729988035664963e-02,8.718918266398999473e-01,4.895717820906865247e-01,-1.114059330053500038e-02
1.530725589334682758e-02,-4.506762590736639387e-03,9.998726803988428058e-01,4.960376739680642522e-01,-8.682247448154443159e-01,-1.150732351629629724e-02,8.681660635623623667e-01,4.961506641949671725e-01,-1.105461430919046570e-02
1.540249580097637593e-02,-4.672065592475543871e-03,9.998704590726742447e-01,5.022517209516915715e-01,-8.646412599062149873e-01,-1.177711632180366771e-02,8.645842769355484014e-01,5.023680557827027160e-01,-1.097108039083637306e-02
1.550133400116711184e-02,-4.840877032187040734e-03,9.998681285818361575e-01,5.081168425671716005e-01,-8.612038914521993327e-01,-1.204705968925915208e-02,8.611486416082606565e-01,5.082365819745247038e-01,-1.089007801165458970e-02
1.560385952908977317e-02,-5.013359371283205787e-03,9.998656838773949396e-01,5.136454286753615595e-01,-8.579141284961969705e-01,-1.231753739652525874e-02,8.578606490384673711e-01,5.137686389362677852e-01,-1.081168242570973090e-02
1.571016584660484688e-02,-5.189681809344677890e-03,9.998631195777699654e-01,5.188496022130458796e-01,-8.547728405753843850e-01,-1.258893554088011575e-02,8.547211714778312208e-01,5.189763561256004465e-01,-1.073595874422205061e-02
1.582035105499758967e-02,-5.370020690898844734e-03,9.998604299452379385e-01,5.237411889806521392e-01,-8.517803385347696432e-01,-1.286164261383222936e-02,8.517305227932302492e-01,5.238715660955196585e-01,-1.066296295586268220e-02
1.593451812186697653e-02,-5.554559938037725332e-03,9.998576088604410605e-01,5.283316941081298568e-01,-8.489364317774206192e-01,-1.313604970510104213e-02,8.488885157269225878e-01,5.284657809782162818e-01,-1.059274289438177571e-02
1.605277512319265576e-02,-5.743491510899148382e-03,9.998546497947131684e-01,5.326322843809316865e-01,-8.462404818463317158e-01,-1.341255082519897217e-02,8.461945154903772748e-01,5.327701748312798635e-01,-1.052533915144865731e-02
1.617523550169236435e-02,-5.937015898209401302e-03,9.998515457800168926e-01,5.366537756706454276e-01,-8.436914523091271212e-01,-1.369154333727424025e-02,8.436474896631325215e-01,5.367955710908393074e-01,-1.046078593387425766e-02
1.630201834267993449e-02,-6.135342640277280206e-03,9.998482893762640211e-01,5.404066247790871858e-01,-8.412879549780242217e-01,-1.397342849013474657e-02,8.412460544292792441e-01,5.405524344405271409e-01,-1.039911186543198210e-02
1.643324866874132373e-02,-6.338690887040734391e-03,9.998448726357653804e-01,5.439009250687573127e-01,-8.390282925455387897e-01,-1.425861204564536806e-02,8.389885172322334439e-01,5.440508664692637053e-01,-1.034034073432392106e-02
1.656905775466331956e-02,-6.547289993999635613e-03,9.998412870645305706e-01,5.471464053149195372e-01,-8.369104977531248712e-01,-1.454750499495312439e-02,8.368729159651925320e-01,5.473006045532482489e-01,-1.028449218798431139e-02
1.670958346417941720e-02,-6.761380159124487886e-03,9.998375235801051364e-01,5.501524312742740452e-01,-8.349323692370227423e-01,-1.484052435923597160e-02,8.348970548417684601e-01,5.503110234572770043e-01,-1.023158237739912706e-02
1.685497061023949819e-02,-6.981213104113454838e-03,9.998335724655992296e-01,5.529280095214421653e-01,-8.330915042145889959e-01,-1.513809407188252028e-02,8.330585371103184089e-01,5.530911392067932031e-01,-1.018162455347465176e-02
1.700537134066724271e-02,-7.207052803682304117e-03,9.998294233195234026e-01,5.554817931569278056e-01,-8.313853281867039646e-01,-1.544064594019048040e-02,8.313547947878390243e-01,5.556496148345387853e-01,-1.013462961823129692e-02
1.716094555124247217e-02,-7.439176266916751323e-03,9.998250650010015450e-01,5.578220890385239272e-01,-8.298111218386934329e-01,-1.574862068582031510e-02,8.297831155961684635e-01,5.579947676540332191e-01,-1.009060663375194178e-02
1.732186132843719500e-02,-7.677874375098573193e-03,9.998204855698840099e-01,5.599568662323207713e-01,-8.283660453246711741e-01,-1.606246906436289631e-02,8.283406672857474007e-01,5.601345777563146999e-01,-1.004956329189423889e-02
1.748829542424601077e-02,-7.923452780839739321e-03,9.998156722212271363e-01,5.618937654195149678e-01,-8.270471601191889954e-01,-1.638265306548043407e-02,8.270245195312128095e-01,5.620766974664708204e-01,-1.001150634779829872e-02
1.766043376578593782e-02,-8.176232873827708400e-03,9.998106112135423107e-01,5.636401090312883611e-01,-8.258514486163819335e-01,-1.670964719616754857e-02,8.258316635794497040e-01,5.638284615325976912e-01,-9.976442020198530644e-03
1.783847200260127441e-02,-8.436552819005859599e-03,9.998052877901498769e-01,5.652029119163130000e-01,-8.247758316510517274e-01,-1.704393985076433846e-02,8.247590298250350171e-01,5.653968978521620725e-01,-9.944376361491575819e-03
1.802261609489717517e-02,-8.704768673591429043e-03,9.997996860928868301e-01,5.665888923741522198e-01,-8.238171841089032554e-01,-1.738603477244431844e-02,8.238035034808527390e-01,5.667887385695101754e-01,-9.915315600430603740e-03
1.821308294624732899e-02,-8.981255589977697393e-03,9.997937890673359584e-01,5.678044834132749408e-01,-8.229723487848943364e-01,-1.773645261201377624e-02,8.229619385034626644e-01,5.680104314037741631e-01,-9.889266460217396165e-03
1.841010108467749234e-02,-9.266409112284204261e-03,9.997875783586309684e-01,5.688558441147862910e-01,-8.222381486397043471e-01,-1.809573259100416207e-02,8.222311699239489569e-01,5.690681510888787598e-01,-9.866236454653658922e-03
1.861391139642505632e-02,-9.560646575119423340e-03,9.997810341967843240e-01,5.697488710026259451e-01,-8.216113975950276593e-01,-1.846443427723450798e-02,8.216080247257563363e-01,5.699678108270771482e-01,-9.846234164897391464e-03
1.882476791711848452e-02,-9.864408614014148410e-03,9.997741352703430895e-01,5.704892093381134233e-01,-8.210889099989265860e-01,-1.884313948228036328e-02,8.210893314016695088e-01,5.707150736746579023e-01,-9.829269499252574899e-03
1.904293868561671502e-02,-1.017816079798374712e-02,9.997668585870339575e-01,5.710822642716272268e-01,-8.206675088830505116e-01,-1.923245429162855763e-02,8.206719283127740239e-01,5.713153637934644813e-01,-9.815353938304469464e-03
1.926870666630314116e-02,-1.050239539579709072e-02,9.997591793198792320e-01,5.715332117970631787e-01,-8.203440331242700667e-01,-1.963301123974123610e-02,8.203526709631299152e-01,5.717738775148413222e-01,-9.804500767601026859e-03
1.950237074625094102e-02,-1.083763328878580880e-02,9.997510706370729139e-01,5.718470094658211211e-01,-8.201153436142830655e-01,-2.004547164382134913e-02,8.201284382950470020e-01,5.720955941738442574e-01,-9.796725299975337156e-03
