Time	Creep Compliance
15.24	8.38e-06
15.35	8.37e-06
15.45	8.42e-06
15.55	8.42e-06
15.65	8.46e-06
15.75	8.5e-06
15.86	8.51e-06
15.96	8.5e-06
16.06	8.55e-06
16.16	8.55e-06
16.26	8.55e-06
16.37	8.53e-06
16.47	8.54e-06
16.57	8.54e-06
16.67	8.56e-06
16.77	8.55e-06
16.88	8.58e-06
16.98	8.59e-06
17.08	8.61e-06
17.18	8.63e-06
17.28	8.65e-06
17.39	8.66e-06
17.49	8.65e-06
17.59	8.65e-06
17.69	8.69e-06
17.8	8.69e-06
17.9	8.69e-06
18.0	8.69e-06
18.1	8.71e-06
18.2	8.7e-06
18.31	8.71e-06
18.41	8.68e-06
18.51	8.69e-06
18.61	8.7e-06
18.72	8.72e-06
18.82	8.68e-06
18.92	8.72e-06
19.02	8.72e-06
19.13	8.73e-06
19.23	8.74e-06
19.33	8.76e-06
19.43	8.75e-06
19.54	8.76e-06
19.64	8.76e-06
19.74	8.76e-06
19.84	8.74e-06
19.95	8.75e-06
20.05	8.72e-06
20.15	8.72e-06
20.25	8.74e-06
20.36	8.76e-06
20.46	8.73e-06
20.56	8.75e-06
20.66	8.74e-06
20.77	8.75e-06
20.87	8.72e-06
20.97	8.69e-06
21.07	8.7e-06
21.18	8.71e-06
21.28	8.68e-06
21.38	8.71e-06
21.48	8.71e-06
21.59	8.75e-06
21.69	8.73e-06
21.79	8.75e-06
21.9	8.75e-06
22.0	8.78e-06
22.1	8.79e-06
22.2	8.82e-06
22.31	8.82e-06
22.41	8.84e-06
22.51	8.86e-06
22.61	8.87e-06
22.72	8.88e-06
22.82	8.87e-06
22.92	8.92e-06
23.03	8.93e-06
23.13	8.97e-06
23.23	9.02e-06
23.33	9.06e-06
23.44	9.09e-06
23.54	9.14e-06
23.64	9.13e-06
23.75	9.13e-06
23.85	9.11e-06
23.95	9.06e-06
24.06	9.03e-06
24.16	9.06e-06
24.26	9.02e-06
24.36	9.04e-06
24.47	9.07e-06
24.57	9.08e-06
24.67	9.06e-06
24.78	9.04e-06
24.88	9.08e-06
24.98	9.06e-06
25.09	9.04e-06
25.19	9.06e-06
25.29	9.08e-06
25.4	9.1e-06
25.5	9.1e-06
25.6	9.09e-06
25.71	9.09e-06
25.81	9.07e-06
25.91	9.07e-06
26.02	9.01e-06
26.12	9.01e-06
26.22	9.01e-06
26.33	9.02e-06
26.43	9.02e-06
26.53	9.02e-06
26.64	9.01e-06
26.74	9.03e-06
26.84	9.02e-06
26.95	9.04e-06
27.05	9e-06
27.15	9.03e-06
27.26	9.05e-06
27.36	9.08e-06
27.46	9.06e-06
27.57	9.08e-06
27.67	9.07e-06
27.77	9.11e-06
27.88	9.12e-06
27.98	9.09e-06
28.08	9.11e-06
28.19	9.11e-06
28.29	9.15e-06
28.39	9.19e-06
28.5	9.2e-06
28.6	9.18e-06
28.7	9.19e-06
28.81	9.19e-06
28.91	9.22e-06
29.02	9.19e-06
29.12	9.25e-06
29.22	9.26e-06
29.33	9.3e-06
29.43	9.29e-06
29.53	9.25e-06
29.64	9.28e-06
29.74	9.26e-06
29.84	9.29e-06
29.95	9.29e-06
30.05	9.32e-06
30.16	9.27e-06
30.26	9.28e-06
30.36	9.25e-06
30.47	9.29e-06
30.57	9.32e-06
30.68	9.32e-06
30.78	9.32e-06
30.88	9.33e-06
30.99	9.32e-06
31.09	9.33e-06
31.19	9.34e-06
31.3	9.33e-06
31.4	9.38e-06
31.51	9.38e-06
31.61	9.39e-06
31.71	9.37e-06
31.82	9.36e-06
31.92	9.33e-06
32.03	9.38e-06
32.13	9.37e-06
32.23	9.38e-06
32.34	9.39e-06
32.44	9.38e-06
32.55	9.4e-06
32.65	9.41e-06
32.75	9.43e-06
32.86	9.42e-06
32.96	9.44e-06
33.07	9.41e-06
33.17	9.42e-06
33.28	9.44e-06
33.38	9.46e-06
33.48	9.47e-06
33.59	9.44e-06
33.69	9.42e-06
33.8	9.42e-06
33.9	9.44e-06
34.0	9.44e-06
34.11	9.49e-06
34.21	9.47e-06
34.32	9.5e-06
34.42	9.47e-06
34.53	9.49e-06
34.63	9.52e-06
34.74	9.51e-06
34.84	9.53e-06
34.94	9.55e-06
35.05	9.58e-06
35.15	9.59e-06
35.26	9.65e-06
35.36	9.65e-06
35.47	9.66e-06
35.57	9.68e-06
35.67	9.69e-06
35.78	9.76e-06
35.88	9.76e-06
35.99	9.81e-06
36.09	9.79e-06
36.2	9.81e-06
36.3	9.84e-06
36.41	9.87e-06
36.51	9.93e-06
36.62	9.92e-06
36.72	9.96e-06
36.82	9.96e-06
36.93	9.99e-06
37.03	1e-05
37.14	1e-05
37.24	9.98e-06
37.35	9.95e-06
37.45	9.94e-06
37.56	9.95e-06
37.66	9.97e-06
37.77	9.95e-06
37.87	9.94e-06
37.98	9.9e-06
38.08	9.93e-06
38.19	9.92e-06
38.29	9.95e-06
38.4	9.95e-06
38.5	9.95e-06
38.61	9.94e-06
38.71	9.96e-06
38.81	9.99e-06
38.92	9.98e-06
39.02	9.98e-06
39.13	1e-05
39.23	1e-05
39.34	1e-05
39.44	1e-05
39.55	1e-05
39.65	1e-05
39.76	1.01e-05
39.86	1.01e-05
39.97	1.01e-05
40.07	1.01e-05
40.18	1.01e-05
40.28	1.01e-05
40.39	1.01e-05
40.49	1.01e-05
40.6	1.01e-05
40.7	1.01e-05
40.81	1.01e-05
40.91	1.01e-05
41.02	1.01e-05
41.13	1.01e-05
41.23	1.01e-05
41.34	1.01e-05
41.44	1.01e-05
41.55	1.01e-05
41.65	1.01e-05
41.76	1.01e-05
41.86	1.01e-05
41.97	1.01e-05
42.07	1.01e-05
42.18	1.01e-05
42.28	1.01e-05
42.39	1.01e-05
42.49	1.01e-05
42.6	1.01e-05
42.7	1.01e-05
42.81	1.01e-05
42.91	1.01e-05
43.02	1.01e-05
43.13	1.01e-05
43.23	1.01e-05
43.34	1.01e-05
43.44	1.01e-05
43.55	1.01e-05
43.65	1.01e-05
43.76	1.01e-05
43.86	1.01e-05
43.97	1.02e-05
44.07	1.01e-05
44.18	1.01e-05
44.29	1.01e-05
44.39	1.01e-05
44.5	1.02e-05
44.6	1.01e-05
44.71	1.01e-05
44.81	1.01e-05
44.92	1.01e-05
45.03	1.01e-05
45.13	1.01e-05
45.24	1.01e-05
45.34	1.01e-05
45.45	1.02e-05
45.55	1.02e-05
45.66	1.02e-05
45.76	1.02e-05
45.87	1.02e-05
45.98	1.02e-05
46.08	1.02e-05
46.19	1.02e-05
46.29	1.02e-05
46.4	1.02e-05
46.51	1.03e-05
46.61	1.03e-05
46.72	1.03e-05
46.82	1.03e-05
46.93	1.03e-05
47.03	1.03e-05
47.14	1.03e-05
47.25	1.03e-05
47.35	1.04e-05
47.46	1.04e-05
47.56	1.04e-05
47.67	1.04e-05
47.78	1.04e-05
47.88	1.04e-05
47.99	1.04e-05
48.09	1.05e-05
48.2	1.05e-05
48.31	1.05e-05
48.41	1.05e-05
48.52	1.05e-05
48.62	1.05e-05
48.73	1.05e-05
48.84	1.06e-05
48.94	1.06e-05
49.05	1.06e-05
49.16	1.06e-05
49.26	1.06e-05
49.37	1.06e-05
49.47	1.05e-05
49.58	1.06e-05
49.69	1.06e-05
49.79	1.05e-05
49.9	1.05e-05
50.01	1.05e-05
50.11	1.06e-05
50.22	1.05e-05
50.32	1.05e-05
50.43	1.06e-05
50.54	1.06e-05
50.64	1.05e-05
50.75	1.06e-05
50.86	1.06e-05
50.96	1.05e-05
51.07	1.05e-05
51.18	1.05e-05
51.28	1.05e-05
51.39	1.05e-05
51.49	1.05e-05
51.6	1.05e-05
51.71	1.05e-05
51.81	1.05e-05
51.92	1.05e-05
52.03	1.05e-05
52.13	1.04e-05
52.24	1.05e-05
52.35	1.05e-05
52.45	1.05e-05
52.56	1.05e-05
52.67	1.05e-05
52.77	1.05e-05
52.88	1.05e-05
52.99	1.05e-05
53.09	1.05e-05
53.2	1.05e-05
53.31	1.05e-05
53.41	1.05e-05
53.52	1.05e-05
53.63	1.05e-05
53.73	1.05e-05
53.84	1.05e-05
53.95	1.05e-05
54.05	1.05e-05
54.16	1.06e-05
54.27	1.06e-05
54.37	1.06e-05
54.48	1.06e-05
54.59	1.06e-05
54.69	1.06e-05
54.8	1.06e-05
54.91	1.06e-05
55.01	1.06e-05
55.12	1.06e-05
55.23	1.06e-05
55.34	1.05e-05
55.44	1.06e-05
55.55	1.06e-05
55.66	1.05e-05
55.76	1.05e-05
55.87	1.05e-05
55.98	1.05e-05
56.08	1.05e-05
56.19	1.05e-05
56.3	1.05e-05
56.41	1.05e-05
56.51	1.04e-05
56.62	1.05e-05
56.73	1.05e-05
56.83	1.05e-05
56.94	1.06e-05
57.05	1.06e-05
57.16	1.05e-05
57.26	1.06e-05
57.37	1.06e-05
57.48	1.06e-05
57.58	1.06e-05
57.69	1.06e-05
57.8	1.06e-05
57.91	1.06e-05
58.01	1.06e-05
58.12	1.07e-05
58.23	1.07e-05
58.34	1.07e-05
58.44	1.07e-05
58.55	1.07e-05
58.66	1.07e-05
58.76	1.07e-05
58.87	1.08e-05
58.98	1.08e-05
59.09	1.08e-05
59.19	1.08e-05
59.3	1.08e-05
59.41	1.08e-05
59.52	1.08e-05
59.62	1.08e-05
59.73	1.08e-05
59.84	1.08e-05
59.95	1.09e-05
60.05	1.09e-05
60.16	1.09e-05
60.27	1.1e-05
60.38	1.1e-05
60.48	1.1e-05
60.59	1.11e-05
60.7	1.11e-05
60.81	1.11e-05
60.91	1.11e-05
61.02	1.11e-05
61.13	1.11e-05
61.24	1.11e-05
61.35	1.12e-05
61.45	1.12e-05
61.56	1.12e-05
61.67	1.12e-05
61.78	1.12e-05
61.88	1.13e-05
61.99	1.13e-05
62.1	1.13e-05
62.21	1.13e-05
62.32	1.13e-05
62.42	1.14e-05
62.53	1.14e-05
62.64	1.14e-05
62.75	1.14e-05
62.85	1.13e-05
62.96	1.13e-05
63.07	1.14e-05
63.18	1.13e-05
63.29	1.13e-05
63.39	1.13e-05
63.5	1.13e-05
63.61	1.13e-05
63.72	1.13e-05
63.83	1.13e-05
63.93	1.12e-05
64.04	1.13e-05
64.15	1.13e-05
64.26	1.13e-05
64.37	1.13e-05
64.47	1.12e-05
64.58	1.13e-05
64.69	1.13e-05
64.8	1.13e-05
64.91	1.13e-05
65.01	1.13e-05
65.12	1.13e-05
65.23	1.13e-05
65.34	1.13e-05
65.45	1.13e-05
65.56	1.13e-05
65.66	1.13e-05
65.77	1.13e-05
65.88	1.13e-05
65.99	1.14e-05
66.1	1.14e-05
66.21	1.14e-05
66.31	1.14e-05
66.42	1.14e-05
66.53	1.14e-05
66.64	1.14e-05
66.75	1.14e-05
66.86	1.15e-05
66.96	1.14e-05
67.07	1.15e-05
67.18	1.14e-05
67.29	1.14e-05
67.4	1.15e-05
67.51	1.14e-05
67.61	1.15e-05
67.72	1.15e-05
67.83	1.15e-05
67.94	1.15e-05
68.05	1.15e-05
68.16	1.15e-05
68.27	1.15e-05
68.37	1.15e-05
68.48	1.15e-05
68.59	1.15e-05
68.7	1.15e-05
68.81	1.15e-05
68.92	1.15e-05
69.03	1.15e-05
69.13	1.15e-05
69.24	1.15e-05
69.35	1.15e-05
69.46	1.16e-05
69.57	1.16e-05
69.68	1.16e-05
69.79	1.16e-05
69.9	1.16e-05
70.0	1.16e-05
70.11	1.16e-05
70.22	1.17e-05
70.33	1.16e-05
70.44	1.17e-05
70.55	1.17e-05
70.66	1.17e-05
70.77	1.17e-05
70.88	1.18e-05
70.98	1.18e-05
71.09	1.18e-05
71.2	1.18e-05
71.31	1.18e-05
71.42	1.18e-05
71.53	1.18e-05
71.64	1.18e-05
71.75	1.17e-05
71.86	1.17e-05
71.96	1.17e-05
72.07	1.17e-05
72.18	1.17e-05
72.29	1.17e-05
72.4	1.17e-05
72.51	1.16e-05
72.62	1.16e-05
72.73	1.16e-05
72.84	1.16e-05
72.95	1.16e-05
73.06	1.16e-05
73.17	1.16e-05
73.27	1.16e-05
73.38	1.16e-05
73.49	1.16e-05
73.6	1.16e-05
73.71	1.16e-05
73.82	1.16e-05
73.93	1.16e-05
74.04	1.16e-05
74.15	1.16e-05
74.26	1.16e-05
74.37	1.17e-05
74.48	1.16e-05
74.59	1.17e-05
74.69	1.16e-05
74.8	1.17e-05
74.91	1.16e-05
75.02	1.17e-05
75.13	1.17e-05
75.24	1.17e-05
75.35	1.17e-05
75.46	1.17e-05
75.57	1.18e-05
75.68	1.18e-05
75.79	1.17e-05
75.9	1.18e-05
76.01	1.18e-05
76.12	1.18e-05
76.23	1.18e-05
76.34	1.18e-05
76.45	1.18e-05
76.56	1.18e-05
76.67	1.18e-05
76.78	1.18e-05
76.89	1.18e-05
76.99	1.18e-05
77.1	1.19e-05
77.21	1.19e-05
77.32	1.19e-05
77.43	1.19e-05
77.54	1.19e-05
77.65	1.19e-05
77.76	1.19e-05
77.87	1.19e-05
77.98	1.19e-05
78.09	1.19e-05
78.2	1.19e-05
78.31	1.19e-05
78.42	1.19e-05
78.53	1.19e-05
78.64	1.19e-05
78.75	1.19e-05
78.86	1.19e-05
78.97	1.19e-05
79.08	1.19e-05
79.19	1.18e-05
79.3	1.19e-05
79.41	1.19e-05
79.52	1.19e-05
79.63	1.19e-05
79.74	1.2e-05
79.85	1.19e-05
79.96	1.2e-05
80.07	1.19e-05
80.18	1.2e-05
80.29	1.2e-05
80.4	1.2e-05
80.51	1.2e-05
80.62	1.21e-05
80.73	1.2e-05
80.84	1.21e-05
80.95	1.2e-05
81.06	1.21e-05
81.17	1.21e-05
81.28	1.21e-05
81.39	1.21e-05
81.5	1.21e-05
81.61	1.21e-05
81.72	1.21e-05
81.83	1.21e-05
81.94	1.21e-05
82.05	1.21e-05
82.16	1.21e-05
82.27	1.21e-05
82.38	1.21e-05
82.5	1.21e-05
82.61	1.21e-05
82.72	1.21e-05
82.83	1.21e-05
82.94	1.21e-05
83.05	1.21e-05
83.16	1.21e-05
83.27	1.21e-05
83.38	1.21e-05
83.49	1.21e-05
83.6	1.21e-05
83.71	1.21e-05
83.82	1.21e-05
83.93	1.21e-05
84.04	1.21e-05
84.15	1.21e-05
84.26	1.22e-05
84.37	1.22e-05
84.48	1.22e-05
84.59	1.22e-05
84.7	1.22e-05
84.82	1.22e-05
84.93	1.22e-05
85.04	1.22e-05
85.15	1.22e-05
85.26	1.22e-05
85.37	1.22e-05
85.48	1.22e-05
85.59	1.22e-05
85.7	1.22e-05
85.81	1.23e-05
85.92	1.22e-05
86.03	1.23e-05
86.14	1.23e-05
86.26	1.22e-05
86.37	1.23e-05
86.48	1.23e-05
86.59	1.23e-05
86.7	1.23e-05
86.81	1.23e-05
86.92	1.23e-05
87.03	1.22e-05
87.14	1.23e-05
87.25	1.23e-05
87.36	1.23e-05
87.48	1.23e-05
87.59	1.23e-05
87.7	1.23e-05
87.81	1.23e-05
87.92	1.23e-05
88.03	1.23e-05
88.14	1.23e-05
88.25	1.23e-05
88.36	1.23e-05
88.47	1.23e-05
88.59	1.23e-05
88.7	1.23e-05
88.81	1.23e-05
88.92	1.23e-05
89.03	1.23e-05
89.14	1.23e-05
89.25	1.22e-05
89.36	1.23e-05
89.47	1.22e-05
89.59	1.22e-05
89.7	1.22e-05
89.81	1.22e-05
89.92	1.23e-05
90.03	1.22e-05
90.14	1.23e-05
90.25	1.23e-05
90.37	1.23e-05
90.48	1.23e-05
90.59	1.23e-05
90.7	1.23e-05
90.81	1.23e-05
90.92	1.23e-05
91.03	1.23e-05
91.14	1.24e-05
91.26	1.24e-05
91.37	1.24e-05
91.48	1.24e-05
91.59	1.24e-05
91.7	1.24e-05
91.81	1.24e-05
91.93	1.24e-05
92.04	1.24e-05
92.15	1.24e-05
92.26	1.24e-05
92.37	1.24e-05
92.48	1.24e-05
92.59	1.25e-05
92.71	1.24e-05
92.82	1.25e-05
92.93	1.25e-05
93.04	1.25e-05
93.15	1.25e-05
93.26	1.25e-05
93.38	1.25e-05
93.49	1.25e-05
93.6	1.25e-05
93.71	1.26e-05
93.82	1.25e-05
93.94	1.25e-05
94.05	1.26e-05
94.16	1.26e-05
94.27	1.26e-05
94.38	1.26e-05
94.49	1.25e-05
94.61	1.26e-05
94.72	1.26e-05
94.83	1.26e-05
94.94	1.26e-05
95.05	1.26e-05
95.17	1.26e-05
95.28	1.26e-05
95.39	1.26e-05
95.5	1.27e-05
95.61	1.26e-05
95.73	1.26e-05
95.84	1.26e-05
95.95	1.26e-05
96.06	1.26e-05
96.17	1.26e-05
96.29	1.26e-05
96.4	1.26e-05
96.51	1.26e-05
96.62	1.26e-05
96.73	1.26e-05
96.85	1.27e-05
96.96	1.26e-05
97.07	1.27e-05
97.18	1.27e-05
97.3	1.27e-05
97.41	1.27e-05
97.52	1.27e-05
97.63	1.27e-05
97.74	1.27e-05
97.86	1.27e-05
97.97	1.27e-05
98.08	1.27e-05
98.19	1.27e-05
98.31	1.27e-05
98.42	1.26e-05
98.53	1.27e-05
98.64	1.26e-05
98.76	1.26e-05
98.87	1.27e-05
98.98	1.26e-05
99.09	1.26e-05
99.2	1.26e-05
99.32	1.26e-05
99.43	1.26e-05
99.54	1.26e-05
99.65	1.26e-05
99.77	1.26e-05
99.88	1.27e-05
99.99	1.26e-05
100.1	1.26e-05
100.2	1.26e-05
100.3	1.26e-05
100.4	1.26e-05
100.6	1.26e-05
100.7	1.26e-05
100.8	1.26e-05
100.9	1.26e-05
101.0	1.26e-05
101.1	1.26e-05
101.2	1.26e-05
101.3	1.26e-05
101.5	1.26e-05
101.6	1.26e-05
101.7	1.26e-05
101.8	1.26e-05
101.9	1.26e-05
102.0	1.26e-05
102.1	1.27e-05
102.2	1.27e-05
102.4	1.27e-05
102.5	1.27e-05
102.6	1.27e-05
102.7	1.27e-05
102.8	1.27e-05
102.9	1.27e-05
103.0	1.27e-05
103.1	1.27e-05
103.3	1.28e-05
103.4	1.27e-05
103.5	1.27e-05
103.6	1.28e-05
103.7	1.27e-05
103.8	1.27e-05
103.9	1.28e-05
104.1	1.28e-05
104.2	1.27e-05
104.3	1.28e-05
104.4	1.28e-05
104.5	1.28e-05
104.6	1.29e-05
104.7	1.29e-05
104.8	1.28e-05
105.0	1.28e-05
105.1	1.29e-05
105.2	1.29e-05
105.3	1.29e-05
105.4	1.3e-05
105.5	1.3e-05
105.6	1.3e-05
105.8	1.3e-05
105.9	1.3e-05
106.0	1.31e-05
106.1	1.32e-05
106.2	1.32e-05
106.3	1.32e-05
106.4	1.32e-05
106.5	1.33e-05
106.7	1.33e-05
106.8	1.33e-05
106.9	1.34e-05
107.0	1.34e-05
107.1	1.33e-05
107.2	1.33e-05
107.3	1.34e-05
107.5	1.34e-05
107.6	1.34e-05
107.7	1.34e-05
107.8	1.34e-05
107.9	1.33e-05
108.0	1.34e-05
108.1	1.34e-05
108.2	1.33e-05
108.4	1.33e-05
108.5	1.33e-05
108.6	1.33e-05
108.7	1.33e-05
108.8	1.33e-05
108.9	1.33e-05
109.0	1.33e-05
109.2	1.33e-05
109.3	1.33e-05
109.4	1.33e-05
109.5	1.33e-05
109.6	1.33e-05
109.7	1.33e-05
109.8	1.32e-05
110.0	1.32e-05
110.1	1.33e-05
110.2	1.33e-05
110.3	1.33e-05
110.4	1.32e-05
110.5	1.33e-05
110.6	1.32e-05
110.7	1.32e-05
110.9	1.32e-05
111.0	1.32e-05
111.1	1.32e-05
111.2	1.32e-05
111.3	1.32e-05
111.4	1.32e-05
111.5	1.32e-05
111.7	1.32e-05
111.8	1.32e-05
111.9	1.32e-05
112.0	1.32e-05
112.1	1.32e-05
112.2	1.32e-05
112.3	1.32e-05
112.5	1.32e-05
112.6	1.32e-05
112.7	1.32e-05
112.8	1.32e-05
112.9	1.32e-05
113.0	1.31e-05
113.1	1.32e-05
113.3	1.32e-05
113.4	1.32e-05
113.5	1.32e-05
113.6	1.32e-05
113.7	1.32e-05
113.8	1.32e-05
113.9	1.32e-05
114.1	1.32e-05
114.2	1.32e-05
114.3	1.32e-05
114.4	1.32e-05
114.5	1.32e-05
114.6	1.32e-05
114.7	1.32e-05
114.9	1.32e-05
115.0	1.32e-05
115.1	1.33e-05
115.2	1.33e-05
115.3	1.33e-05
115.4	1.33e-05
115.5	1.33e-05
115.7	1.33e-05
115.8	1.33e-05
115.9	1.32e-05
116.0	1.33e-05
116.1	1.33e-05
116.2	1.33e-05
116.3	1.33e-05
116.5	1.33e-05
116.6	1.33e-05
116.7	1.33e-05
116.8	1.33e-05
116.9	1.33e-05
117.0	1.33e-05
117.1	1.33e-05
117.3	1.33e-05
117.4	1.33e-05
117.5	1.33e-05
117.6	1.33e-05
117.7	1.33e-05
117.8	1.33e-05
118.0	1.33e-05
118.1	1.33e-05
118.2	1.34e-05
118.3	1.34e-05
118.4	1.34e-05
118.5	1.34e-05
118.6	1.33e-05
118.8	1.34e-05
118.9	1.33e-05
119.0	1.33e-05
119.1	1.33e-05
119.2	1.34e-05
119.3	1.34e-05
119.4	1.33e-05
119.6	1.33e-05
119.7	1.34e-05
119.8	1.34e-05
119.9	1.34e-05
120.0	1.34e-05
120.1	1.34e-05
120.3	1.34e-05
120.4	1.34e-05
120.5	1.34e-05
120.6	1.34e-05
120.7	1.34e-05
120.8	1.34e-05
120.9	1.34e-05
121.1	1.34e-05
121.2	1.34e-05
121.3	1.34e-05
121.4	1.34e-05
121.5	1.34e-05
121.6	1.34e-05
121.7	1.35e-05
121.9	1.35e-05
122.0	1.34e-05
122.1	1.34e-05
122.2	1.34e-05
122.3	1.34e-05
122.4	1.35e-05
122.6	1.34e-05
122.7	1.34e-05
122.8	1.34e-05
122.9	1.34e-05
123.0	1.34e-05
123.1	1.34e-05
123.2	1.34e-05
123.4	1.34e-05
123.5	1.33e-05
123.6	1.34e-05
123.7	1.34e-05
123.8	1.34e-05
123.9	1.34e-05
124.1	1.34e-05
124.2	1.34e-05
124.3	1.35e-05
124.4	1.35e-05
124.5	1.35e-05
124.6	1.35e-05
124.8	1.35e-05
124.9	1.35e-05
125.0	1.35e-05
125.1	1.36e-05
125.2	1.36e-05
125.3	1.36e-05
125.4	1.36e-05
125.6	1.36e-05
125.7	1.36e-05
125.8	1.36e-05
125.9	1.36e-05
126.0	1.36e-05
126.1	1.36e-05
126.3	1.36e-05
126.4	1.36e-05
126.5	1.36e-05
126.6	1.36e-05
126.7	1.36e-05
126.8	1.36e-05
127.0	1.36e-05
127.1	1.36e-05
127.2	1.36e-05
127.3	1.36e-05
127.4	1.37e-05
127.5	1.37e-05
127.6	1.37e-05
127.8	1.37e-05
127.9	1.37e-05
128.0	1.37e-05
128.1	1.38e-05
128.2	1.38e-05
128.3	1.39e-05
128.5	1.39e-05
128.6	1.39e-05
128.7	1.39e-05
128.8	1.39e-05
128.9	1.38e-05
129.0	1.38e-05
129.2	1.39e-05
129.3	1.38e-05
129.4	1.38e-05
129.5	1.38e-05
129.6	1.38e-05
129.7	1.38e-05
129.9	1.38e-05
130.0	1.38e-05
130.1	1.38e-05
130.2	1.38e-05
130.3	1.38e-05
130.4	1.38e-05
130.6	1.38e-05
130.7	1.38e-05
130.8	1.38e-05
130.9	1.38e-05
131.0	1.38e-05
131.1	1.37e-05
131.3	1.38e-05
131.4	1.38e-05
131.5	1.37e-05
131.6	1.37e-05
131.7	1.37e-05
131.8	1.37e-05
132.0	1.37e-05
132.1	1.37e-05
132.2	1.37e-05
132.3	1.37e-05
132.4	1.37e-05
132.5	1.37e-05
132.6	1.37e-05
132.8	1.37e-05
132.9	1.38e-05
133.0	1.38e-05
133.1	1.38e-05
133.2	1.38e-05
133.4	1.38e-05
133.5	1.38e-05
133.6	1.38e-05
133.7	1.38e-05
133.8	1.38e-05
133.9	1.38e-05
134.1	1.38e-05
134.2	1.38e-05
134.3	1.39e-05
134.4	1.39e-05
134.5	1.39e-05
134.6	1.38e-05
134.8	1.38e-05
134.9	1.38e-05
135.0	1.38e-05
135.1	1.38e-05
135.2	1.38e-05
135.3	1.38e-05
135.5	1.38e-05
135.6	1.38e-05
135.7	1.38e-05
135.8	1.38e-05
135.9	1.38e-05
136.0	1.38e-05
136.2	1.39e-05
136.3	1.39e-05
136.4	1.39e-05
136.5	1.39e-05
136.6	1.39e-05
136.7	1.39e-05
136.9	1.38e-05
137.0	1.38e-05
137.1	1.38e-05
137.2	1.39e-05
137.3	1.39e-05
137.4	1.39e-05
137.6	1.39e-05
137.7	1.39e-05
137.8	1.39e-05
137.9	1.39e-05
