Time	Relaxation Modulus
46.2	5830.8
46.39	5812.7
46.59	5787.3
46.78	5779.6
46.97	5759.9
47.17	5721.7
47.36	5716.4
47.56	5683.8
47.75	5667.3
47.95	5631.0
48.15	5618.8
48.34	5607.0
48.54	5571.4
48.74	5562.3
48.94	5529.9
49.14	5502.9
49.34	5477.5
49.53	5459.6
49.73	5451.9
49.93	5434.9
50.13	5431.6
50.34	5400.5
50.54	5373.8
50.74	5352.7
50.94	5341.0
51.14	5318.6
51.35	5299.3
51.55	5273.4
51.75	5256.9
51.96	5237.9
52.16	5228.3
52.37	5216.3
52.57	5201.5
52.78	5178.9
52.98	5153.6
53.19	5141.3
53.4	5121.3
53.61	5089.7
53.81	5070.2
54.02	5064.6
54.23	5034.5
54.44	5017.7
54.65	5004.9
54.86	4983.3
55.07	4970.2
55.28	4961.2
55.49	4934.4
55.7	4924.5
55.91	4909.1
56.13	4893.5
56.34	4869.7
56.55	4848.5
56.77	4844.4
56.98	4831.5
57.2	4802.2
57.41	4794.2
57.63	4767.2
57.84	4751.7
58.06	4734.0
58.27	4722.7
58.49	4699.4
58.71	4684.1
58.93	4680.8
59.15	4665.4
59.37	4637.6
59.59	4619.2
59.8	4616.9
60.03	4593.5
60.25	4581.0
60.47	4572.8
60.69	4571.7
60.91	4538.9
61.13	4523.9
61.36	4502.0
61.58	4490.2
61.8	4466.4
62.03	4463.5
62.25	4454.4
62.48	4423.0
62.7	4416.0
62.93	4387.3
63.16	4380.7
63.38	4360.5
63.61	4341.1
63.84	4336.7
64.07	4307.5
64.3	4304.5
64.53	4279.9
64.76	4275.3
64.99	4260.8
65.22	4239.9
65.45	4233.4
65.68	4206.6
65.91	4181.1
66.15	4170.0
66.38	4159.1
66.61	4144.6
66.85	4141.2
67.08	4129.0
67.32	4110.1
67.55	4106.6
67.79	4094.2
68.02	4079.6
68.26	4078.7
68.5	4053.4
68.74	4049.6
68.97	4032.1
69.21	4023.0
69.45	4016.8
69.69	4001.4
69.93	3987.3
70.17	3974.7
70.41	3950.7
70.66	3927.5
70.9	3921.6
71.14	3919.4
71.38	3897.8
71.63	3892.0
71.87	3872.6
72.12	3845.2
72.36	3855.0
72.61	3832.0
72.85	3842.1
73.1	3814.6
73.35	3806.2
73.59	3783.3
73.84	3766.7
74.09	3744.2
74.34	3730.9
74.59	3732.2
74.84	3733.4
75.09	3722.4
75.34	3708.4
75.59	3683.0
75.85	3671.4
76.1	3661.3
76.35	3662.8
76.6	3648.3
76.86	3638.6
77.11	3621.3
77.37	3614.9
77.62	3604.8
77.88	3579.7
78.14	3574.2
78.39	3564.4
78.65	3549.4
78.91	3545.4
79.17	3516.6
79.43	3508.4
79.69	3494.7
79.95	3477.6
80.21	3457.5
80.47	3461.3
80.73	3437.0
80.99	3426.7
81.26	3417.7
81.52	3412.3
81.78	3395.4
82.05	3388.4
82.31	3369.2
82.58	3361.7
82.85	3344.4
83.11	3340.0
83.38	3328.3
83.65	3324.4
83.92	3294.7
84.19	3300.2
84.45	3279.5
84.72	3269.3
85.0	3257.9
85.27	3244.6
85.54	3232.4
85.81	3225.3
86.08	3209.8
86.36	3206.5
86.63	3187.8
86.9	3184.3
87.18	3173.4
87.45	3166.9
87.73	3157.2
88.01	3140.4
88.28	3135.2
88.56	3130.4
88.84	3133.5
89.12	3115.1
89.4	3114.0
89.68	3095.3
89.96	3086.1
90.24	3067.9
90.52	3057.1
90.8	3051.8
91.09	3034.5
91.37	3012.0
91.65	2992.4
91.94	2982.6
92.22	2954.6
92.51	2949.7
92.79	2944.8
93.08	2934.1
93.37	2930.6
93.66	2916.7
93.94	2913.3
94.23	2898.5
94.52	2908.6
94.81	2892.0
95.1	2885.3
95.39	2890.8
95.69	2873.5
95.98	2864.5
96.27	2844.8
96.57	2824.8
96.86	2813.9
97.16	2817.0
97.45	2796.4
97.75	2799.6
98.04	2799.4
98.34	2791.0
98.64	2788.7
98.94	2768.9
99.24	2777.4
99.54	2773.9
99.84	2759.1
100.1	2743.5
100.4	2746.2
100.7	2738.6
101.0	2728.5
101.3	2714.7
101.7	2712.1
102.0	2701.3
102.3	2708.4
102.6	2686.2
102.9	2685.8
103.2	2674.7
103.5	2669.8
103.8	2674.2
104.1	2669.5
104.4	2659.5
104.7	2654.2
105.0	2642.3
105.3	2638.0
105.7	2636.4
106.0	2632.5
106.3	2616.9
106.6	2595.1
106.9	2597.1
107.2	2584.3
107.5	2579.9
107.9	2561.0
108.2	2562.7
108.5	2554.8
108.8	2548.8
109.1	2547.8
109.5	2533.5
109.8	2524.4
110.1	2501.5
110.4	2500.5
110.7	2506.5
111.1	2491.5
111.4	2480.4
111.7	2461.3
112.0	2455.7
112.4	2443.3
112.7	2439.4
113.0	2429.6
113.3	2436.3
113.7	2437.6
114.0	2429.6
114.3	2420.3
114.7	2413.1
115.0	2401.9
115.3	2385.8
115.6	2372.5
116.0	2365.7
116.3	2354.3
116.6	2344.0
117.0	2335.9
117.3	2336.9
117.7	2330.8
118.0	2320.1
118.3	2319.1
118.7	2311.8
119.0	2307.1
119.3	2298.0
119.7	2275.1
120.0	2276.8
120.4	2282.4
120.7	2267.4
121.1	2265.5
121.4	2267.4
121.7	2256.4
122.1	2256.4
122.4	2249.5
122.8	2237.2
123.1	2222.7
123.5	2209.8
123.8	2203.1
124.2	2196.4
124.5	2193.0
124.9	2179.9
125.2	2170.4
125.6	2166.6
125.9	2159.5
126.3	2164.5
126.6	2146.9
127.0	2140.3
127.3	2149.7
127.7	2144.7
128.1	2142.1
128.4	2118.6
128.8	2103.7
129.1	2078.8
129.5	2070.9
129.9	2054.0
130.2	2035.9
130.6	2033.2
130.9	2039.7
131.3	2036.8
131.7	2039.9
132.0	2028.9
132.4	2025.5
132.8	2034.8
133.1	2039.9
133.5	2030.5
133.9	2030.0
134.2	2022.2
134.6	2026.4
135.0	2023.6
135.3	2000.5
135.7	1991.3
136.1	1980.1
136.5	1993.4
136.8	1982.5
137.2	1978.6
137.6	1980.2
138.0	1964.5
138.3	1961.4
138.7	1948.0
139.1	1940.4
139.5	1933.6
139.9	1921.2
140.2	1912.6
140.6	1909.6
141.0	1909.3
141.4	1910.6
141.8	1906.8
142.2	1904.6
142.6	1906.0
142.9	1903.6
143.3	1886.1
143.7	1874.4
144.1	1873.3
144.5	1875.4
144.9	1868.8
145.3	1869.6
145.7	1853.8
146.1	1832.8
146.5	1824.7
146.9	1806.2
147.2	1801.9
147.6	1805.0
148.0	1806.5
148.4	1810.9
148.8	1803.5
149.2	1797.9
149.6	1774.8
150.0	1767.8
150.4	1756.9
150.8	1762.3
151.2	1748.1
151.6	1742.7
152.1	1741.5
152.5	1724.3
152.9	1719.7
153.3	1700.5
153.7	1693.1
154.1	1682.0
154.5	1687.0
154.9	1685.2
155.3	1682.0
155.7	1676.8
156.2	1658.7
156.6	1660.9
157.0	1662.9
157.4	1667.8
157.8	1675.7
158.2	1676.9
158.6	1668.1
159.1	1673.1
159.5	1667.4
159.9	1649.9
160.3	1641.9
160.8	1632.8
161.2	1637.4
161.6	1648.3
162.0	1647.6
162.5	1633.1
162.9	1620.2
163.3	1627.1
163.7	1619.6
164.2	1610.6
164.6	1607.7
165.0	1577.8
165.5	1564.6
165.9	1569.8
166.3	1582.1
166.8	1585.2
167.2	1579.8
167.6	1581.1
168.1	1571.5
168.5	1558.5
168.9	1558.8
169.4	1558.5
169.8	1559.9
170.3	1551.9
170.7	1547.5
171.2	1543.3
171.6	1528.8
172.0	1535.6
172.5	1526.4
172.9	1522.4
173.4	1513.2
173.8	1513.5
174.3	1510.5
174.7	1491.3
175.2	1498.7
175.6	1489.8
176.1	1483.4
176.5	1477.3
177.0	1474.8
177.5	1483.7
177.9	1474.5
178.4	1475.6
178.8	1475.0
179.3	1476.9
179.8	1465.2
180.2	1456.8
180.7	1437.8
181.1	1429.9
181.6	1432.1
182.1	1426.6
182.5	1422.2
183.0	1430.7
183.5	1417.4
183.9	1436.0
184.4	1440.0
184.9	1459.6
185.4	1452.9
185.8	1430.0
186.3	1426.7
186.8	1419.0
187.3	1414.7
187.7	1410.5
188.2	1395.2
188.7	1406.2
189.2	1390.7
189.6	1365.0
190.1	1362.9
190.6	1365.1
191.1	1363.0
191.6	1364.1
192.1	1360.8
192.6	1348.5
193.0	1344.4
193.5	1354.3
194.0	1358.4
194.5	1335.1
195.0	1328.7
195.5	1313.5
196.0	1317.0
196.5	1297.5
197.0	1290.2
197.5	1278.6
198.0	1265.7
198.5	1272.3
199.0	1268.4
199.5	1266.7
200.0	1257.1
200.5	1259.9
201.0	1256.2
201.5	1250.7
202.0	1233.5
202.5	1243.6
203.0	1241.8
203.5	1241.3
204.0	1240.3
204.5	1240.4
205.0	1235.1
205.5	1236.9
206.1	1226.0
206.6	1232.8
207.1	1232.2
207.6	1225.5
208.1	1196.8
208.6	1196.9
209.2	1198.5
209.7	1189.1
210.2	1179.0
210.7	1210.6
211.3	1229.0
211.8	1219.2
212.3	1219.5
212.8	1220.5
213.4	1216.8
213.9	1212.7
214.4	1206.2
215.0	1199.2
215.5	1194.5
216.0	1174.7
216.6	1171.3
217.1	1157.8
217.6	1144.3
218.2	1129.8
218.7	1141.1
219.2	1151.9
219.8	1146.8
220.3	1147.3
220.9	1142.5
221.4	1145.0
222.0	1144.8
222.5	1130.2
223.1	1125.3
223.6	1117.7
224.2	1106.8
224.7	1086.5
225.3	1086.5
225.8	1084.5
226.4	1085.0
226.9	1114.3
227.5	1120.3
228.0	1110.2
228.6	1106.8
229.2	1101.2
229.7	1095.7
230.3	1088.4
230.8	1080.2
231.4	1091.3
232.0	1096.9
232.5	1098.5
233.1	1083.8
233.7	1079.6
234.2	1076.6
234.8	1062.9
235.4	1054.2
236.0	1048.2
236.5	1039.3
237.1	1037.1
237.7	1035.4
238.3	1037.5
238.8	1024.2
239.4	1023.8
240.0	1028.8
240.6	1030.4
241.2	1025.9
241.8	1027.9
242.3	1024.7
242.9	1036.8
243.5	1038.0
244.1	1028.9
244.7	1011.7
245.3	996.15
245.9	974.39
246.5	969.58
247.1	963.37
247.7	984.37
248.3	1001.3
248.9	1002.3
249.5	998.23
250.1	976.15
250.7	968.73
251.3	948.02
251.9	940.23
252.5	946.72
253.1	945.6
253.7	941.38
254.3	939.15
254.9	926.55
255.6	924.19
256.2	935.66
256.8	936.93
257.4	931.4
258.0	918.08
258.6	914.65
259.3	886.87
259.9	892.98
260.5	880.61
261.1	889.46
261.8	883.88
262.4	895.37
263.0	907.96
263.6	896.13
264.3	900.62
264.9	893.89
265.5	887.05
266.2	909.48
266.8	915.68
267.4	902.06
268.1	918.5
268.7	913.31
269.4	908.76
270.0	905.82
270.6	893.3
271.3	900.1
271.9	899.75
272.6	888.29
273.2	878.28
273.9	872.77
274.5	879.1
275.2	860.91
275.8	851.78
276.5	843.57
277.1	818.45
277.8	818.35
278.5	832.15
279.1	850.92
279.8	864.37
280.4	858.05
281.1	843.93
281.8	842.91
282.4	842.48
283.1	844.49
283.8	849.71
284.5	843.3
285.1	830.02
285.8	823.37
286.5	795.02
287.2	772.27
287.8	782.25
288.5	825.74
289.2	841.33
289.9	832.97
290.6	830.47
291.2	833.05
291.9	824.26
292.6	806.43
293.3	801.78
294.0	780.51
294.7	774.13
295.4	779.17
296.1	788.16
296.8	797.56
297.5	799.63
298.2	800.23
298.9	791.49
299.6	793.86
300.3	791.38
301.0	786.43
301.7	794.36
302.4	788.89
303.1	772.55
303.8	768.0
304.5	756.83
305.2	755.69
305.9	747.1
306.7	748.26
307.4	727.57
308.1	727.76
308.8	730.69
309.5	728.44
310.3	735.31
311.0	743.11
311.7	745.36
312.4	745.8
313.2	749.19
313.9	746.08
314.6	741.46
315.4	741.46
316.1	733.74
316.8	733.65
317.6	730.96
318.3	731.18
319.0	725.34
319.8	721.13
320.5	727.7
321.3	732.13
322.0	718.09
322.8	707.87
323.5	705.87
324.3	697.44
325.0	691.44
325.8	689.37
326.5	685.77
327.3	694.94
328.0	684.07
328.8	677.3
329.6	683.6
330.3	680.18
331.1	681.98
331.9	687.84
332.6	689.64
333.4	682.29
334.2	678.2
334.9	686.68
335.7	696.31
336.5	667.57
337.3	662.17
338.0	659.6
338.8	667.71
339.6	660.28
340.4	657.67
341.2	664.41
342.0	656.97
342.8	675.2
343.5	670.27
344.3	650.82
345.1	641.25
345.9	621.81
346.7	624.89
347.5	620.18
348.3	645.33
349.1	670.37
349.9	663.21
350.7	686.19
351.5	682.01
352.3	674.61
353.1	656.56
354.0	637.39
354.8	612.27
355.6	581.47
356.4	587.96
357.2	600.97
358.0	602.07
358.9	593.41
359.7	588.02
360.5	574.61
361.3	591.32
362.1	604.95
363.0	607.8
363.8	612.43
364.6	603.93
365.5	603.86
366.3	577.99
367.1	561.17
368.0	568.81
368.8	566.69
369.7	547.21
370.5	556.78
371.4	565.62
372.2	565.05
373.1	556.02
373.9	559.89
374.8	554.81
375.6	563.67
376.5	568.49
377.3	570.36
378.2	567.41
379.0	565.46
379.9	563.91
380.8	567.66
381.6	567.63
382.5	562.07
383.4	580.09
384.2	579.91
385.1	574.19
386.0	580.09
386.9	562.67
387.8	572.19
388.6	565.24
389.5	548.99
390.4	555.39
391.3	560.35
392.2	556.78
393.1	535.05
393.9	555.49
394.8	565.36
395.7	554.01
396.6	554.58
397.5	556.29
398.4	541.43
399.3	531.72
400.2	522.05
401.1	540.79
402.0	539.77
403.0	541.24
403.9	531.59
404.8	529.3
405.7	512.46
406.6	508.63
407.5	523.76
408.4	548.48
409.4	554.28
410.3	541.72
411.2	527.1
412.1	524.98
413.1	534.04
414.0	525.67
414.9	522.11
415.9	518.45
416.8	510.07
417.8	518.42
418.7	526.92
419.6	514.14
420.6	510.32
421.5	485.18
422.5	483.74
423.4	481.74
424.4	477.1
425.3	464.32
426.3	449.76
427.2	447.17
428.2	444.14
429.2	470.95
430.1	480.58
431.1	461.38
432.1	455.88
433.0	447.13
434.0	439.32
435.0	446.47
436.0	427.88
436.9	445.15
437.9	458.77
438.9	488.26
439.9	482.05
440.9	477.87
441.8	473.35
442.8	472.9
443.8	463.06
444.8	459.56
445.8	454.05
446.8	452.16
447.8	439.16
448.8	456.9
449.8	449.75
450.8	489.27
451.8	502.96
452.8	498.69
453.8	479.96
454.9	466.81
455.9	450.41
456.9	458.3
457.9	457.59
458.9	449.52
460.0	433.18
461.0	427.33
462.0	411.41
463.0	428.27
464.1	445.64
465.1	450.63
466.1	436.41
467.2	437.39
468.2	415.46
469.3	412.99
470.3	415.2
471.3	419.94
472.4	419.59
473.4	425.65
474.5	431.96
475.6	443.04
476.6	415.84
477.7	419.76
478.7	430.14
479.8	409.56
480.9	389.04
481.9	394.53
483.0	391.34
484.1	393.15
485.1	390.94
486.2	407.51
487.3	416.45
488.4	417.4
489.5	404.9
490.5	393.36
491.6	378.01
492.7	395.95
493.8	379.51
494.9	380.21
496.0	376.15
497.1	386.25
498.2	388.81
499.3	394.71
500.4	390.3
501.5	388.74
502.6	401.81
503.7	384.87
504.9	386.5
506.0	394.89
507.1	399.4
508.2	408.94
509.3	406.06
510.5	395.57
511.6	386.13
512.7	373.59
513.8	387.15
515.0	406.1
516.1	407.37
517.3	381.43
518.4	369.65
519.5	371.55
520.7	370.2
521.8	372.58
523.0	359.11
524.1	348.7
525.3	354.65
526.4	345.96
527.6	337.12
528.8	339.24
529.9	367.78
531.1	398.13
532.3	405.21
533.4	392.44
534.6	374.0
535.8	372.18
537.0	362.15
538.1	343.15
539.3	345.61
540.5	343.43
541.7	342.63
542.9	326.18
544.1	312.87
545.3	349.94
546.5	362.23
547.7	372.59
548.9	368.4
550.1	333.75
551.3	340.36
552.5	338.97
553.7	333.2
554.9	332.36
556.1	335.21
557.4	357.78
558.6	353.01
559.8	321.25
561.0	320.99
562.3	335.04
563.5	319.78
564.7	314.09
566.0	346.1
567.2	377.72
568.4	371.87
569.7	352.57
570.9	334.01
572.2	318.62
573.4	330.64
574.7	330.07
575.9	330.2
577.2	355.97
578.5	351.28
579.7	319.26
581.0	308.63
582.3	333.27
583.5	321.93
584.8	317.24
586.1	329.95
587.4	339.42
588.6	326.84
589.9	328.65
591.2	324.49
592.5	318.64
593.8	312.01
595.1	309.6
596.4	310.96
597.7	301.06
599.0	303.29
600.3	316.48
601.6	302.82
602.9	313.81
604.2	314.43
605.5	299.14
606.9	291.51
608.2	288.03
609.5	282.07
610.8	279.57
612.2	282.44
613.5	285.78
614.8	271.36
616.2	268.13
617.5	270.42
618.8	274.44
620.2	294.21
621.5	289.54
622.9	282.98
624.2	305.7
625.6	281.77
627.0	262.86
628.3	272.16
629.7	255.44
631.1	275.03
632.4	281.52
633.8	283.69
635.2	287.5
636.5	275.48
637.9	257.33
639.3	281.17
640.7	310.16
642.1	319.07
643.5	309.97
644.9	314.79
646.3	299.69
647.7	277.82
649.1	269.37
650.5	273.8
651.9	266.47
653.3	259.32
654.7	262.6
656.1	255.37
657.6	246.55
659.0	237.22
660.4	224.98
661.8	221.68
663.3	238.82
664.7	264.99
666.1	252.01
667.6	246.02
669.0	254.91
670.5	241.56
671.9	259.68
673.4	253.73
674.8	274.53
676.3	261.37
677.7	224.95
679.2	244.59
680.7	233.38
682.1	240.93
683.6	235.01
685.1	238.87
686.6	237.52
688.0	254.12
689.5	232.42
691.0	246.04
692.5	219.72
694.0	235.34
695.5	241.45
697.0	248.97
698.5	243.95
700.0	235.17
701.5	240.21
703.0	237.54
704.5	225.12
706.1	226.83
707.6	218.81
709.1	236.38
710.6	264.29
712.2	248.18
713.7	254.54
715.2	249.93
716.8	225.13
718.3	225.0
719.9	263.74
721.4	270.15
723.0	263.21
724.5	248.31
726.1	258.77
727.6	254.45
729.2	265.29
730.8	254.78
732.3	238.74
733.9	226.96
735.5	232.35
737.1	209.66
738.6	212.49
740.2	199.81
741.8	230.95
743.4	218.47
745.0	243.55
746.6	243.44
748.2	241.88
749.8	236.41
751.4	204.44
753.0	239.22
754.7	244.8
756.3	238.35
757.9	233.39
759.5	231.33
761.1	221.89
762.8	224.61
764.4	207.65
766.1	195.77
767.7	194.35
769.3	205.32
771.0	228.61
772.6	240.47
774.3	244.82
776.0	236.49
777.6	208.21
779.3	199.76
780.9	202.07
782.6	211.72
784.3	209.38
786.0	203.41
787.7	214.4
789.3	217.94
791.0	201.64
792.7	170.97
794.4	181.77
796.1	177.35
797.8	187.49
799.5	194.34
801.2	188.6
802.9	175.4
804.7	177.4
806.4	195.29
808.1	202.46
809.8	213.22
811.6	194.42
813.3	192.33
815.0	203.88
816.8	175.34
818.5	166.56
820.3	181.56
822.0	188.26
823.8	191.62
825.5	199.13
827.3	201.37
829.0	201.64
830.8	188.94
832.6	164.62
834.4	207.8
836.1	189.21
837.9	175.25
839.7	182.27
841.5	159.2
843.3	179.71
845.1	147.14
846.9	133.28
848.7	155.48
850.5	159.01
852.3	175.74
854.1	160.28
855.9	191.72
857.8	196.4
859.6	166.37
861.4	174.41
863.3	197.15
865.1	195.17
866.9	154.9
868.8	172.83
870.6	213.53
872.5	205.87
874.3	203.42
876.2	181.92
878.1	179.75
879.9	177.92
881.8	192.59
883.7	188.69
885.5	188.82
887.4	199.92
889.3	221.32
891.2	178.71
893.1	172.62
895.0	156.69
896.9	146.09
898.8	117.0
900.7	155.92
902.6	170.17
904.5	162.02
906.5	156.66
908.4	146.07
910.3	143.32
912.2	158.19
914.2	153.96
916.1	175.52
918.1	170.79
920.0	153.39
922.0	150.95
923.9	140.75
925.9	192.13
927.8	182.22
929.8	171.66
931.8	178.66
933.7	190.08
935.7	155.53
937.7	144.8
939.7	146.7
941.7	162.82
943.7	122.8
945.7	136.61
947.7	178.1
949.7	178.11
951.7	178.94
953.7	157.17
955.7	163.26
957.8	174.99
959.8	158.1
961.8	158.76
963.8	137.72
965.9	146.44
967.9	146.37
970.0	176.79
972.0	171.89
974.1	176.37
976.1	149.37
978.2	136.02
980.3	124.88
982.4	126.95
984.4	127.78
986.5	200.9
988.6	180.17
990.7	160.83
992.8	145.77
994.9	156.16
997.0	154.15
999.1	146.34
1001.0	131.5
1003.0	116.74
1005.0	132.5
1008.0	140.83
1010.0	139.89
1012.0	150.58
1014.0	158.57
1016.0	141.64
1018.0	142.03
1020.0	130.44
1023.0	146.98
1025.0	155.3
1027.0	130.51
1029.0	144.81
1031.0	141.89
1033.0	150.85
1036.0	131.89
1038.0	127.54
1040.0	111.9
1042.0	103.06
1044.0	124.67
1047.0	126.28
1049.0	149.31
1051.0	122.8
1053.0	98.837
1055.0	129.28
1058.0	134.69
1060.0	151.27
1062.0	149.93
1064.0	143.97
1067.0	124.72
1069.0	138.05
1071.0	143.89
1073.0	150.52
1076.0	121.44
1078.0	122.54
1080.0	122.81
1082.0	127.41
1085.0	123.46
1087.0	120.04
1089.0	152.15
1091.0	162.53
1094.0	124.26
1096.0	106.18
1098.0	110.44
1101.0	130.4
1103.0	125.55
1105.0	137.52
1108.0	113.36
1110.0	114.66
1112.0	123.82
1115.0	133.83
1117.0	127.47
1119.0	103.63
1122.0	148.68
1124.0	153.76
1126.0	147.43
1129.0	134.53
1131.0	116.72
1134.0	104.61
1136.0	121.97
1138.0	139.74
1141.0	107.12
1143.0	145.11
1145.0	122.29
1148.0	99.417
1150.0	110.59
1153.0	107.46
1155.0	107.31
1158.0	120.21
1160.0	85.616
1162.0	99.605
1165.0	90.08
1167.0	127.64
1170.0	120.86
1172.0	115.73
1175.0	124.09
1177.0	120.68
1180.0	110.45
1182.0	108.43
1185.0	101.04
1187.0	113.02
1190.0	118.16
1192.0	89.167
1195.0	80.837
1197.0	82.675
1200.0	76.057
1202.0	93.091
1205.0	98.859
1207.0	77.856
1210.0	115.83
1212.0	105.89
1215.0	130.01
1217.0	124.35
1220.0	107.75
1222.0	111.76
1225.0	94.38
1227.0	105.12
1230.0	107.26
1233.0	121.0
1235.0	99.135
1238.0	99.605
1240.0	113.73
1243.0	128.74
1246.0	103.42
1248.0	97.534
