Time,Relaxation Modulus
0.0006962335574312872,342897.8273945496
0.0010427923794047922,292402.5993878179
0.0013893512013782967,265393.523942357
0.0017341789603049816,248953.2171494677
0.0020807377822784864,237210.14086883212
0.0024307587303456315,227815.67984432407
0.0027773175523191362,220769.8340759431
0.0031238763742926414,213723.9883075617
0.0034725124719223307,209026.7577953076
0.0038187250812864713,204329.52728305355
0.004168399816744255,200806.60439886304
0.004514612426108394,197283.68151467235
0.004864287161566177,194935.0662585454
0.005213961897023961,191412.1433743549
0.005563636632481743,189063.52811822772
0.005909849241845885,186714.91286210064
0.0062595239773036646,184366.29760597352
0.006609198712761445,183191.98997791024
0.006958873448219226,180843.37472178307
0.00730854818367701,179669.06709371944
0.007658222919134791,177320.45183759258
0.008007897654592578,176146.14420952887
0.008357572390050362,174971.83658146556
0.008710709251601782,173797.52895340178
0.009060383987059564,171448.91369727478
0.009410058722517345,171448.91369727478
0.009763195584068768,169100.29844114793
0.010112870319526552,169100.29844114793
0.01046254505498433,167925.99081308418
0.010815681916535754,166751.68318502087
0.011168818778087177,165577.3755569572
0.011518493513544963,164403.06792889358
0.011871630375096389,163228.76030083006
0.012224767236647813,163228.76030083006
0.012574441972105591,162054.45267276652
0.012927578833657017,160880.14504470324
0.013280715695208438,160880.14504470324
0.013633852556759867,159705.83741663946
0.013986989418311287,158531.52978857618
0.014340126279862708,158531.52978857618
0.014693263141414135,157357.22216051258
0.01504640000296556,157357.22216051258
0.015399536864516988,156182.91453244895
0.015756135852162047,156182.91453244895
0.016109272713713468,155008.6069043854
0.0164624095752649,155008.6069043854
0.01681900856290995,153834.29927632186
0.01717214542446138,153834.29927632186
0.01752874441210644,152659.9916482585
0.017881881273657876,152659.9916482585
0.018049460781159748,156116.91769307796
0.018238480261302936,151485.68402019495
0.018591617122854356,151485.68402019495
0.018948216110499422,150311.37639213144
0.019304815098144485,150311.37639213144
0.019661414085789555,149137.0687640678
0.02001455094734097,149137.0687640678
0.02037114993498604,149137.0687640678
0.020727748922631104,147962.7611360044
0.021084347910276167,147962.7611360044
0.02144094689792123,146788.4535079407
0.021797545885566302,146788.4535079407
0.022157606999305014,146788.4535079407
0.022514205986950076,145614.14587987738
0.02287080497459514,145614.14587987738
0.02322740396224021,145614.14587987738
0.023587465075978902,144439.83825181378
0.02394406406362397,144439.83825181378
0.024304125177362686,144439.83825181378
0.024660724165007746,143265.53062375032
0.02502078527874645,143265.53062375032
0.025377384266391523,143265.53062375032
0.025737445380130224,142091.2229956867
0.026097506493868928,142091.2229956867
0.02645756760760764,142091.2229956867
0.026814166595252698,140916.9153676232
0.027024777516042073,143016.19732722527
0.027174227708991406,140916.9153676232
0.027534288822730114,140916.9153676232
0.027894349936468825,140916.9153676232
0.02825441105020753,139742.60773955975
0.028614472163946237,139742.60773955975
0.028977995403778583,139742.60773955975
0.029338056517517294,138568.300111496
0.029698117631255985,138568.300111496
0.030058178744994706,138568.300111496
0.03042170198482705,138568.300111496
0.03078176309856576,137393.99248343258
0.0311452863383981,137393.99248343258
0.03150534745213681,137393.99248343258
0.03186887069196915,137393.99248343258
0.03222893180570786,136219.68485536912
0.03259245504554021,136219.68485536912
0.03295597828537255,136219.68485536912
0.03331950152520491,136219.68485536912
0.03367956263894361,135045.37722730564
0.03404308587877596,135045.37722730564
0.03440660911860831,135045.37722730564
0.034759745980159726,135045.37722730564
0.035140579850460284,133871.06959924212
0.035486792459824425,133871.06959924212
0.035867626330124976,133871.06959924212
0.0360989215623195,134282.38374999023
0.036213838939489124,133871.06959924212
0.03659467280978968,133871.06959924212
0.03694088541915382,132696.76197117846
0.03732171928945437,132696.76197117846
0.03770255315975493,132696.76197117846
0.03804876576911906,132696.76197117846
0.03842959963941962,132696.76197117846
0.03877581224878376,131522.45434311498
0.03915664611908432,131522.45434311498
0.03950285872844846,131522.45434311498
0.039883692598749014,131522.45434311498
0.04022990520811316,131522.45434311498
0.040610739078413706,130348.14671505148
0.040991572948714264,130348.14671505148
0.0413377855580784,130348.14671505148
0.041718619428378956,130348.14671505148
0.0420648320377431,130348.14671505148
0.04244566590804365,129173.83908698779
0.04282649977834421,129173.83908698779
0.043172712387708354,129173.83908698779
0.04355354625800891,129173.83908698779
0.043934380128309455,129173.83908698779
0.044280592737673596,129173.83908698779
0.04466142660797416,127999.5314589243
0.04504226047827471,127999.5314589243
0.045182049909632836,127732.02356706385
0.04538847308763886,127999.5314589243
0.04576930695793941,127999.5314589243
0.04611551956730354,127999.5314589243
0.04649635343760411,127999.5314589243
0.04687718730790466,126825.22383086084
0.04725802117820522,126825.22383086084
0.04760423378756936,126825.22383086084
0.04798506765786991,126825.22383086084
0.04836590152817047,126825.22383086084
0.04871211413753461,126825.22383086084
0.04909294800783516,125650.91620279735
0.04947378187813572,125650.91620279735
0.04981999448749985,125650.91620279735
0.05020082835780041,125650.91620279735
0.050581662228100954,125650.91620279735
0.050962496098401526,125650.91620279735
0.051308708707765674,125650.91620279735
0.05168954257806621,124476.60857473384
0.05207037644836676,124476.60857473384
0.052451210318667334,124476.60857473384
0.05279742292803146,124476.60857473384
0.05317825679833201,124476.60857473384
0.05355909066863259,124476.60857473384
0.053939924538933134,123302.30094667031
0.054265178256946184,123365.11677844629
0.05428613714829726,123302.30094667031
0.05466697101859782,123302.30094667031
0.05504780488889839,123302.30094667031
0.05542863875919895,123302.30094667031
0.0558094726294995,123302.30094667031
0.05615568523886363,123302.30094667031
0.056536519109164185,122127.99331860669
0.05691735297946475,122127.99331860669
0.0572981868497653,122127.99331860669
0.05767902072006585,122127.99331860669
0.058059854590366396,122127.99331860669
0.058406067199730544,122127.99331860669
0.0587869010700311,120953.68569054319
0.059167734940331645,120953.68569054319
0.0595485688106322,120953.68569054319
0.059929402680932775,120953.68569054319
