1.312995117601793021e-02,4.889744144681215901e-19,9.999137984757062725e-01,5.745348136210075563e-01,-8.184453750938153194e-01,-7.544264378855521785e-03,8.183748238549310994e-01,5.745843436672669613e-01,-1.074614781521947629e-02
1.323387232516278975e-02,-1.082717791156319760e-04,9.999124226153525141e-01,7.685321042331132446e-01,-6.397292633805247153e-01,-1.024081723469833123e-02,6.396743463562568621e-01,7.686003238691960782e-01,-8.382885056015502642e-03
1.338998689961875058e-02,-2.191127003680266069e-04,9.999103260995220177e-01,8.468885824675930207e-01,-5.316469299549978489e-01,-1.145734504396178979e-02,5.316017655509234219e-01,8.469660523651760808e-01,-6.933181383104626214e-03
1.358844061156504017e-02,-3.335774895882532881e-04,9.999076172366146986e-01,8.795296095814832960e-01,-4.756900081726107010e-01,-1.211123421394409705e-02,4.756501026502459317e-01,8.796129289925199712e-01,-6.170494146385682548e-03
1.381584206617462486e-02,-4.522838337771265438e-04,9.999044544091881814e-01,8.903777256191348632e-01,-4.550505988595770490e-01,-1.250832518112801779e-02,4.550127780945267264e-01,8.904654669985097026e-01,-5.884203754709317787e-03
1.405546459754727917e-02,-5.752759053506038226e-04,9.999010515908959285e-01,8.864330300473811652e-01,-4.626818728245048473e-01,-1.272665708767799740e-02,4.626434125284459298e-01,8.865241979874217693e-01,-5.993265119518516836e-03
1.428800632434930502e-02,-7.019247317117000571e-04,9.998976748532554248e-01,8.662827412530065274e-01,-4.993918074526955686e-01,-1.272929127276030241e-02,4.993496421170763311e-01,8.663759749385949727e-01,-6.527248022471850153e-03
1.449308756261984653e-02,-8.309076304529297487e-04,9.998946244507027625e-01,8.186467244065532833e-01,-5.741647747551361647e-01,-1.234309721280625084e-02,5.741145278002667274e-01,8.187393486469876080e-01,-7.641200545943385887e-03
1.465147558386136438e-02,-9.603084335042213386e-04,9.998922002250683061e-01,7.086478458369653843e-01,-7.054756380975577557e-01,-1.106140323251200014e-02,7.054102103413616431e-01,7.087335196380627478e-01,-9.655738583853547621e-03
1.474773431045526585e-02,-1.087858224497167091e-03,9.998906544703733967e-01,4.391489204111008737e-01,-8.983833563307455083e-01,-7.454580448929284085e-03,8.982932316534912864e-01,4.392108396116703450e-01,-1.277138728325262484e-02
