0.000000000000000000e+00,0.000000000000000000e+00,1.000032202549107074e+00,6.619896294112963264e-02,7.615518024941823683e+01,5.346886656942302807e+01,9.305122874546120215e+01,7.021041299397553503e-01,6.121367366242099761e-01,-5.340438944028330326e+01,7.012574753992689702e-01,-1.176751127172067087e-12,3.159814581075714887e+04,3.159814581075714887e+04,4.423203843451364037e+01
1.302083333333333261e-03,8.181403156441349744e-03,9.999987353888150077e-01,6.870219419169052433e-01,7.630718327662512479e+01,9.168684990111530908e+01,1.192864814821952280e+02,1.201549395012217358e+00,8.766925649704064849e-01,-9.162401184110102292e+01,1.208907310034042393e+00,2.186302045835288084e+02,2.672279182549158577e+04,2.672368616255841334e+04,2.258367042271964920e+01
2.604166666666666522e-03,1.636225871385508374e-02,9.998983361479683030e-01,1.301709699256310859e+00,7.667501197161469406e+01,1.221612425183532480e+02,1.442304636145747736e+02,1.593234084705166920e+00,1.010290678857349578e+00,-1.221016898193810363e+02,1.608819653628686286e+00,3.237394316291850487e+02,1.978373111701817834e+04,1.978637976311141392e+04,1.130303928413598236e+01
3.906250000000000000e-03,2.454201910986557322e-02,9.997310115465055658e-01,1.908194266549620099e+00,7.708460479277079003e+01,1.425514566783514567e+02,1.620584897411350482e+02,1.849285691501921347e+00,1.075083088132015696e+00,-1.424967295598271733e+02,1.873117748892823675e+00,2.783476620745723267e+02,1.133862683641196236e+04,1.134204284758190806e+04,5.056235326893879112e+00
5.208333333333333044e-03,3.272013685539870709e-02,9.994967727838246496e-01,2.505078529442314128e+00,7.732784197528260961e+01,1.513315146991369318e+02,1.699435861857969030e+02,1.957012000250946571e+00,1.098400916969166863e+00,-1.512804596049968779e+02,1.989071895040410265e+00,6.784524490056698198e+01,2.072457864919108488e+03,2.073568079210491760e+03,8.265657968909332354e-01
6.510416666666666088e-03,4.089606457132655137e-02,9.991956355380330335e-01,3.091737909817195984e+00,7.719388401853537118e+01,1.479200703303181967e+02,1.668509602501387405e+02,1.916214894625595466e+00,1.089812364238570419e+00,-1.478662768380491457e+02,1.956414097095046989e+00,-2.970994540239594812e+02,-7.258901023221874311e+03,7.264978468688871544e+03,-2.952197499551389992e+00
7.812500000000000000e-03,4.906925502510457032e-02,9.988276199648987719e-01,3.668359376019787454e+00,7.650232385806813795e+01,1.327321976973844073e+02,1.532006588147135915e+02,1.735008703051131196e+00,1.047936079021617228e+00,-1.326621377821738008e+02,1.783162170010234249e+00,-7.807024129765078442e+02,-1.589156288430173481e+04,1.591072805258589688e+04,-7.541355326115306568e+00
9.114583333333332177e-03,5.723916116739909826e-02,9.983927506965007970e-01,4.235914293257014407e+00,7.513407406969008662e+01,1.071479990250544603e+02,1.308656669313336351e+02,1.426090630007233129e+00,9.592535775592412328e-01,-1.070404825598313892e+02,1.481898796428848142e+00,-1.325361439945151233e+03,-2.311758695822104710e+04,2.315554814115626505e+04,-1.482192137748491945e+01
1.041666666666666609e-02,6.540523616870259904e-02,9.978910568395810143e-01,4.796067117669796431e+00,7.305605927660032251e+01,7.340023898567595495e+01,1.035605276163678354e+02,1.004711172659512375e+00,7.877482096539542011e-01,-7.322762374656497286e+01,1.067753630972138046e+00,-1.857796021702325334e+03,-2.834449027219414347e+04,2.840530821604936136e+04,-2.870596091236266645e+01
1.171875000000000000e-02,7.356693345593406930e-02,9.973225719735954176e-01,5.351027293510403737e+00,7.033638646534828354e+01,3.439022166273324643e+01,7.829364346493753146e+01,4.889392729846284147e-01,4.547599387370673818e-01,-3.412154928853590974e+01,5.586863858939141725e-01,-2.297404263367925068e+03,-3.114515009115103749e+04,3.122976849977704478e+04,-5.482577168936984435e+01
1.302083333333333218e-02,8.172370674902233734e-02,9.966873341484669968e-01,5.903356473442449293e+00,6.714766444481108465e+01,-6.552639107757370240e+00,6.746662819253278087e+01,-9.758551041105843760e-02,-9.727750167124241121e-02,6.946732839420636907e+00,-2.173086455822219321e-02,-2.565941710685912312e+03,-3.129375510245314945e+04,3.139877649327996187e+04,-7.406139847615600047e+01
1.432291666666666609e-02,8.987501009746994007e-02,9.959853858820387762e-01,6.455746936435113881e+00,6.375743568390639382e+01,-4.594720189655593856e+01,7.858852312590137501e+01,-7.206563658606159883e-01,-6.244551931226277608e-01,4.648828837169644146e+01,-6.392679968793771872e-01,-2.597450450664627624e+03,-2.878467272703854542e+04,2.890162855007265171e+04,-5.036813627729251408e+01
1.562500000000000000e-02,9.802029791689453875e-02,9.952167741572282011e-01,7.010789500788934703e+00,6.050613239742936855e+01,-8.044944622269512990e+01,1.006633272608926148e+02,-1.329608141109893005e+00,-9.259517473585435754e-01,8.114459872987990252e+01,-1.243076802735457953e+00,-2.347305281994796587e+03,-2.383259076808351165e+04,2.394790648064711422e+04,-2.561495122875953712e+01
1.692708333333333218e-02,1.061590250255462081e-01,9.943815504188820986e-01,7.570750110740060990e+00,5.777441721083464898e+01,-1.071292220873902465e+02,1.217150504625494989e+02,-1.854267464030773693e+00,-1.076207877332092444e+00,1.079647962626465869e+02,-1.762571140934475755e+00,-1.799306037331673451e+03,-1.685392994076737887e+04,1.694970373382004982e+04,-1.253171304395246644e+01
1.822916666666666435e-02,1.142906466807976223e-01,9.934797705703335424e-01,8.137373536412734865e+00,5.594305698420723871e+01,-1.237114054399914664e+02,1.357723737020024544e+02,-2.211380859557161571e+00,-1.146109289208844695e+00,1.246483840698432175e+02,-2.113839004958216972e+00,-9.699271151510270101e+02,-8.431162296518128642e+03,8.486769484258073135e+03,-5.108184976469950733e+00
1.953125000000000000e-02,1.224146186156048755e-01,9.925114949696606237e-01,8.711730331553205531e+00,5.534946045846908191e+01,-1.287610879390022092e+02,1.401534178687023484e+02,-2.326329595129781325e+00,-1.164814991058249927e+00,1.297330071232092337e+02,-2.221474663205906364e+00,9.088032156882333368e+01,7.368381899613833639e+02,7.424215453729912042e+02,4.252571608546751314e-01
2.083333333333333218e-02,1.305303970749362719e-01,9.914767884256456831e-01,9.294119539315431666e+00,5.624557048644801682e+01,-1.217973249501936692e+02,1.341571934872262659e+02,-2.165456299879470414e+00,-1.138175901079545360e+00,1.227115834704658397e+02,-2.051180667621835596e+00,1.302579840785166652e+03,9.894076302466024572e+03,9.979451894800620721e+03,6.323951979225600262e+00
2.213541666666666435e-02,1.386374388521673662e-01,9.903757201934382248e-01,9.884034938673032400e+00,5.876186709150614718e+01,-1.033261940244512971e+02,1.188665613015636495e+02,-1.758388545815740223e+00,-1.053707647852089924e+00,1.040691940047480557e+02,-1.632395361087420449e+00,2.560486435707135115e+03,1.829118945175599583e+04,1.846953443775641063e+04,1.508716746291705491e+01
2.343750000000000000e-02,1.467352013254386023e-01,9.892083639699187358e-01,1.048019728770118419e+01,6.288178759491189140e+01,-7.479091965833003997e+01,9.771284907559699207e+01,-1.189389209800100877e+00,-8.716865816235286335e-01,7.523702880028062623e+01,-1.049748417826133817e+00,3.745210107890633026e+03,2.524815599600122368e+04,2.552441928723665842e+04,3.113415813633921658e+01
2.473958333333333218e-02,1.548231424939743583e-01,9.879747978887669646e-01,1.108064950375633906e+01,6.842993865253708918e+01,-3.844397465417463877e+01,7.848946229399722085e+01,-5.618005132136604241e-01,-5.118579406123855424e-01,3.846778944989973326e+01,-4.073253879208416084e-01,4.734225180513427404e+03,3.021056932237260480e+04,3.057926400098092927e+04,5.810944184492676357e+01
