"Tx","Ty","Tz","Nx","Ny","Nz","Bx","By","Bz"
9.15801154560985,-98.1775458492364,463.511262550151,-0.0149506010711251,-0.978245858427557,-0.206909448786042,0.999701458554478,-0.0106247524777147,-0.0220024634720048
8.53798271031476,-59.0197826468516,450.019309029787,-0.00574372177925029,0.991478876114859,0.13014087704537,-0.999806614505887,-0.00814164399412736,0.0179010397281752
8.92798626045275,176.954264820222,428.740096813053,0.00661498421292552,-0.92439170581946,0.38138722605254,0.999792911315184,-0.00122634444012572,-0.0203133100016505
9.12506846766089,-210.854342579145,476.662723569089,0.00234516578330557,0.914533281653072,0.404503865180931,-0.999844033112296,-0.00493629197923839,0.016957077319891
8.0189771067828,-22.4186957089529,432.31662844062,-0.0167722328863021,-0.998533691815748,-0.0514699768099854,0.999687787637553,-0.0157935893234558,-0.0193620707729505
8.90891410304615,126.108362117439,430.297352466195,0.00954840280278392,-0.959646125681682,0.281048290277762,0.999757085744503,0.00357831042292576,-0.021747763061423
8.51651996819942,-97.9077149768086,406.097477157713,-0.018930435491042,-0.972061588956534,-0.233961334171734,0.999613006521317,-0.013630426346936,-0.0242497148645776
8.53941846950971,-9.43990609633472,464.846202472668,-0.00656105455688744,0.999769891225929,0.0204234463594145,-0.999809848532166,-0.00693364259863314,0.0182261180288222
8.31730943450627,-29.380179108807,432.554459521859,0.00601690464736402,0.997690973589999,0.0676499672986158,-0.999797929900866,0.00470440035281846,0.0195440012091759
8.33907635472644,-20.4184813513927,408.93885858277,0.0493123159096603,0.997590304425181,0.0488045081575371,-0.998575820065223,0.0482469736306302,0.0227719370399739
8.15700138036098,-13.7863084672997,401.078695118874,-0.00146136860413766,-0.999409721574112,-0.0343230654947591,0.999792429852781,-0.000762709764766041,-0.0203596533095617
8.2099790373322,-24.9501933685036,391.087435145483,0.0369724463143174,0.997337852635981,0.0628509817981052,-0.999096754034062,0.0355728949696785,0.0232431758173866
7.95464784692359,-37.7484127830345,408.54591724575,0.0516166697881068,0.994522736312965,0.0908858974569662,-0.998478825102727,0.0496263129855632,0.0240263372351285
7.7879295275858,-147.341169052545,362.597233592749,-0.0142720794177681,-0.926446975039771,-0.376154636005927,0.999700219535403,-0.00573623750421691,-0.0238026603589089
6.97066261544011,-135.239572995989,383.555553409222,0.00902999115115933,0.943105907815659,0.33236983302191,-0.999812372502164,0.00281902602531593,0.0191643649480448
7.00149055950329,85.6815329449524,378.123342464746,0.0241967099348966,-0.975086048900395,0.220503325299511,0.999544152291247,0.0196132692518228,-0.0229522828848931
7.2329347526144,-6.11527908572941,326.407903922914,0.00310271166574752,-0.999818441934009,-0.0188004348080045,0.999749847009393,0.00351783331801421,-0.0220877398898438
6.89943221610318,-128.906718593023,327.78314683159,-0.0111783167487512,-0.9306431860974,-0.365757167264218,0.999745710532256,-0.0032375481184403,-0.0223166429943108
6.34972268244669,-168.295789304545,338.758285910583,-0.0137126438085648,-0.895588062663378,-0.444672897099247,0.99976509781684,-0.004815379304662,-0.0211319972893432
