"time_wave","strain","rate","stress","Gp_t","Gpp_t","G_star_t","tan_delta_t","delta_t","disp_stress","eq_strain_est","Gp_t_dot","Gpp_t_dot","G_speed","delta_t_dot"
0,0,6.2833877177608,0.0661989629411294,76.1551802494182,8.50983431311798,76.6291638924639,0.111743341493608,0.111281698015435,-8.44390949146429,0.110877677182424,-1.38533961966165e-12,5158.62508366658,5158.62508366658,44.2320384345128
0.00130208333333333,0.00818140315644135,6.28317743738843,0.687021941916905,76.3071832766251,14.5924152017913,77.6899272816877,0.191232523272306,0.188951256598759,-14.5296748127571,0.198591718265109,227.194768090902,4419.67281222048,4425.50847132042,22.5836704227193
0.00260416666666667,0.0163622587138551,6.28254661034586,1.30170969925631,76.6750119716146,19.4425653658851,79.1016485849313,0.253571077016366,0.248336842433221,-19.3934556784424,0.269292844308311,343.843363954342,3344.2087153782,3361.83881097041,11.3030392841358
0.00390625,0.0245420191098656,6.28149527885571,1.90819426654962,77.0846047927707,22.6877687009002,80.3540362687724,0.294322955431795,0.286240393378615,-22.6652838047707,0.318573283403204,311.373558704309,2018.71375085803,2042.5862774834,5.05623532689376
0.00520833333333333,0.0327201368553987,6.28002351328586,2.50507852944231,77.3278419752825,24.0851583186403,80.9919131505623,0.311468129762874,0.301944525571469,-24.0981373453543,0.3443561107787,113.289828092867,550.778957123365,562.309563104891,0.826565796890814
0.00651041666666667,0.0408960645713266,6.27813141214477,3.09173790981719,77.1938840185353,23.5422100908267,80.7039737920488,0.30497506881729,0.296014804972697,-23.5884620137047,0.346470299028046,-241.670444520963,-939.750765880153,970.327834150548,-2.95219749955154
0.0078125,0.0490692550251046,6.27581910207487,3.66835937601978,76.502323858068,21.1249851154816,79.3654241582192,0.276135208058176,0.269421298187672,-21.1857715232832,0.325999032512497,-719.438064154805,-2330.74428130471,2439.25399107789,-7.54135532611554
0.00911458333333333,0.0572391611673991,6.27308673784408,4.23591429325701,75.1340740696899,17.0531334809844,77.0450416823167,0.226969370317479,0.223188124935316,-17.0904221315826,0.284704826289332,-1263.66649049204,-3508.00952904229,3728.67052111661,-14.8219213774853
0.0104166666666667,0.0654052361687026,6.26993450233546,4.79606711766979,73.0560592766003,11.6820107174021,73.9841683836997,0.159904747574358,0.158562385976536,-11.639555854667,0.22472885654902,-1801.67640471401,-4374.89405267742,4731.35665950639,-28.7059609123633
0.01171875,0.0735669334559341,6.26636260653494,5.3510272935104,70.3363864653482,5.47337370544906,70.5490260791907,0.0778171012260568,0.0776605956146261,-5.28212417643125,0.148664965098966,-2252.68973183591,-4860.4279687959,5357.08606126244,-54.8257716893703
0.0130208333333333,0.0817237067490224,6.26237128951725,5.90335647344245,67.1476644448111,-1.04288489168329,67.1557625918301,-0.0155312161682174,-0.0155299675424624,1.45523061056043,0.0600516110388806,-2537.47477292472,-4925.30072829742,5540.52032641307,-74.0613984761547
0.0143229166666667,0.08987501009747,6.25796081842988,6.45574693643511,63.7574356839064,-7.31272421463057,64.1754356465674,-0.114696021510107,-0.114197005578897,8.00891329740558,-0.0357403508639054,-2588.33786586408,-4565.15067937277,5247.86562644696,-50.3681362772913
0.015625,0.0980202979168946,6.25313148847522,7.01078950078893,60.5061323974295,-12.8039268804835,61.8460394953148,-0.211613705473389,-0.208537238379982,13.8226433380569,-0.130429989522798,-2358.32455068342,-3810.88091815617,4481.5742835217,-25.6149512287591
0.0169270833333333,0.106159025025546,6.24788362289076,7.57075011074006,57.7744172108348,-17.0501450385753,60.237784901904,-0.29511582914553,-0.286969902273744,18.3918241716075,-0.212179524448535,-1828.54486969131,-2725.97516723476,3282.455933117,-12.5317130439523
0.0182291666666667,0.114290646680798,6.24221757292752,8.13737353641273,55.9430569842075,-19.6892814544774,59.3067738874061,-0.351952190600445,-0.33841290496233,21.3045084350657,-0.266534241760316,-1012.71016914557,-1401.05003777467,1728.73453573394,-5.10818497646982
0.01953125,0.122414618615605,6.23613371782649,8.71173033155321,55.3494604584694,-20.4929633755189,59.021388673548,-0.370246849847715,-0.354597027061166,22.275649201152,-0.280040057846259,41.7536173014828,53.8786251015539,68.1635591837199,0.425257160854844
0.0208333333333333,0.130530397074936,6.22963246479326,9.29411953931543,56.2455704864484,-19.3846460867348,59.4922575067882,-0.344643070006824,-0.331894550489202,21.1717897693162,-0.245886618277718,1256.29657741566,1518.73921079546,1971.00225287388,6.32395197922585
0.0221354166666667,0.138637438852167,6.22271424897077,9.88403493867303,58.7618670915065,-16.4448743309619,61.0195945237348,-0.279856225557865,-0.272875376112855,18.0240446389392,-0.168092852935046,2527.42467891052,2873.54376997203,3826.89551797681,15.0871674629175
0.0234375,0.146735201325439,6.2153795334102,10.4801972877012,62.8817875949122,-11.9033444180403,63.9985063846505,-0.189297169710287,-0.187083517039766,13.0281135252161,-0.0604490092943975,3735.96052051303,4008.44457169981,5479.50991378076,31.1341581363398
0.0247395833333333,0.154823142493974,6.20762880903992,11.0806495037563,68.4299386525373,-6.11854852430709,68.7029339987334,-0.089413327628056,-0.0891761852652203,6.5310831756897,0.0593812452148873,4758.52650002324,4832.84222561816,6782.32544405983,58.1094418449268
0.0260416666666667,0.16290072101436,6.19946259463272,11.6829064966738,75.0761486107472,0.453155529182603,75.0775162092928,0.00603594533774117,0.00603587203754344,-0.994169527523932,0.176142869764937,5480.1238069328,5282.76961068141,7611.79424963987,68.9873845231728
