"Tx","Ty","Tz","Nx","Ny","Nz","Bx","By","Bz"
-0.356242193451165,3.33653897288975,-17.8121096725583,0.00368087787465536,0.982911133479391,0.184043893732802,0.999800059980007,6.58732962627967e-16,-0.0199960011996
-0.339060851213525,5.4253115581821,-16.953042560676,0.00609353478095843,0.952436325177189,0.304676739047872,0.999800059980007,-8.79291769056689e-16,-0.0199960011996007
-0.314138114405668,7.2981902716445,-15.7069057202833,0.00842456840263845,0.906915456214336,0.421228420131847,0.999800059980007,-1.35020400104218e-15,-0.0199960011996008
-0.282339237308192,8.94417161091436,-14.1169618654096,0.0107003033020296,0.844774689855663,0.535015165101432,0.999800059980007,-7.89148241388778e-16,-0.0199960011996006
-0.244569853104523,10.3535945015007,-12.2284926552262,0.0129194169123688,0.76325274665585,0.645970845618396,0.999800059980007,-7.5923190417976e-16,-0.0199960011996007
-0.201770624456301,11.5181930975417,-10.0885312228149,0.0150406722630705,0.658953126455246,0.752033613153516,0.999800059980007,6.65011029709627e-17,-0.0199960011996004
-0.154911702639831,12.4311419534686,-7.74558513199111,0.0169702611998929,0.528902256804898,0.848513059994655,0.999800059980007,6.26262206967825e-16,-0.0199960011996002
-0.104987025536987,13.087093321529,-5.24935127684906,0.0185582008685939,0.372341972496766,0.927910043429717,0.999800059980007,5.79873011575927e-16,-0.0199960011995999
-0.0530084856482066,13.4822063728815,-2.65042428241007,0.0196203190652279,0.192931963464773,0.981015953261417,0.999800059980007,4.47861928838324e-16,-0.0199960011995998
8.88178419700125e-16,13.6141681837635,3.7895612573872e-14,0.0199960011995994,-2.7842902503797e-15,0.999800059980007,0.999800059980007,-9.56651343251091e-18,-0.0199960011995994
0.0530084856482063,13.4822063728815,2.65042428240995,0.0196203190652281,-0.192931963464765,0.981015953261418,0.999800059980007,-5.7311145131006e-16,-0.0199960011995999
0.104987025536987,13.0870933215285,5.249351276849,0.018558200868594,-0.372341972496776,0.927910043429713,0.999800059980007,-5.79873011575969e-16,-0.0199960011996
0.154911702639832,12.431141953469,7.74558513199114,0.016970261199893,-0.528902256804887,0.848513059994662,0.999800059980007,-6.9753175594469e-16,-0.0199960011996003
0.201770624456304,11.5181930975415,10.0885312228151,0.0150406722630705,-0.658953126455256,0.752033613153507,0.999800059980007,8.16149900098207e-17,-0.0199960011996005
0.244569853104523,10.3535945015001,12.2284926552263,0.0129194169123689,-0.763252746655868,0.645970845618375,0.999800059980007,1.17335839736898e-15,-0.0199960011996009
0.282339237308193,8.94417161091486,14.1169618654096,0.0107003033020298,-0.844774689855649,0.535015165101454,0.999800059980007,5.80386699107646e-16,-0.0199960011996006
0.314138114405666,7.2981902716445,15.7069057202832,0.00842456840263853,-0.906915456214335,0.42122842013185,0.999800059980007,1.33716555038834e-15,-0.0199960011996009
0.339060851213521,5.42531155818136,16.953042560676,0.00609353478095708,-0.952436325177201,0.304676739047835,0.999800059980007,3.5480194190006e-16,-0.0199960011996003
0.356242193451165,3.33653897289016,17.8121096725581,0.00368087787465596,-0.982911133479386,0.184043893732826,0.999800059980007,-5.58884324345611e-16,-0.0199960011996001
0.364862394471396,1.04415830252946,18.2431197235699,0.00114238801349975,-0.998366700674735,0.0571194006749927,0.999800059980007,-1.00701484783073e-16,-0.0199960011996001
0.364152095238979,-1.43832954171271,18.207604761949,-0.00157438724626793,-0.99689557291713,-0.0787193623133909,0.999800059980007,-1.06947934768345e-16,-0.0199960011996001
0.353396928848459,-4.096282336344,17.669846442423,-0.00451492658650147,-0.974175656765338,-0.225746329325064,0.999800059980007,-1.91894370531582e-16,-0.0199960011996002
0.331941824366843,-6.91399660950338,16.5970912183417,-0.00768807783819704,-0.923133003062786,-0.384403891909846,0.999800059980007,9.67424090599849e-17,-0.0199960011996007
0.299194986417583,-9.87479352238581,14.9597493208788,-0.0110141632300025,-0.834625190768593,-0.550708161500111,0.999800059980007,-8.11132669725278e-17,-0.0199960011996006
0.254631528681357,-12.9611101022774,12.7315764340676,-0.0142636559146928,-0.700832967252636,-0.713182795734595,0.999800059980007,-4.51392305259424e-16,-0.0199960011996009
0.197796741366397,-16.1545953323256,9.88983706831974,-0.01705302981985,-0.522201713021179,-0.852651490992486,0.999800059980007,-3.88053674566442e-17,-0.0199960011996004
0.128308974686953,-19.4362105767088,6.41544873434767,-0.0189879665804922,-0.313500031850748,-0.949398329024608,0.999800059980007,-4.3825093358075e-17,-0.0199960011996002
0.0458621224713604,-22.786333796471,2.29310612356803,-0.019895469869249,-0.100149223577647,-0.994773493462445,0.999800059980007,-1.8069849069436e-17,-0.0199960011996002
-0.0497723078093939,-26.1848669906278,-2.4886153904695,-0.0199062644187677,0.094632620496869,-0.995313220938407,0.999800059980007,-1.90941202365579e-16,-0.0199960011995997
-0.15874355005796,-29.6113462795682,-7.9371775028978,-0.0193139316804497,0.258953817601333,-0.965696584022506,0.999800059980007,-2.30713545256583e-16,-0.0199960011995998
-0.281120368771045,-33.0450540336041,-14.0560184385523,-0.0183999940821193,0.391486889515809,-0.919999704105939,0.999800059980007,2.22129188929864e-16,-0.0199960011996006
-0.416890289267545,-36.4651324382241,-20.8445144633772,-0.0173590394685082,0.496344674168695,-0.867951973425433,0.999800059980007,-2.42542472303684e-16,-0.0199960011995998
-0.565959273335046,-39.8506978798615,-28.2979636667522,-0.0163025398361703,0.579052859780584,-0.815126991808526,0.999800059980007,-1.52883473268306e-16,-0.0199960011996
-0.728151842288498,-43.1809555315133,-36.4075921144249,-0.0152860981372415,0.644673828032653,-0.764304906862088,0.999800059980007,-1.74641879694019e-16,-0.0199960011995999
-0.903211647006999,-46.4353135163767,-45.16058235035,-0.0143333019373372,0.697270173884114,-0.716665096866863,0.999800059980007,-5.78930470919984e-17,-0.0199960011996001
-1.09080248208908,-49.5934960299869,-54.540124104454,-0.0134510109622955,0.739928936138204,-0.672550548114771,0.999800059980007,5.13868288564575e-17,-0.0199960011996002
-1.29050973885662,-52.6356548068816,-64.5254869428311,-0.0126379761738213,0.774947854460552,-0.631898808691089,0.999800059980007,-3.96964746738413e-16,-0.0199960011995998
-1.50184228955558,-55.5424783268162,-75.0921144777791,-0.0118893909379286,0.804030223434347,-0.594469546896424,0.999800059980007,7.28894916914682e-17,-0.0199960011996002
-1.72423479276142,-58.2952981677268,-86.2117396380709,-0.0111991922385713,0.828444211218842,-0.55995961192857,0.999800059980007,-9.82834886052646e-17,-0.0199960011996001
-1.95705040771043,-60.8761919280586,-97.8525203855216,-0.0105611739868478,0.849142197545765,-0.528058699342383,0.999800059980007,9.61140513166458e-17,-0.0199960011996002
-2.19958390305819,-63.2680821597035,-109.97919515291,-0.0099694895065437,0.866847049211253,-0.498474475327195,0.999800059980007,-1.74242489651894e-16,-0.0199960011996
-2.45106514342476,-65.4548307742755,-122.553257171238,-0.00941884676328898,0.882113711178923,-0.470942338164448,0.999800059980007,3.04963130213941e-17,-0.0199960011996001
-2.7106629350345,-67.4213284100671,-135.533146751725,-0.00890455352408579,0.895373120697876,-0.445227676204303,0.999800059980007,-2.22923330197204e-16,-0.0199960011996
-2.97748920980839,-69.1535782742086,-148.87446049042,-0.00842249298818654,0.90696366590495,-0.421124649409316,0.999800059980007,1.84033752812414e-16,-0.0199960011996002
-3.25060352542741,-70.63877400445,-162.530176271371,-0.0079690706406488,0.91715390023922,-0.39845353203242,0.999800059980007,3.76551309915647e-16,-0.0199960011996003
-3.52901785716914,-71.865371127563,-176.450892858457,-0.00754115249902753,0.926159099984996,-0.377057624951371,0.999800059980007,1.04395706626116e-16,-0.0199960011996002
-3.81170165573374,-72.8231517257302,-190.585082786687,-0.00713600431918874,0.934153458128618,-0.356800215959437,0.999800059980007,8.06854846964265e-18,-0.0199960011996001
-4.09758714382884,-73.5032819592748,-204.879357191442,-0.00675123590733614,0.941279158975947,-0.3375617953668,0.999800059980007,1.2766002084795e-16,-0.0199960011996002
-4.38557482298421,-73.8983621327626,-219.27874114921,-0.00638475196505774,0.947653201758996,-0.319237598252882,0.999800059980007,9.81798238206373e-17,-0.0199960011996002
-4.67453916092288,-74.0024690317565,-233.726958046144,-0.00603470957685725,0.953372583562062,-0.301735478842847,0.999800059980007,2.8911818492494e-16,-0.0199960011996002
-4.96333442883131,-73.8111902995144,-248.166721441566,-0.00569948185719017,0.958518274372209,-0.284974092859478,0.999800059980007,5.80608998866484e-16,-0.0199960011996003
-5.25080065705403,-73.3216506659431,-262.540032852701,-0.00537762705043503,0.963158294047961,-0.268881352521755,0.999800059980007,-8.15432349445041e-17,-0.0199960011996001
-5.53576967709051,-72.5325298852706,-276.788483854525,-0.00506786233560016,0.967350115077194,-0.253393116780009,0.999800059980007,-3.30562780966038e-17,-0.0199960011996001
-5.81707121729946,-71.4440722838223,-290.853560864973,-0.0047690416302283,0.971142554450581,-0.238452081511422,0.999800059980007,-1.25448478689818e-16,-0.0199960011996001
-6.09353901941854,-70.0580878647116,-304.676950970927,-0.00448013676465771,0.97457727492461,-0.224006838232881,0.999800059980007,9.94754544951065e-17,-0.0199960011996002
-6.36401694288922,-68.3779449620048,-318.200847144461,-0.00420022148317755,0.977689985051561,-0.210011074158887,0.999800059980007,-1.89859138226476e-16,-0.0199960011996001
-6.62736502403709,-66.4085544826723,-331.368251201854,-0.00392845781081086,0.980511404977486,-0.19642289054055,0.999800059980007,-1.27187418776939e-16,-0.0199960011996001
-6.8824654573963,-64.1563458202358,-344.123272869815,-0.00366408439826977,0.983068048657573,-0.183204219913502,0.999800059980007,-2.61551945294531e-16,-0.0199960011996001
-7.12822846688314,-61.6292345690752,-356.411423344157,-0.0034064065215754,0.985382861084473,-0.170320326078796,0.999800059980007,-5.20155920207791e-16,-0.0199960011996001
-7.36359803511443,-58.8365822128756,-368.179901755722,-0.00315478746697555,0.987475740163562,-0.157739373348774,0.999800059980007,8.09490569397083e-17,-0.0199960011996002
-7.58755745992952,-55.7891480040754,-379.377872996476,-0.00290864107705832,0.989363966151592,-0.145432053852915,0.999800059980007,3.13247966114691e-17,-0.0199960011996001
-7.79913470810439,-52.4990332934798,-389.95673540522,-0.00266742527149921,0.991062556499256,-0.133371263574957,0.999800059980007,6.0766542165916e-17,-0.0199960011996001
-7.99740753733967,-48.9796186102087,-399.870376866984,-0.00243063638680785,0.992584560072625,-0.121531819340407,0.999800059980007,-2.80684803918412e-16,-0.0199960011996001
-8.18150835885371,-45.2454938312873,-409.075417942686,-0.00219780420491418,0.993941301762248,-0.109890210245706,0.999800059980007,6.48095768095523e-17,-0.0199960011996001
-8.35062881431129,-41.312381817716,-417.531440715564,-0.00196848756130005,0.995142586195183,-0.0984243780650047,0.999800059980007,-4.22276941318616e-17,-0.0199960011996001
-8.50402404236028,-37.1970559291955,-425.201202118014,-0.00174227044052857,0.996196867478444,-0.087113522026426,0.999800059980007,5.17170411753625e-17,-0.0199960011996001
-8.64101661172415,-32.9172518628629,-432.050830586207,-0.00151875848101571,0.997111390499343,-0.0759379240507819,0.999800059980007,7.111396701421e-17,-0.0199960011996001
-8.7610000995988,-28.4915742921835,-438.05000497994,-0.00129757582237685,0.997892308197605,-0.0648787911188424,0.999800059980007,-3.33416454693467e-18,-0.0199960011996001
-8.86344229601809,-23.9393988102128,-443.172114800904,-0.00107836223800893,0.998544778336943,-0.0539181119004467,0.999800059980007,-6.58141363036472e-18,-0.0199960011996001
-8.94788801687233,-19.280769706986,-447.394400843616,-0.000860770503172255,0.999073042588135,-0.0430385251586096,0.999800059980007,6.18570799268044e-17,-0.0199960011996001
-9.01396151037889,-14.5362941333204,-450.698075518945,-0.000644463954959131,0.999480490151312,-0.0322231977479554,0.999800059980007,2.26005926262613e-17,-0.0199960011996001
-9.06136844400011,-9.72703322283957,-453.068422200005,-0.000429114205421379,0.999769707661601,-0.0214557102710678,0.999800059980007,2.40715700690231e-17,-0.0199960011996001
-9.08989746107093,-4.87439076061292,-454.494873053547,-0.000214398972961113,0.999942516714868,-0.0107199486480566,0.999800059980007,-1.83892892439709e-17,-0.0199960011996001
-9.09942129872409,2.62900812231237e-13,-454.971064936205,6.48304865883888e-17,1,5.76544120135527e-16,0.999800059980007,-5.32889474617517e-17,-0.0199960011996001
-9.08989746107093,4.87439076061303,-454.494873053547,0.000214398972961146,0.999942516714868,0.0107199486480568,0.999800059980007,-9.59441177946302e-18,-0.0199960011996001
-9.06136844400011,9.72703322283905,-453.068422200005,0.000429114205421357,0.999769707661601,0.0214557102710666,0.999800059980007,-2.40715700690231e-17,-0.0199960011996001
-9.0139615103789,14.5362941333205,-450.698075518945,0.000644463954959148,0.999480490151312,0.0322231977479557,0.999800059980007,-3.39008889393914e-17,-0.0199960011996001
-8.94788801687233,19.280769706986,-447.394400843617,0.000860770503172222,0.999073042588135,0.0430385251586096,0.999800059980007,-2.93007220705935e-17,-0.0199960011996001
-8.86344229601809,23.9393988102133,-443.172114800904,0.00107836223800888,0.998544778336943,0.0539181119004479,0.999800059980007,8.2267670379556e-17,-0.0199960011996001
-8.7610000995988,28.4915742921832,-438.05000497994,0.001297575822377,0.997892308197605,0.0648787911188418,0.999800059980007,-1.60039898252863e-16,-0.0199960011996001
-8.64101661172415,32.9172518628621,-432.050830586207,0.00151875848101549,0.997111390499343,0.0759379240507801,0.999800059980007,1.15136898975392e-16,-0.0199960011996001
-8.50402404236029,37.1970559291964,-425.201202118014,0.00174227044052856,0.996196867478443,0.087113522026428,0.999800059980007,-3.44780274502412e-18,-0.0199960011996001
-8.35062881431129,41.3123818177161,-417.531440715564,0.00196848756130002,0.995142586195183,0.0984243780650048,0.999800059980007,7.74174392417467e-17,-0.0199960011996001
-8.18150835885371,45.2454938312873,-409.075417942686,0.00219780420491414,0.993941301762248,0.109890210245706,0.999800059980007,-2.16031922698502e-17,-0.0199960011996001
-7.99740753733967,48.9796186102087,-399.870376866984,0.00243063638680815,0.992584560072625,0.121531819340406,0.999800059980007,-2.21593266251383e-17,-0.0199960011996001
-7.7991347081044,52.4990332934791,-389.95673540522,0.00266742527149908,0.991062556499256,0.133371263574955,0.999800059980007,3.03832710829571e-17,-0.0199960011996001
-7.58755745992952,55.7891480040762,-379.377872996476,0.00290864107705826,0.989363966151592,0.145432053852917,0.999800059980007,7.0480792375807e-17,-0.0199960011996001
-7.36359803511443,58.8365822128761,-368.179901755721,0.00315478746697525,0.987475740163562,0.157739373348775,0.999800059980007,2.42847170819117e-16,-0.0199960011996001
-7.12822846688314,61.6292345690746,-356.411423344157,0.00340640652157616,0.985382861084473,0.170320326078794,0.999800059980007,-2.76857183336395e-16,-0.0199960011996002
-6.8824654573963,64.156345820235,-344.123272869815,0.00366408439826984,0.983068048657573,0.1832042199135,0.999800059980007,1.48212769000249e-16,-0.0199960011996001
-6.62736502403709,66.4085544826722,-331.368251201854,0.00392845781081124,0.980511404977486,0.196422890540549,0.999800059980007,-2.45290021926954e-16,-0.0199960011996002
-6.36401694288922,68.3779449620057,-318.200847144461,0.00420022148317764,0.977689985051561,0.21001107415889,0.999800059980007,1.51887310581178e-16,-0.0199960011996001
-6.09353901941854,70.0580878647113,-304.676950970927,0.00448013676465733,0.97457727492461,0.22400683823288,0.999800059980007,2.48688636237763e-16,-0.0199960011996001
-5.81707121729947,71.4440722838219,-290.853560864973,0.00476904163022858,0.971142554450581,0.23845208151142,0.999800059980007,-1.77718678143913e-16,-0.0199960011996002
-5.53576967709051,72.5325298852708,-276.788483854526,0.0050678623356005,0.967350115077194,0.25339311678001,0.999800059980007,-2.9750650286944e-16,-0.0199960011996002
-5.25080065705403,73.3216506659445,-262.540032852702,0.00537762705043537,0.963158294047959,0.26888135252176,0.999800059980007,-1.63086469889005e-16,-0.0199960011996002
-4.96333442883131,73.8111902995143,-248.166721441566,0.00569948185718948,0.958518274372209,0.284974092859478,0.999800059980007,6.17669147730302e-17,-0.0199960011996001
-4.67453916092288,74.002469031754,-233.726958046144,0.00603470957685687,0.953372583562065,0.301735478842838,0.999800059980007,-1.05133885427252e-16,-0.0199960011996002
-4.38557482298422,73.8983621327638,-219.278741149211,0.00638475196505792,0.947653201758995,0.319237598252886,0.999800059980007,-2.03372492199878e-16,-0.0199960011996002
-4.09758714382884,73.5032819592749,-204.879357191442,0.00675123590733621,0.941279158975947,0.337561795366801,0.999800059980007,-1.80225911785347e-16,-0.0199960011996002
-3.81170165573375,72.8231517257309,-190.585082786687,0.0071360043191882,0.934153458128617,0.35680021595944,0.999800059980007,5.728669413446e-16,-0.0199960011996
-3.52901785716913,71.8653711275659,-176.450892858457,0.00754115249902762,0.92615909998499,0.377057624951386,0.999800059980007,8.6996422188409e-17,-0.0199960011996001
-3.25060352542741,70.6387740044449,-162.53017627137,0.00796907064064793,0.917153900239231,0.398453532032395,0.999800059980007,-1.8827565495788e-17,-0.0199960011996001
-2.97748920980841,69.1535782742053,-148.87446049042,0.00842249298818577,0.906963665904958,0.421124649409298,0.999800059980007,1.73809655433997e-16,-0.0199960011996001
-2.71066293503451,67.4213284100726,-135.533146751725,0.00890455352408687,0.895373120697862,0.445227676204332,0.999800059980007,-2.00630997177411e-16,-0.0199960011996003
-2.45106514342475,65.4548307742755,-122.553257171238,0.00941884676328908,0.882113711178922,0.470942338164449,0.999800059980007,-9.14889390641736e-17,-0.0199960011996002
-2.1995839030582,63.2680821597021,-109.97919515291,0.00996948950654347,0.866847049211258,0.498474475327186,0.999800059980007,2.27855563390982e-16,-0.0199960011996
-1.95705040771043,60.8761919280597,-97.8525203855217,0.0105611739868479,0.849142197545761,0.52805869934239,0.999800059980007,-1.10900828442272e-16,-0.0199960011996002
-1.72423479276142,58.2952981677265,-86.2117396380712,0.0111991922385722,0.828444211218844,0.559959611928566,0.999800059980007,-7.12555292388242e-16,-0.0199960011996006
-1.50184228955559,55.5424783268168,-75.0921144777793,0.0118893909379287,0.804030223434344,0.594469546896427,0.999800059980007,-1.54890169844411e-16,-0.0199960011996002
-1.29050973885662,52.6356548068813,-64.5254869428312,0.0126379761738217,0.774947854460554,0.631898808691086,0.999800059980007,4.58036246236473e-17,-0.0199960011996001
-1.09080248208908,49.5934960299863,-54.540124104454,0.0134510109622955,0.739928936138208,0.672550548114766,0.999800059980007,-1.02773657712884e-16,-0.0199960011996003
-0.903211647006997,46.4353135163789,-45.1605823503498,0.0143333019373376,0.697270173884096,0.71666509686688,0.999800059980007,6.43256078800126e-18,-0.0199960011996002
-0.728151842288492,43.1809555315122,-36.4075921144246,0.0152860981372415,0.644673828032659,0.764304906862082,0.999800059980007,8.36825673533951e-17,-0.0199960011996
-0.565959273335054,39.8506978798588,-28.2979636667527,0.0163025398361701,0.579052859780616,0.815126991808503,0.999800059980007,-8.26397152801704e-18,-0.0199960011996002
-0.416890289267551,36.4651324382256,-20.8445144633779,0.0173590394685087,0.496344674168692,0.867951973425434,0.999800059980007,-1.34222533216602e-16,-0.0199960011996001
