"time_wave","strain","rate","stress","Gp_t","Gpp_t","G_star_t","tan_delta_t","delta_t","disp_stress","eq_strain_est","Gp_t_dot","Gpp_t_dot","G_speed","delta_t_dot"
0.1015625,0.736930914269886,4.09416814077915,36.8465457134943,49.9999999999996,-1.91528325449109e-14,49.9999999999996,-3.83056650898221e-16,-3.83056650898221e-16,2.8421709430404e-13,0.736930914269881,-2.70782235973472e-12,-1.50952961463255e-13,2.71202668284326e-12,-0.331747236994129
0.10546875,0.752363053936157,3.80753386952436,37.6181526968078,49.9999999999997,-1.21052430269949e-14,49.9999999999997,-2.42104860539899e-16,-2.42104860539899e-16,2.48689957516035e-13,0.752363053936152,-1.78085926443348e-11,-9.321354604969e-13,1.78329708262132e-11,-0.346410198842892
0.109375,0.766681473815899,3.52412505006188,38.3340736907949,50.0000000000001,2.61041459199872e-15,50.0000000000001,5.22082918399743e-17,5.22082918399743e-17,-4.2632564145606e-14,0.7666814738159,5.05417030661119e-12,2.48189872053185e-13,5.0602604380427e-12,-0.359546101291064
0.11328125,0.779900877741233,3.24501336574525,38.9950438870616,49.9999999999995,-2.21268134930767e-14,49.9999999999995,-4.42536269861539e-16,-4.42536269861539e-16,3.62376795237651e-13,0.779900877741226,-1.11404324362538e-11,-5.12652285694986e-13,1.11522216276742e-11,-0.3711098556129
0.1171875,0.792040084569115,2.97123312130296,39.6020042284558,49.9999999999998,-1.17600632925299e-14,49.9999999999998,-2.352012658506e-16,-2.352012658506e-16,1.91846538655227e-13,0.792040084569111,3.17543103367893e-12,1.36721943755094e-13,3.17837303341748e-12,-0.381041472469509
0.12109375,0.80312187171304,2.7037759259177,40.156093585652,50,-7.24645708818318e-15,50,-1.44929141763664e-16,-1.44929141763664e-16,3.5527136788005e-14,0.803121871713039,2.92471477107146e-12,1.17587655308007e-13,2.92707761236432e-12,-0.389260531871483
0.125,0.81317279836453,2.44358561598985,40.6586399182265,49.9999999999997,-1.43361334868693e-14,49.9999999999997,-2.86722669737388e-16,-2.86722669737388e-16,2.20268248085631e-13,0.813172798364525,4.38823440386221e-13,1.64324745190714e-14,4.39131003290839e-13,-0.395659353949486
0.12890625,0.822223009394533,2.19155344492329,41.1111504697267,50.0000000000013,4.69208208715311e-14,50.0000000000013,9.38416417430599e-16,9.38416417430599e-16,-1.03739239420975e-12,0.822223009394554,3.6741887577836e-11,1.27737180779694e-12,3.67640854845826e-11,-0.40009425254458
0.1328125,0.830306021028824,1.94851356581596,41.5153010514412,50.0000000000001,6.65538038342457e-15,50.0000000000001,1.33107607668491e-16,1.33107607668491e-16,-1.20792265079217e-13,0.830306021028827,-1.79907489755527e-12,-5.78367363373012e-14,1.80000432640692e-12,-0.402373983770741
0.13671875,0.837458489489549,1.71523883134629,41.8729244744774,49.9999999999995,-1.84318393758211e-14,49.9999999999995,-3.68636787516426e-16,-3.68636787516426e-16,4.05009359383257e-13,0.837458489489541,1.62088964509959e-11,4.79420194964301e-13,1.62159849495012e-11,-0.402244083546646
0.140625,0.843719963886637,1.49243693342457,42.1859981943318,49.9999999999995,-1.3669512774808e-14,49.9999999999995,-2.73390255496162e-16,-2.73390255496162e-16,4.40536496171262e-13,0.843719963886628,-1.39182099628018e-11,-3.76341800847544e-13,1.39232970850909e-11,-0.399365127913278
0.14453125,0.849132624727355,1.28074690332989,42.4566312363677,50.0000000000005,8.14449501025807e-15,50.0000000000005,1.6288990020516e-16,1.6288990020516e-16,-4.12114786740858e-13,0.849132624727363,2.30948958123926e-11,5.66235721263903e-13,2.31018361927641e-11,-0.39328188615088
0.1484375,0.853741009489478,1.08073599109856,42.6870504744739,50.0000000000005,1.17071184054579e-14,50.0000000000005,2.34142368109156e-16,2.34142368109156e-16,-4.68958205601666e-13,0.853741009489487,1.20916310317888e-11,2.65953848746738e-13,1.20945554882592e-11,-0.383378583123817
0.15234375,0.857591726772818,0.892896940866248,42.8795863386409,50.0000000000003,2.89523122718983e-15,50.0000000000003,5.79046245437961e-17,5.79046245437961e-17,-2.91322521661641e-13,0.857591726772824,7.61784812251953e-12,1.48174495407754e-13,7.61928905468638e-12,-0.368812522409716
0.15625,0.860733160604964,0.717645676721479,43.0366580302482,50.000000000001,1.91052755006979e-14,50.000000000001,3.8210551001395e-16,3.8210551001395e-16,-8.81072992342524e-13,0.860733160604982,2.22512169385839e-11,3.75217834055705e-13,2.22543803254757e-11,-0.348413164925975
0.16015625,0.86321516652959,0.555319411394362,43.1607583264795,49.9999999999981,-2.31437476398103e-14,49.9999999999981,-4.62874952796223e-16,-4.62874952796223e-16,1.65556457432103e-12,0.863215166529556,-7.82289843992346e-11,-1.11100737301526e-12,7.82368732601105e-11,-0.320524499870877
0.1640625,0.865088761149385,0.406175187811703,43.2544380574692,50.0000000000001,-1.05986348715265e-15,50.0000000000001,-2.11972697430529e-17,-2.11972697430529e-17,-1.06581410364015e-13,0.865088761149387,-1.39927675420042e-11,-1.59973336669552e-13,1.39936819655519e-11,-0.282751324144877
0.16796875,0.866405806830275,0.270388861200866,43.3202903415137,49.9999999999994,-1.50808753675803e-14,49.9999999999994,-3.0161750735161e-16,-3.0161750735161e-16,5.47117906535277e-13,0.866405806830264,-1.45058291240307e-11,-1.23403763496061e-13,1.45063540238208e-11,-0.231536710404333
0.171875,0.867218693298921,0.148054527031035,43.360934664946,50.0000000000006,8.64384098175807e-15,50.0000000000006,1.72876819635159e-16,1.72876819635159e-16,-4.90274487674469e-13,0.867218693298931,5.69368473637014e-12,3.05232906139729e-14,5.69376655197982e-12,-0.161430439505907
0.17578125,0.86758001788147,0.0391843976633035,43.3790008940735,50.0000000000005,1.08339814546781e-14,50.0000000000005,2.1667962909356e-16,2.1667962909356e-16,-4.33431068813661e-13,0.867580017881479,2.13388525042523e-12,4.05609826286706e-15,2.13388910534626e-12,-0.0637643323327571
0.1796875,0.867542266137954,-0.0562908718548994,43.3771133068977,49.9999999999998,-1.14550115564308e-16,49.9999999999998,-2.29100231128616e-18,-2.29100231128616e-18,1.27897692436818e-13,0.867542266137951,-2.04277943328524e-11,4.11150830090129e-14,2.0427835709036e-11,0.0758742823675956
0.18359375,0.867157494643697,-0.138521410852834,43.3578747321849,50.0000000000004,8.56221349841617e-15,50.0000000000004,1.71244269968322e-16,1.71244269968322e-16,-3.19744231092045e-13,0.867157494643704,1.43901738545378e-11,-9.49973476339836e-14,1.43904874156466e-11,0.282761736518925
0.1875,0.866477017656523,-0.207736917384609,43.3238508828262,49.9999999999986,1.53244935443228e-14,49.9999999999986,3.06489870886464e-16,3.06489870886464e-16,1.20792265079217e-12,0.866477017656499,-5.30461947520939e-11,6.49497201756298e-13,5.30501708224598e-11,0.604162002641594
0.19140625,0.865551099386548,-0.264245006692386,43.2775549693274,49.9999999999985,-9.60925750194093e-15,49.9999999999985,-1.92185150038825e-16,-1.92185150038825e-16,1.32160948851379e-12,0.865551099386521,8.69121537862611e-12,-1.7074598089938e-13,8.69289243851898e-12,1.13547108740559
0.1953125,0.864428653554038,-0.308429132980373,43.2214326777019,49.9999999999986,-3.79755050231396e-15,49.9999999999986,-7.59510100462813e-17,-7.59510100462813e-17,1.19371179607697e-12,0.864428653554014,4.40994192463178e-12,-1.33616212961969e-13,4.41196566974306e-12,2.08657019942029
0.19921875,0.86315695188036,-0.340746096007213,43.157847594018,49.9999999999988,7.35389342615815e-15,49.9999999999988,1.47077868523166e-16,1.47077868523166e-16,1.03028696685215e-12,0.863156951880339,-1.7613610321482e-11,8.45631589660152e-13,1.7633898075651e-11,3.95405148881803
0.203125,0.861781343107662,-0.361723146261615,43.0890671553831,50.0000000000001,1.65662621175101e-14,50.0000000000001,3.31325242350202e-16,3.31325242350202e-16,-8.5265128291212e-14,0.861781343107664,-5.32117801468091e-12,4.59071864153425e-13,5.34094396529123e-12,7.81644563755431
0.20703125,0.86034498408488,-0.371954704659333,43.017249204244,50.0000000000003,1.19717720891893e-14,50.0000000000003,2.39435441783785e-16,2.39435441783785e-16,-2.62900812231237e-13,0.860344984084885,-7.97588578892033e-13,2.01931159528543e-13,8.22753750746574e-13,13.6600518471633
0.2109375,0.8588885843913,-0.372098714793195,42.944429219565,49.9999999999993,-1.92918218475142e-14,49.9999999999993,-3.85836436950289e-16,-3.85836436950289e-16,5.75539615965681e-13,0.858888584391289,1.0369167580967e-12,3.62331966628394e-13,1.09839920669243e-12,13.0008624327287
0.21484375,0.857450165894538,-0.362872647761202,42.8725082947269,50.0000000000004,3.29432348024236e-14,50.0000000000004,6.58864696048468e-16,6.58864696048468e-16,-3.05533376376843e-13,0.857450165894544,9.95414274577685e-12,1.06280360412224e-12,1.00107197195924e-11,7.17227869901443
0.21875,0.856064838557849,-0.34504918148004,42.8032419278924,49.9999999999987,-4.39733804914079e-14,49.9999999999987,-8.79467609828181e-16,-8.79467609828181e-16,1.12265752250096e-12,0.856064838557826,-8.61444059020379e-13,-5.38369000179879e-14,8.63124717885575e-13,3.66671755137463
0.22265625,0.854764593722634,-0.319451578160773,42.7382296861317,49.9999999999983,-6.75237007421832e-14,49.9999999999983,-1.35047401484371e-15,-1.35047401484371e-15,1.47082346302341e-12,0.854764593722605,9.18668668163118e-12,3.9542521150973e-13,9.19519294437899e-12,1.97850989427084
0.2265625,0.853578115996264,-0.286948785257876,42.6789057998132,49.9999999999987,-3.94653027628613e-14,49.9999999999987,-7.89306055257246e-16,-7.89306055257246e-16,1.09423581307055e-12,0.853578115996243,9.1586473605743e-12,2.89109559056737e-13,9.16320936203536e-12,1.11458143837235
0.23046875,0.852530614773499,-0.248450286702533,42.626530738675,49.9999999999987,-3.79691867689487e-14,49.9999999999987,-7.59383735378994e-16,-7.59383735378994e-16,1.10844666778576e-12,0.852530614773477,-7.39341584704385e-12,-1.74645300952252e-13,7.39547827178634e-12,0.634134462710286
0.234375,0.851643676312365,-0.204900732589475,42.5821838156183,49.9999999999994,3.32572009309e-15,49.9999999999994,6.65144018618008e-17,6.65144018618008e-17,5.25801624462474e-13,0.851643676312355,-3.0953537816763e-11,-5.42230417699195e-13,3.09582867290755e-11,0.350051910144233
0.23828125,0.850935137172911,-0.157274376682906,42.5467568586455,49.9999999999997,3.13193723443238e-14,49.9999999999997,6.26387446886479e-16,6.26387446886479e-16,2.1316282072803e-13,0.850935137172907,-3.24737904664528e-11,-4.04674823210723e-13,3.24763118129449e-11,0.176984531714697
0.2421875,0.850418979710455,-0.106569352153939,42.5209489855228,50.0000000000007,2.89994487291554e-14,50.0000000000007,5.79988974583101e-16,5.79988974583101e-16,-5.54223333892878e-13,0.850418979710467,-2.88691356616014e-11,-2.31593418681391e-13,2.8870064588766e-11,0.0731869809744816
0.24609375,0.850105250194401,-0.0538018168368119,42.50526250972,50.0000000000008,2.23975746134325e-14,50.0000000000008,4.47951492268644e-16,4.47951492268644e-16,-6.53699316899292e-13,0.850105250194414,-3.70057077112987e-11,-1.45496699268879e-13,3.70059937375497e-11,0.0175485493637997
0.25,0.85,-5.81968335955892e-15,42.5,50.000000000002,-4.78421327195289e-16,50.000000000002,-9.5684265439054e-18,-9.5684265439054e-18,-1.66977542903624e-12,0.850000000000033,9.5867442726953e-12,-6.25432216148657e-28,9.5867442726953e-12,6.66621670118248e-30
0.25390625,0.850105250194401,0.0538018168368049,42.50526250972,50.0000000000005,-2.86613031070195e-14,50.0000000000005,-5.73226062140385e-16,-5.73226062140385e-16,-4.19220214098459e-13,0.850105250194409,1.0931468137478e-11,-4.29796545055765e-14,1.0931552629494e-11,0.017548549363801
0.2578125,0.850418979710455,0.106569352153922,42.5209489855228,50.0000000000002,-2.89994487291573e-14,50.0000000000002,-5.79988974583143e-16,-5.79988974583143e-16,-1.91846538655227e-13,0.850418979710459,3.13908372705994e-11,-2.51822964289134e-13,3.13918473389922e-11,0.0731869809744812
0.26171875,0.850935137172911,0.157274376682938,42.5467568586455,49.9999999999997,-3.48835624174014e-14,49.9999999999997,-6.97671248348033e-16,-6.97671248348033e-16,2.55795384873636e-13,0.850935137172906,1.95337267526581e-11,-2.4342115000232e-13,1.95352434001673e-11,0.176984531714709
0.265625,0.851643676312366,0.204900732589472,42.5821838156183,49.9999999999991,4.08156556879239e-15,49.9999999999991,8.16313113758493e-17,8.16313113758493e-17,8.02913291408913e-13,0.85164367631235,2.21530221629785e-11,-3.8806686756906e-13,2.21564208943394e-11,0.350051910144284
0.26953125,0.852530614773499,0.248450286702498,42.626530738675,49.9999999999982,5.86796522792967e-14,49.9999999999982,1.17359304558598e-15,1.17359304558598e-15,1.56319401867222e-12,0.852530614773468,5.91473267763725e-12,-1.3971624076186e-13,5.91638261743124e-12,0.634134462710308
0.2734375,0.853578115996264,0.286948785257887,42.6789057998132,49.9999999999988,2.9025138242102e-14,49.9999999999988,5.80502764842054e-16,5.80502764842054e-16,1.03739239420975e-12,0.853578115996244,-8.48022903756788e-12,2.67694036163602e-13,8.48445311299479e-12,1.11458143837235
0.27734375,0.854764593722634,0.319451578160769,42.7382296861317,49.9999999999981,6.68716478380202e-14,49.9999999999981,1.33743295676046e-15,1.33743295676046e-15,1.66267000167863e-12,0.854764593722601,8.65668552692162e-12,-3.7261221853801e-13,8.66470104374167e-12,1.97850989427077
0.28125,0.856064838557849,0.34504918148002,42.8032419278924,49.9999999999996,1.77436447596909e-14,49.9999999999996,3.5487289519382e-16,3.5487289519382e-16,3.76587649952853e-13,0.856064838557841,1.23063437002894e-12,-7.69098571685528e-14,1.23303531126493e-12,3.66671755137443
0.28515625,0.857450165894538,0.362872647761199,42.8725082947269,50,-2.79498045017515e-14,50,-5.58996090035029e-16,-5.58996090035029e-16,-2.1316282072803e-14,0.857450165894538,-1.34795683015749e-11,1.43921321391557e-12,1.35561829536168e-11,7.17227869901481
0.2890625,0.8588885843913,0.372098714793182,42.944429219565,50.0000000000002,-5.03608115332017e-15,50.0000000000002,-1.00721623066403e-16,-1.00721623066403e-16,-1.4210854715202e-13,0.858888584391303,-2.5922918952432e-12,9.05829916571046e-13,2.74599801673247e-12,13.0008624327283
0.29296875,0.86034498408488,0.371954704659322,43.017249204244,50,-5.34846611083839e-15,50,-1.06969322216768e-16,-1.06969322216768e-16,7.105427357601e-15,0.86034498408488,-8.88741559337159e-13,-2.25009006331893e-13,9.1678275083223e-13,13.6600518471625
0.296875,0.861781343107662,0.361723146261606,43.0890671553831,49.9999999999999,-9.59663727842838e-15,49.9999999999999,-1.91932745568568e-16,-1.91932745568568e-16,7.8159700933611e-14,0.86178134310766,1.95471845437266e-12,1.68638643974734e-13,1.96197941582135e-12,7.81644563755459
0.30078125,0.86315695188036,0.340746096007217,43.157847594018,49.9999999999987,4.83808778036665e-15,49.9999999999987,9.67617556073356e-17,9.67617556073356e-17,1.12976294985856e-12,0.863156951880337,4.92584017465049e-12,2.36490190328633e-13,4.93151386861301e-12,3.9540514888178
0.3046875,0.864428653554038,0.308429132980381,43.2214326777019,49.9999999999989,-4.05647440019898e-15,49.9999999999989,-8.11294880039813e-17,-8.11294880039813e-17,9.66338120633736e-13,0.864428653554018,6.78452603789513e-13,2.05563404556871e-14,6.78763949191249e-13,2.08657019942031
0.30859375,0.865551099386548,0.264245006692388,43.2775549693274,49.999999999998,-2.25741287347208e-14,49.999999999998,-4.51482574694434e-16,-4.51482574694434e-16,1.70530256582424e-12,0.865551099386514,4.83231575051659e-11,9.49347653800761e-13,4.83324819581702e-11,1.13547108740575
0.3125,0.866477017656523,0.207736917384567,43.3238508828262,49.9999999999993,-1.94065638770914e-15,49.9999999999993,-3.88131277541834e-17,-3.88131277541834e-17,6.11066752753686e-13,0.866477017656511,1.50130739864434e-11,1.83819962761249e-13,1.50141992893772e-11,0.60416200264162
0.31640625,0.867157494643697,0.138521410852836,43.3578747321849,49.9999999999998,-2.19169287502099e-15,49.9999999999998,-4.383385750042e-17,-4.383385750042e-17,1.70530256582424e-13,0.867157494643694,5.20495650057699e-12,3.43607427612216e-14,5.20506991629716e-12,0.282761736518927
0.3203125,0.867542266137954,0.0562908718549105,43.3771133068977,49.9999999999998,-9.03673133896256e-16,49.9999999999998,-1.80734626779252e-17,-1.80734626779252e-17,2.06057393370429e-13,0.86754226613795,1.17119354175027e-11,2.35726475918368e-14,1.1711959139848e-11,0.0758742823675955
0.32421875,0.86758001788147,-0.039184397663264,43.3790008940735,50.000000000001,-9.54896933939979e-15,50.000000000001,-1.90979386787992e-16,-1.90979386787992e-16,-8.88178419700125e-13,0.867580017881488,-3.31937705621728e-11,6.30948618668257e-14,3.31938305276111e-11,-0.063764332332758
0.328125,0.867218693298921,-0.14805452703104,43.360934664946,50.0000000000009,-1.15379841676145e-14,50.0000000000009,-2.30759683352286e-16,-2.30759683352286e-16,-7.53175299905706e-13,0.867218693298936,-7.52379768734618e-12,4.03343483113196e-14,7.52390580083041e-12,-0.161430439505902
0.33203125,0.866405806830275,-0.2703888612009,43.3202903415137,49.9999999999988,1.11086805162975e-14,49.9999999999988,2.22173610325954e-16,2.22173610325954e-16,1.03028696685215e-12,0.866405806830254,5.38787938892532e-11,-4.58356835842464e-13,5.38807435170451e-11,-0.231536710404339
0.3359375,0.865088761149385,-0.406175187811705,43.2544380574692,50.000000000001,-1.21295487974135e-14,50.000000000001,-2.42590975948265e-16,-2.42590975948265e-16,-8.24229573481716e-13,0.865088761149401,-1.77824754179639e-11,2.03299448684218e-13,1.7783637497889e-11,-0.282751324144874
0.33984375,0.86321516652959,-0.555319411394294,43.1607583264795,50.0000000000004,-7.64570234529514e-15,50.0000000000004,-1.52914046905902e-16,-1.52914046905902e-16,-3.05533376376843e-13,0.863215166529596,-5.88556622439488e-12,8.35867616061782e-14,5.88615974370843e-12,-0.320524499870853
0.34375,0.860733160604965,-0.717645676721465,43.0366580302482,50.0000000000005,-8.73384022889101e-15,50.0000000000005,-1.74676804577818e-16,-1.74676804577818e-16,-4.2632564145606e-13,0.860733160604973,2.06029786468385e-13,-3.47423920421991e-15,2.06059077087752e-13,-0.348413164925975
0.34765625,0.857591726772818,-0.892896940866333,42.8795863386409,50.0000000000002,-2.89523122718938e-15,50.0000000000002,-5.79046245437874e-17,-5.79046245437874e-17,-1.56319401867222e-13,0.857591726772822,-8.65664559376942e-13,1.6838010841785e-14,8.65828301668629e-13,-0.368812522409725
0.3515625,0.853741009489478,-1.08073599109852,42.6870504744739,50,2.56985525973488e-15,50,5.13971051946977e-17,5.13971051946977e-17,3.5527136788005e-14,0.853741009489477,4.51615134922325e-12,-9.9332160375304e-14,4.51724361609774e-12,-0.383378583123825
0.35546875,0.849132624727355,-1.28074690332988,42.4566312363677,50.0000000000008,-1.9852206587503e-14,50.0000000000008,-3.97044131750053e-16,-3.97044131750053e-16,-6.89226453687297e-13,0.849132624727369,-1.99009208596132e-11,4.87926525769906e-13,1.99069014001461e-11,-0.393281886150876
0.359375,0.843719963886637,-1.49243693342457,42.1859981943318,49.9999999999998,3.64520340661539e-15,49.9999999999998,7.29040681323081e-17,7.29040681323081e-17,1.56319401867222e-13,0.843719963886634,5.19336192641842e-12,-1.40426045092362e-13,5.19526010637703e-12,-0.399365127913263
0.36328125,0.837458489489549,-1.71523883134633,41.8729244744775,50.0000000000001,-4.91515716688546e-15,50.0000000000001,-9.8303143337709e-17,-9.8303143337709e-17,-1.20792265079217e-13,0.837458489489552,7.04734628304106e-13,-2.08443563027942e-14,7.0504282389129e-13,-0.402244083546641
0.3671875,0.830306021028824,-1.948513565816,41.5153010514412,49.9999999999999,4.80666361025061e-15,49.9999999999999,9.61332722050124e-17,9.61332722050124e-17,1.20792265079217e-13,0.830306021028822,-2.84853525446188e-12,9.1574832534042e-14,2.85000685014367e-12,-0.402373983770746
0.37109375,0.822223009394533,-2.1915534449233,41.1111504697267,50.0000000000002,-8.7138667332836e-15,50.0000000000002,-1.74277334665671e-16,-1.74277334665671e-16,-1.98951966012828e-13,0.822223009394537,-1.93310976454793e-11,6.72066700269354e-13,1.93427766835236e-11,-0.400094252544588
0.375,0.81317279836453,-2.44358561598979,40.6586399182265,50,1.5251205837097e-15,50,3.0502411674194e-17,3.0502411674194e-17,-3.5527136788005e-14,0.81317279836453,-9.54440982840297e-12,3.57406320789898e-13,9.55109932157843e-12,-0.395659353949466
0.37890625,0.80312187171304,-2.70377592591766,40.156093585652,50.0000000000004,-1.11483955202835e-14,50.0000000000004,-2.22967910405668e-16,-2.22967910405668e-16,-3.26849658449646e-13,0.803121871713046,-2.03786577597288e-11,8.19320436985067e-13,2.03951214280919e-11,-0.389260531871466
0.3828125,0.792040084569115,-2.97123312130304,39.6020042284558,49.9999999999998,9.20352779415184e-15,49.9999999999998,1.84070555883038e-16,1.84070555883038e-16,1.84741111297626e-13,0.792040084569112,6.43228337591099e-12,-2.76949578375582e-13,6.43824281127881e-12,-0.381041472469511
