Time	Relaxation Modulus
0.349596942039525	459.592903508651
0.744368369822401	349.467997056038
1.26945321005004	374.578520284759
1.97727345119321	361.549929123203
2.89219104997769	359.824885774179
4.12343090466892	352.948975573473
5.73246288779558	349.004857000044
7.77027071968436	346.21797930444
10.5340428073164	346.232731014923
14.4600896999865	342.363057035201
19.1085190248861	338.534829500278
25.5734719306499	334.750002635806
34.2277199077795	332.076363434809
45.801173239635	325.727809677537
61.2970066758808	322.086165577303
79.9742670974463	316.947657799622
105.664590494469	310.387039556595
141.397234010186	304.944303331677
186.80207716823	297.191471270552
246.787119130291	289.635745383607
330.17507508749	281.364048569446
430.65275119396	272.447837121763
568.874921773399	263.814641943977
751.460836429064	255.455011275879
992.47386163655	244.979378461934
1294.19455920337	234.176718584182
1730.98500504236	223.851209771796

